year,month,state,fips,dead
2021,09,Wyoming,56,627
2021,10,Alabama,01,5752
2021,10,Alaska,02,742
2021,10,Arizona,04,6844
2021,10,Arkansas,05,3380
2021,10,California,06,27106
2021,10,Colorado,08,4488
2021,10,Connecticut,09,2850
2021,10,Delaware,10,1015
2021,10,District of Columbia,11,479
2021,10,Florida,12,21347
2021,10,Georgia,13,9453
2021,10,Hawaii,15,1150
2021,10,Idaho,16,2078
2021,10,Illinois,17,10577
2021,10,Indiana,18,7030
2021,10,Iowa,19,3207
2021,10,Kansas,20,2788
2021,10,Kentucky,21,5441
2021,10,Louisiana,22,4634
2021,10,Maine,23,1576
2021,10,Maryland,24,4989
2021,10,Massachusetts,25,5335
2021,10,Michigan,26,10149
2021,10,Minnesota,27,4722
2021,10,Mississippi,28,3214
2021,10,Missouri,29,6049
2021,10,Montana,30,1453
2021,10,Nebraska,31,1791
2021,10,Nevada,32,2869
2021,10,New Hampshire,33,1259
2021,10,New Jersey,34,7025
2021,10,New Mexico,35,2176
2021,10,New York,36,14852
2021,10,North Carolina,37,10344
2021,10,North Dakota,38,761
2021,10,Ohio,39,13738
2021,10,Oklahoma,40,4359
2021,10,Oregon,41,4263
2021,10,Pennsylvania,42,13825
2021,10,Rhode Island,44,939
2021,10,South Carolina,45,5725
2021,10,South Dakota,46,833
2021,10,Tennessee,47,8077
2021,10,Texas,48,22795
2021,10,Utah,49,2146
2021,10,Vermont,50,629
2021,10,Virginia,51,7758
2021,10,Washington,53,6281
2021,10,West Virginia,54,2836
2021,10,Wisconsin,55,5708
2021,10,Wyoming,56,754
2021,11,Alabama,01,5135
2021,11,Alaska,02,608
2021,11,Arizona,04,7325
2021,11,Arkansas,05,3169
2021,11,California,06,25694
2021,11,Colorado,08,4897
2021,11,Connecticut,09,2931
2021,11,Delaware,10,918
2021,11,District of Columbia,11,437
2021,11,Florida,12,19176
2021,11,Georgia,13,8503
2021,11,Hawaii,15,1044
2021,11,Idaho,16,1687
2021,11,Illinois,17,10708
2021,11,Indiana,18,6991
2021,11,Iowa,19,3176
2021,11,Kansas,20,2768
2021,11,Kentucky,21,5003
2021,11,Louisiana,22,4348
2021,11,Maine,23,1673
2021,11,Maryland,24,4727
2021,11,Massachusetts,25,5439
2021,11,Michigan,26,11540
2021,11,Minnesota,27,5113
2021,11,Mississippi,28,3103
2021,11,Missouri,29,6116
2021,11,Montana,30,1237
2021,11,Nebraska,31,1738
2021,11,Nevada,32,2750
2021,11,New Hampshire,33,1315
2021,11,New Jersey,34,6738
2021,11,New Mexico,35,2457
2021,11,New York,36,15142
2021,11,North Carolina,37,9464
2021,11,North Dakota,38,711
2021,11,Ohio,39,13439
2021,11,Oklahoma,40,3964
2021,11,Oregon,41,3776
2021,11,Pennsylvania,42,14075
2021,11,Rhode Island,44,988
2021,11,South Carolina,45,5178
2021,11,South Dakota,46,868
2021,11,Tennessee,47,7257
2021,11,Texas,48,20157
2021,11,Utah,49,2033
2021,11,Vermont,50,633
2021,11,Virginia,51,7330
2021,11,Washington,53,5877
2021,11,West Virginia,54,2644
2021,11,Wisconsin,55,5810
2021,11,Wyoming,56,673
2021,12,Alabama,01,5423
2021,12,Alaska,02,572
2021,12,Arizona,04,8313
2021,12,Arkansas,05,3519
2021,12,California,06,28611
2021,12,Colorado,08,4929
2021,12,Connecticut,09,3319
2021,12,Delaware,10,1069
2021,12,District of Columbia,11,516
2021,12,Florida,12,20189
2021,12,Georgia,13,9179
2021,12,Hawaii,15,1068
2021,12,Idaho,16,1644
2021,12,Illinois,17,12574
2021,12,Indiana,18,8046
2021,12,Iowa,19,3599
2021,12,Kansas,20,3265
2021,12,Kentucky,21,5638
2021,12,Louisiana,22,4418
2021,12,Maine,23,1829
2021,12,Maryland,24,5498
2021,12,Massachusetts,25,6193
2021,12,Michigan,26,13128
2021,12,Minnesota,27,5601
2021,12,Mississippi,28,3383
2021,12,Missouri,29,6926
2021,12,Montana,30,1133
2021,12,Nebraska,31,1897
2021,12,Nevada,32,2963
2021,12,New Hampshire,33,1490
2021,12,New Jersey,34,7801
2021,12,New Mexico,35,2816
2021,12,New York,36,17063
2021,12,North Carolina,37,10433
2021,12,North Dakota,38,726
2021,12,Ohio,39,16101
2021,12,Oklahoma,40,4615
2021,12,Oregon,41,4090
2021,12,Pennsylvania,42,16173
2021,12,Rhode Island,44,1155
2021,12,South Carolina,45,5467
2021,12,South Dakota,46,910
2021,12,Tennessee,47,8034
2021,12,Texas,48,21302
2021,12,Utah,49,2105
2021,12,Vermont,50,628
2021,12,Virginia,51,7866
2021,12,Washington,53,6142
2021,12,West Virginia,54,2869
2021,12,Wisconsin,55,6491
2021,12,Wyoming,56,569
2022,01,Alabama,01,6808
2022,01,Alaska,02,551
2022,01,Arizona,04,8350
2022,01,Arkansas,05,3988
2022,01,California,06,34717
2022,01,Colorado,08,5131
2022,01,Connecticut,09,3994
2022,01,Delaware,10,1322
2022,01,District of Columbia,11,643
2022,01,Florida,12,24887
2022,01,Georgia,13,11649
2022,01,Hawaii,15,1315
2022,01,Idaho,16,1736
2022,01,Illinois,17,14920
2022,01,Indiana,18,8584
2022,01,Iowa,19,3666
2022,01,Kansas,20,3812
2022,01,Kentucky,21,6226
2022,01,Louisiana,22,5728
2022,01,Maine,23,1780
2022,01,Maryland,24,6754
2022,01,Massachusetts,25,7094
2022,01,Michigan,26,12446
2022,01,Minnesota,27,5370
2022,01,Mississippi,28,4287
2022,01,Missouri,29,8251
2022,01,Montana,30,1190
2022,01,Nebraska,31,2041
2022,01,Nevada,32,3564
2022,01,New Hampshire,33,1498
2022,01,New Jersey,34,10345
2022,01,New Mexico,35,2735
2022,01,New York,36,20609
2022,01,North Carolina,37,12325
2022,01,North Dakota,38,723
2022,01,Ohio,39,17041
2022,01,Oklahoma,40,5769
2022,01,Oregon,41,4390
2022,01,Pennsylvania,42,17555
2022,01,Rhode Island,44,1222
2022,01,South Carolina,45,6838
2022,01,South Dakota,46,982
2022,01,Tennessee,47,9404
2022,01,Texas,48,27422
2022,01,Utah,49,2280
2022,01,Vermont,50,677
2022,01,Virginia,51,9426
2022,01,Washington,53,7103
2022,01,West Virginia,54,2896
2022,01,Wisconsin,55,6827
2022,01,Wyoming,56,588
2022,02,Alabama,01,6071
2022,02,Alaska,02,459
2022,02,Arizona,04,6661
2022,02,Arkansas,05,3553
2022,02,California,06,28407
2022,02,Colorado,08,3865
2022,02,Connecticut,09,2951
2022,02,Delaware,10,992
2022,02,District of Columbia,11,422
2022,02,Florida,12,21027
2022,02,Georgia,13,9244
2022,02,Hawaii,15,1137
2022,02,Idaho,16,1527
2022,02,Illinois,17,10456
2022,02,Indiana,18,6691
2022,02,Iowa,19,2952
2022,02,Kansas,20,2829
2022,02,Kentucky,21,5216
2022,02,Louisiana,22,4805
2022,02,Maine,23,1408
2022,02,Maryland,24,4651
2022,02,Massachusetts,25,5298
2022,02,Michigan,26,9397
2022,02,Minnesota,27,4307
2022,02,Mississippi,28,3550
2022,02,Missouri,29,6369
2022,02,Montana,30,1032
2022,02,Nebraska,31,1645
2022,02,Nevada,32,2863
2022,02,New Hampshire,33,1211
2022,02,New Jersey,34,6856
2022,02,New Mexico,35,2139
2022,02,New York,36,14546
2022,02,North Carolina,37,10467
2022,02,North Dakota,38,604
2022,02,Ohio,39,11991
2022,02,Oklahoma,40,4516
2022,02,Oregon,41,3847
2022,02,Pennsylvania,42,12631
2022,02,Rhode Island,44,912
2022,02,South Carolina,45,5618
2022,02,South Dakota,46,812
2022,02,Tennessee,47,7999
2022,02,Texas,48,22705
2022,02,Utah,49,1857
2022,02,Vermont,50,577
2022,02,Virginia,51,7214
2022,02,Washington,53,5742
2022,02,West Virginia,54,2593
2022,02,Wisconsin,55,5156
2022,02,Wyoming,56,531
2022,03,Alabama,01,5121
2022,03,Alaska,02,473
2022,03,Arizona,04,6172
2022,03,Arkansas,05,3195
2022,03,California,06,25364
2022,03,Colorado,08,3851
2022,03,Connecticut,09,2748
2022,03,Delaware,10,918
2022,03,District of Columbia,11,456
2022,03,Florida,12,19782
2022,03,Georgia,13,8286
2022,03,Hawaii,15,1023
2022,03,Idaho,16,1390
2022,03,Illinois,17,9761
2022,03,Indiana,18,6111
2022,03,Iowa,19,2805
2022,03,Kansas,20,2670
2022,03,Kentucky,21,4852
2022,03,Louisiana,22,4361
2022,03,Maine,23,1443
2022,03,Maryland,24,4653
2022,03,Massachusetts,25,5079
2022,03,Michigan,26,9033
2022,03,Minnesota,27,4171
2022,03,Mississippi,28,3106
2022,03,Missouri,29,5830
2022,03,Montana,30,1002
2022,03,Nebraska,31,1523
2022,03,Nevada,32,2577
2022,03,New Hampshire,33,1201
2022,03,New Jersey,34,6523
2022,03,New Mexico,35,1994
2022,03,New York,36,13823
2022,03,North Carolina,37,9150
2022,03,North Dakota,38,588
2022,03,Ohio,39,11231
2022,03,Oklahoma,40,4076
2022,03,Oregon,41,3615
2022,03,Pennsylvania,42,12044
2022,03,Rhode Island,44,875
2022,03,South Carolina,45,4876
2022,03,South Dakota,46,731
2022,03,Tennessee,47,7087
2022,03,Texas,48,20072
2022,03,Utah,49,1852
2022,03,Vermont,50,587
2022,03,Virginia,51,6785
2022,03,Washington,53,5532
2022,03,West Virginia,54,2443
2022,03,Wisconsin,55,4934
2022,03,Wyoming,56,471
2022,04,Alabama,01,4609
2022,04,Alaska,02,440
2022,04,Arizona,04,5552
2022,04,Arkansas,05,2814
2022,04,California,06,23088
2022,04,Colorado,08,3606
2022,04,Connecticut,09,2671
2022,04,Delaware,10,887
2022,04,District of Columbia,11,373
2022,04,Florida,12,18180
2022,04,Georgia,13,7679
2022,04,Hawaii,15,1025
2022,04,Idaho,16,1297
2022,04,Illinois,17,9150
2022,04,Indiana,18,5582
2022,04,Iowa,19,2574
2022,04,Kansas,20,2286
2022,04,Kentucky,21,4399
2022,04,Louisiana,22,3937
2022,04,Maine,23,1342
2022,04,Maryland,24,4259
2022,04,Massachusetts,25,4744
2022,04,Michigan,26,8441
2022,04,Minnesota,27,3981
2022,04,Mississippi,28,2809
2022,04,Missouri,29,5372
2022,04,Montana,30,853
2022,04,Nebraska,31,1404
2022,04,Nevada,32,2421
2022,04,New Hampshire,33,1108
2022,04,New Jersey,34,5958
2022,04,New Mexico,35,1747
2022,04,New York,36,13036
2022,04,North Carolina,37,8493
2022,04,North Dakota,38,489
2022,04,Ohio,39,10207
2022,04,Oklahoma,40,3494
2022,04,Oregon,41,3482
2022,04,Pennsylvania,42,11106
2022,04,Rhode Island,44,799
2022,04,South Carolina,45,4411
2022,04,South Dakota,46,702
2022,04,Tennessee,47,6369
2022,04,Texas,48,17934
2022,04,Utah,49,1717
2022,04,Vermont,50,532
2022,04,Virginia,51,6181
2022,04,Washington,53,5343
2022,04,West Virginia,54,2119
2022,04,Wisconsin,55,4593
2022,04,Wyoming,56,488
2022,05,Alabama,01,4691
2022,05,Alaska,02,437
2022,05,Arizona,04,5782
2022,05,Arkansas,05,2949
2022,05,California,06,23999
2022,05,Colorado,08,3788
2022,05,Connecticut,09,2812
2022,05,Delaware,10,886
2022,05,District of Columbia,11,431
2022,05,Florida,12,18947
2022,05,Georgia,13,7836
2022,05,Hawaii,15,1121
2022,05,Idaho,16,1249
2022,05,Illinois,17,9487
2022,05,Indiana,18,5662
2022,05,Iowa,19,2647
2022,05,Kansas,20,2411
2022,05,Kentucky,21,4304
2022,05,Louisiana,22,4144
2022,05,Maine,23,1386
2022,05,Maryland,24,4375
2022,05,Massachusetts,25,5173
2022,05,Michigan,26,8918
2022,05,Minnesota,27,4024
2022,05,Mississippi,28,2852
2022,05,Missouri,29,5590
2022,05,Montana,30,961
2022,05,Nebraska,31,1431
2022,05,Nevada,32,2386
2022,05,New Hampshire,33,1142
2022,05,New Jersey,34,6464
2022,05,New Mexico,35,1908
2022,05,New York,36,13815
2022,05,North Carolina,37,8629
2022,05,North Dakota,38,577
2022,05,Ohio,39,10425
2022,05,Oklahoma,40,3579
2022,05,Oregon,41,3583
2022,05,Pennsylvania,42,11383
2022,05,Rhode Island,44,863
2022,05,South Carolina,45,4635
2022,05,South Dakota,46,685
2022,05,Tennessee,47,6416
2022,05,Texas,48,18082
2022,05,Utah,49,1711
2022,05,Vermont,50,579
2022,05,Virginia,51,6430
2022,05,Washington,53,5501
2022,05,West Virginia,54,2079
2022,05,Wisconsin,55,4765
2022,05,Wyoming,56,466
2022,06,Alabama,01,4727
2022,06,Alaska,02,468
2022,06,Arizona,04,5608
2022,06,Arkansas,05,2876
2022,06,California,06,23771
2022,06,Colorado,08,3659
2022,06,Connecticut,09,2562
2022,06,Delaware,10,826
2022,06,District of Columbia,11,431
2022,06,Florida,12,19066
2022,06,Georgia,13,7625
2022,06,Hawaii,15,1056
2022,06,Idaho,16,1400
2022,06,Illinois,17,9162
2022,06,Indiana,18,5621
2022,06,Iowa,19,2678
2022,06,Kansas,20,2285
2022,06,Kentucky,21,4346
2022,06,Louisiana,22,3960
2022,06,Maine,23,1392
2022,06,Maryland,24,4266
2022,06,Massachusetts,25,4781
2022,06,Michigan,26,8268
2022,06,Minnesota,27,3865
2022,06,Mississippi,28,2786
2022,06,Missouri,29,5437
2022,06,Montana,30,820
2022,06,Nebraska,31,1315
2022,06,Nevada,32,2336
2022,06,New Hampshire,33,1144
2022,06,New Jersey,34,6001
2022,06,New Mexico,35,1802
2022,06,New York,36,12810
2022,06,North Carolina,37,8652
2022,06,North Dakota,38,520
2022,06,Ohio,39,10159
2022,06,Oklahoma,40,3500
2022,06,Oregon,41,3430
2022,06,Pennsylvania,42,11065
2022,06,Rhode Island,44,798
2022,06,South Carolina,45,4623
2022,06,South Dakota,46,632
2022,06,Tennessee,47,6413
2022,06,Texas,48,18104
2022,06,Utah,49,1796
2022,06,Vermont,50,577
2022,06,Virginia,51,6310
2022,06,Washington,53,5340
2022,06,West Virginia,54,2042
2022,06,Wisconsin,55,4508
2022,06,Wyoming,56,461
2022,07,Alabama,01,4963
2022,07,Alaska,02,490
2022,07,Arizona,04,6098
2022,07,Arkansas,05,2933
2022,07,California,06,25174
2022,07,Colorado,08,3694
2022,07,Connecticut,09,2703
2022,07,Delaware,10,915
2022,07,District of Columbia,11,391
2022,07,Florida,12,19765
2022,07,Georgia,13,8125
2022,07,Hawaii,15,1058
2022,07,Idaho,16,1467
2022,07,Illinois,17,9600
2022,07,Indiana,18,5973
2022,07,Iowa,19,2622
2022,07,Kansas,20,2412
2022,07,Kentucky,21,4464
2022,07,Louisiana,22,4309
2022,07,Maine,23,1330
2022,07,Maryland,24,4330
2022,07,Massachusetts,25,4983
2022,07,Michigan,26,8550
2022,07,Minnesota,27,3925
2022,07,Mississippi,28,3094
2022,07,Missouri,29,5659
2022,07,Montana,30,984
2022,07,Nebraska,31,1489
2022,07,Nevada,32,2508
2022,07,New Hampshire,33,1135
2022,07,New Jersey,34,6292
2022,07,New Mexico,35,1793
2022,07,New York,36,13362
2022,07,North Carolina,37,8885
2022,07,North Dakota,38,535
2022,07,Ohio,39,10686
2022,07,Oklahoma,40,3826
2022,07,Oregon,41,3546
2022,07,Pennsylvania,42,11218
2022,07,Rhode Island,44,869
2022,07,South Carolina,45,4831
2022,07,South Dakota,46,748
2022,07,Tennessee,47,6594
2022,07,Texas,48,19848
2022,07,Utah,49,1776
2022,07,Vermont,50,580
2022,07,Virginia,51,6579
2022,07,Washington,53,5674
2022,07,West Virginia,54,2164
2022,07,Wisconsin,55,4702
2022,07,Wyoming,56,478
2022,08,Alabama,01,4892
2022,08,Alaska,02,456
2022,08,Arizona,04,5708
2022,08,Arkansas,05,2960
2022,08,California,06,24957
2022,08,Colorado,08,3542
2022,08,Connecticut,09,2578
2022,08,Delaware,10,833
2022,08,District of Columbia,11,415
2022,08,Florida,12,19947
2022,08,Georgia,13,8240
2022,08,Hawaii,15,1106
2022,08,Idaho,16,1412
2022,08,Illinois,17,9538
2022,08,Indiana,18,6048
2022,08,Iowa,19,2720
2022,08,Kansas,20,2473
2022,08,Kentucky,21,4421
2022,08,Louisiana,22,4203
2022,08,Maine,23,1302
2022,08,Maryland,24,4399
2022,08,Massachusetts,25,5036
2022,08,Michigan,26,8604
2022,08,Minnesota,27,4014
2022,08,Mississippi,28,3020
2022,08,Missouri,29,5556
2022,08,Montana,30,939
2022,08,Nebraska,31,1468
2022,08,Nevada,32,2351
2022,08,New Hampshire,33,1199
2022,08,New Jersey,34,6182
2022,08,New Mexico,35,1787
2022,08,New York,36,13556
2022,08,North Carolina,37,8975
2022,08,North Dakota,38,610
2022,08,Ohio,39,10744
2022,08,Oklahoma,40,3697
2022,08,Oregon,41,3536
2022,08,Pennsylvania,42,11297
2022,08,Rhode Island,44,839
2022,08,South Carolina,45,4878
2022,08,South Dakota,46,676
2022,08,Tennessee,47,6771
2022,08,Texas,48,19291
2022,08,Utah,49,1693
2022,08,Vermont,50,516
2022,08,Virginia,51,6649
2022,08,Washington,53,5626
2022,08,West Virginia,54,2112
2022,08,Wisconsin,55,4673
2022,08,Wyoming,56,481
2022,09,Alabama,01,4814
2022,09,Alaska,02,454
2022,09,Arizona,04,5507
2022,09,Arkansas,05,2968
2022,09,California,06,24211
2022,09,Colorado,08,3585
2022,09,Connecticut,09,2531
2022,09,Delaware,10,845
2022,09,District of Columbia,11,434
2022,09,Florida,12,18808
2022,09,Georgia,13,7989
2022,09,Hawaii,15,1063
2022,09,Idaho,16,1289
2022,09,Illinois,17,9295
2022,09,Indiana,18,5746
2022,09,Iowa,19,2659
2022,09,Kansas,20,2380
2022,09,Kentucky,21,4246
2022,09,Louisiana,22,3938
2022,09,Maine,23,1423
2022,09,Maryland,24,4268
2022,09,Massachusetts,25,4817
2022,09,Michigan,26,8512
2022,09,Minnesota,27,4046
2022,09,Mississippi,28,2846
2022,09,Missouri,29,5424
2022,09,Montana,30,950
2022,09,Nebraska,31,1426
2022,09,Nevada,32,2300
2022,09,New Hampshire,33,1106
2022,09,New Jersey,34,6169
2022,09,New Mexico,35,1766
2022,09,New York,36,13070
2022,09,North Carolina,37,8855
2022,09,North Dakota,38,567
2022,09,Ohio,39,10375
2022,09,Oklahoma,40,3655
2022,09,Oregon,41,3365
2022,09,Pennsylvania,42,11063
2022,09,Rhode Island,44,753
2022,09,South Carolina,45,4764
2022,09,South Dakota,46,700
2022,09,Tennessee,47,6624
2022,09,Texas,48,18200
2022,09,Utah,49,1683
2022,09,Vermont,50,504
2022,09,Virginia,51,6400
2022,09,Washington,53,5364
2022,09,West Virginia,54,2043
2022,09,Wisconsin,55,4629
2022,09,Wyoming,56,462
2022,10,Alabama,01,5194
2022,10,Alaska,02,476
2022,10,Arizona,04,5675
2022,10,Arkansas,05,3101
2022,10,California,06,23889
2022,10,Colorado,08,3734
2022,10,Connecticut,09,2847
2022,10,Delaware,10,951
2022,10,District of Columbia,11,455
2022,10,Florida,12,19561
2022,10,Georgia,13,8457
2022,10,Hawaii,15,1084
2022,10,Idaho,16,1379
2022,10,Illinois,17,10108
2022,10,Indiana,18,6238
2022,10,Iowa,19,2731
2022,10,Kansas,20,2522
2022,10,Kentucky,21,4625
2022,10,Louisiana,22,4137
2022,10,Maine,23,1509
2022,10,Maryland,24,4644
2022,10,Massachusetts,25,5391
2022,10,Michigan,26,9071
2022,10,Minnesota,27,4253
2022,10,Mississippi,28,3072
2022,10,Missouri,29,5691
2022,10,Montana,30,949
2022,10,Nebraska,31,1582
2022,10,Nevada,32,2361
2022,10,New Hampshire,33,1228
2022,10,New Jersey,34,6587
2022,10,New Mexico,35,1812
2022,10,New York,36,14330
2022,10,North Carolina,37,9218
2022,10,North Dakota,38,596
2022,10,Ohio,39,11176
2022,10,Oklahoma,40,3705
2022,10,Oregon,41,3620
2022,10,Pennsylvania,42,12271
2022,10,Rhode Island,44,929
2022,10,South Carolina,45,5081
2022,10,South Dakota,46,764
2022,10,Tennessee,47,6741
2022,10,Texas,48,19017
2022,10,Utah,49,1740
2022,10,Vermont,50,587
2022,10,Virginia,51,6765
2022,10,Washington,53,5409
2022,10,West Virginia,54,2143
2022,10,Wisconsin,55,5101
2022,10,Wyoming,56,449
2022,11,Alabama,01,5003
2022,11,Alaska,02,453
2022,11,Arizona,04,6159
2022,11,Arkansas,05,3077
2022,11,California,06,25753
2022,11,Colorado,08,3969
2022,11,Connecticut,09,2884
2022,11,Delaware,10,923
2022,11,District of Columbia,11,450
2022,11,Florida,12,18660
2022,11,Georgia,13,8144
2022,11,Hawaii,15,1101
2022,11,Idaho,16,1446
2022,11,Illinois,17,10176
2022,11,Indiana,18,6056
2022,11,Iowa,19,2692
2022,11,Kansas,20,2540
2022,11,Kentucky,21,4748
2022,11,Louisiana,22,4274
2022,11,Maine,23,1430
2022,11,Maryland,24,4813
2022,11,Massachusetts,25,5118
2022,11,Michigan,26,9170
2022,11,Minnesota,27,4474
2022,11,Mississippi,28,3029
2022,11,Missouri,29,5864
2022,11,Montana,30,976
2022,11,Nebraska,31,1535
2022,11,Nevada,32,2477
2022,11,New Hampshire,33,1228
2022,11,New Jersey,34,6621
2022,11,New Mexico,35,1912
2022,11,New York,36,14602
2022,11,North Carolina,37,9186
2022,11,North Dakota,38,577
2022,11,Ohio,39,11417
2022,11,Oklahoma,40,3788
2022,11,Oregon,41,3685
2022,11,Pennsylvania,42,11973
2022,11,Rhode Island,44,900
2022,11,South Carolina,45,4979
2022,11,South Dakota,46,745
2022,11,Tennessee,47,6952
2022,11,Texas,48,19212
2022,11,Utah,49,1785
2022,11,Vermont,50,611
2022,11,Virginia,51,6744
2022,11,Washington,53,5797
2022,11,West Virginia,54,2307
2022,11,Wisconsin,55,5063
2022,11,Wyoming,56,524
2022,12,Alabama,01,5401
2022,12,Alaska,02,562
2022,12,Arizona,04,6810
2022,12,Arkansas,05,3441
2022,12,California,06,29831
2022,12,Colorado,08,4363
2022,12,Connecticut,09,3302
2022,12,Delaware,10,1053
2022,12,District of Columbia,11,484
2022,12,Florida,12,20489
2022,12,Georgia,13,9068
2022,12,Hawaii,15,1139
2022,12,Idaho,16,1570
2022,12,Illinois,17,11310
2022,12,Indiana,18,7056
2022,12,Iowa,19,3227
2022,12,Kansas,20,2931
2022,12,Kentucky,21,5206
2022,12,Louisiana,22,4543
2022,12,Maine,23,1619
2022,12,Maryland,24,5044
2022,12,Massachusetts,25,5852
2022,12,Michigan,26,10089
2022,12,Minnesota,27,4792
2022,12,Mississippi,28,3352
2022,12,Missouri,29,6808
2022,12,Montana,30,1028
2022,12,Nebraska,31,1756
2022,12,Nevada,32,2816
2022,12,New Hampshire,33,1315
2022,12,New Jersey,34,7492
2022,12,New Mexico,35,2260
2022,12,New York,36,16385
2022,12,North Carolina,37,10088
2022,12,North Dakota,38,655
2022,12,Ohio,39,12757
2022,12,Oklahoma,40,4371
2022,12,Oregon,41,4499
2022,12,Pennsylvania,42,13575
2022,12,Rhode Island,44,945
2022,12,South Carolina,45,5518
2022,12,South Dakota,46,839
2022,12,Tennessee,47,7619
2022,12,Texas,48,21554
2022,12,Utah,49,1996
2022,12,Vermont,50,644
2022,12,Virginia,51,7452
2022,12,Washington,53,6763
2022,12,West Virginia,54,2566
2022,12,Wisconsin,55,5639
2022,12,Wyoming,56,506
2023,01,Alabama,01,5522
2023,01,Alaska,02,517
2023,01,Arizona,04,6396
2023,01,Arkansas,05,3363
2023,01,California,06,27971
2023,01,Colorado,08,4035
2023,01,Connecticut,09,3080
2023,01,Delaware,10,999
2023,01,District of Columbia,11,470
2023,01,Florida,12,21470
2023,01,Georgia,13,9139
2023,01,Hawaii,15,1163
2023,01,Idaho,16,1448
2023,01,Illinois,17,10434
2023,01,Indiana,18,6396
2023,01,Iowa,19,3037
2023,01,Kansas,20,2777
2023,01,Kentucky,21,4949
2023,01,Louisiana,22,4577
2023,01,Maine,23,1583
2023,01,Maryland,24,4991
2023,01,Massachusetts,25,5848
2023,01,Michigan,26,9573
2023,01,Minnesota,27,4452
2023,01,Mississippi,28,3215
2023,01,Missouri,29,6107
2023,01,Montana,30,1005
2023,01,Nebraska,31,1652
2023,01,Nevada,32,2708
2023,01,New Hampshire,33,1409
2023,01,New Jersey,34,7027
2023,01,New Mexico,35,2102
2023,01,New York,36,15580
2023,01,North Carolina,37,10015
2023,01,North Dakota,38,673
2023,01,Ohio,39,11822
2023,01,Oklahoma,40,4165
2023,01,Oregon,41,3925
2023,01,Pennsylvania,42,13026
2023,01,Rhode Island,44,1014
2023,01,South Carolina,45,5397
2023,01,South Dakota,46,773
2023,01,Tennessee,47,7385
2023,01,Texas,48,21292
2023,01,Utah,49,1985
2023,01,Vermont,50,622
2023,01,Virginia,51,7319
2023,01,Washington,53,6144
2023,01,West Virginia,54,2374
2023,01,Wisconsin,55,5339
2023,01,Wyoming,56,492
2023,02,Alabama,01,4867
2023,02,Alaska,02,439
2023,02,Arizona,04,5643
2023,02,Arkansas,05,2862
2023,02,California,06,24521
2023,02,Colorado,08,3549
2023,02,Connecticut,09,2688
2023,02,Delaware,10,881
2023,02,District of Columbia,11,385
2023,02,Florida,12,18086
2023,02,Georgia,13,7667
2023,02,Hawaii,15,1000
2023,02,Idaho,16,1243
2023,02,Illinois,17,9032
2023,02,Indiana,18,5447
2023,02,Iowa,19,2617
2023,02,Kansas,20,2398
2023,02,Kentucky,21,4366
2023,02,Louisiana,22,4079
2023,02,Maine,23,1351
2023,02,Maryland,24,4327
2023,02,Massachusetts,25,5027
