reposter,reposted,count,reposter_likely_hybrid_or_not_bot
LizGunn18,robinmonotti,7,T
LizGunn18,roby51605,1,T
LizGunn18,RogerBe09919995,1,T
LizGunn18,Rothmus,1,T
LizGunn18,rotovegas_taane,1,T
LizGunn18,Rugmeister78,1,T
LizGunn18,rustyrockets,5,T
LizGunn18,Ryansikorski10,1,T
LizGunn18,SageblogOrg,1,T
LizGunn18,SageListener,3,T
LizGunn18,SaiKate108,5,T
LizGunn18,samcolt45acp,1,T
LizGunn18,SarahTo67737860,1,T
LizGunn18,senatorbabet,1,T
LizGunn18,SenseReceptor,6,T
LizGunn18,sfcfdf,1,T
LizGunn18,ShadowofEzra,2,T
LizGunn18,ShaykhSulaiman,1,T
LizGunn18,shellenberger,1,T
LizGunn18,SimonRAnderson,2,T
LizGunn18,Smilja77,1,T
LizGunn18,sophiadahl1,7,T
LizGunn18,Sparrow_X_,1,T
LizGunn18,SpartaJustice,3,T
LizGunn18,starseedastro,1,T
LizGunn18,Stella_Assange,2,T
LizGunn18,StephHoover8,1,T
LizGunn18,stkirsch,13,T
LizGunn18,stopvaccinating,5,T
LizGunn18,SvenDagbag,2,T
LizGunn18,tanya_plibersek,1,T
LizGunn18,TaraBull808,1,T
LizGunn18,tchigtvnews,1,T
LizGunn18,tedtalksoph,1,T
LizGunn18,tejastoolman,1,T
LizGunn18,Terrence_STR,1,T
LizGunn18,TexasLindsay_,2,T
LizGunn18,thackerpd,2,T
LizGunn18,Thatdamndog2,1,T
LizGunn18,TheChiefNerd,2,T
LizGunn18,thehealthb0t,17,T
LizGunn18,Thekeksociety,2,T
LizGunn18,TheLark1081,1,T
LizGunn18,TheMilkBarTV,7,T
LizGunn18,TheNzRocketeer,1,T
LizGunn18,Theo_TJ_Jordan,1,T
LizGunn18,TheRealXMoney,1,T
LizGunn18,TheRedbaiter,3,T
LizGunn18,TheRustler83,1,T
LizGunn18,TheZeitgeistNZ,8,T
LizGunn18,Think_Blue_Sky,1,T
LizGunn18,thismorning,1,T
LizGunn18,ThrillaRilla369,3,T
LizGunn18,TigerWakarua,1,T
LizGunn18,Togetherdec,2,T
LizGunn18,TomWatson197640,1,T
LizGunn18,toobaffled,35,T
LizGunn18,tootypetodrunk,1,T
LizGunn18,TraceyLee_07,1,T
LizGunn18,TRHLofficial,1,T
LizGunn18,TrudiNewZealand,1,T
LizGunn18,TruthFansMatter,2,T
LizGunn18,truthscant,2,T
LizGunn18,tulloch1978,1,T
LizGunn18,tuneoutandLOOK,1,T
LizGunn18,Twitawoo8,1,T
LizGunn18,unbaffle_me,1,T
LizGunn18,unhealthytruth,3,T
LizGunn18,USMortality,2,T
LizGunn18,VigilantFox,26,T
LizGunn18,Vital_Vibration,3,T
LizGunn18,walidfreiha,1,T
LizGunn18,WallStreetApes,8,T
LizGunn18,WallStreetSilv,18,T
LizGunn18,WatcherGuru,1,T
LizGunn18,waynetlc,2,T
LizGunn18,Welly17Welly,1,T
LizGunn18,westaustralian,1,T
LizGunn18,WickeyandLeia,1,T
LizGunn18,wideawake_media,24,T
LizGunn18,Wildnfree1984,1,T
LizGunn18,WistfulCass,1,T
LizGunn18,WokeVirtueSignl,1,T
LizGunn18,wolsned,6,T
LizGunn18,WorldAltMedia,1,T
LizGunn18,YourBrainstem,2,T
LizGunn18,zeee_media,7,T
Lone8964,11127Lau,1,F
Lone8964,17ThankQ,1,F
Lone8964,369Jessica369,2,F
Lone8964,43WVobJoDFDEmrV,1,F
Lone8964,64Anonymou79920,1,F
Lone8964,adjustcate,1,F
Lone8964,AGAndrewBailey,1,F
Lone8964,AlboMP,1,F
Lone8964,AlternatNews,1,F
Lone8964,alx,2,F
Lone8964,AMK_PhD,1,F
Lone8964,atensnut,2,F
Lone8964,austerrewyatt1,1,F
Lone8964,AvivZell,1,F
Lone8964,balitieta1234,1,F
Lone8964,bambkb,5,F
Lone8964,Baoliaogeming64,4,F
Lone8964,BasedMikeLee,1,F
Lone8964,BBWWblack,5,F
Lone8964,beefortruth2,3,F
Lone8964,bennyjohnson,7,F
Lone8964,bikhim,1,F
Lone8964,BillGertz,1,F
Lone8964,Bitturing,1,F
Lone8964,bpcostello,1,F
Lone8964,BrainStorm_Joe,1,F
Lone8964,BYDJ777,1,F
Lone8964,CaoChangqing,1,F
Lone8964,catsscareme2021,2,F
Lone8964,catturd2,1,F
Lone8964,cb_doge,1,F
Lone8964,Channel4News,1,F
Lone8964,ChannelSharons,1,F
Lone8964,ChuckCallesto,43,F
Lone8964,cnmd0031,2,F
Lone8964,CollinRugg,3,F
Lone8964,committeeonccp,5,F
Lone8964,COVIDSelect,7,F
Lone8964,CraigKellyPHON,1,F
Lone8964,CricXtra_,1,F
Lone8964,cxzj,1,F
Lone8964,dajiyuan,1,F
Lone8964,davidicke,1,F
Lone8964,davidjthunder,1,F
Lone8964,DC_Draino,6,F
Lone8964,DiamondandSilk,1,F
Lone8964,DiedSuddenly_,3,F
Lone8964,DineshDSouza,1,F
Lone8964,disclosetv,6,F
Lone8964,djlaudon,1,F
Lone8964,dom_lucre,8,F
Lone8964,DrEliDavid,2,F
Lone8964,drizzling123,2,F
Lone8964,DrJudyAMikovits,1,F
Lone8964,DrLoupis,12,F
Lone8964,DrNoMask,1,F
Lone8964,drsimonegold,2,F
Lone8964,dwfo838702,1,F
Lone8964,DXDWX999,1,F
Lone8964,e__y__h,1,F
Lone8964,eage_new,1,F
Lone8964,elonmusk,14,F
Lone8964,ElonMuskAOC,2,F
Lone8964,EricArchambaul7,1,F
Lone8964,FinanceWolves,1,F
Lone8964,FoxNews,4,F
Lone8964,franklinHaHaHa,1,F
Lone8964,Freda8991,6,F
Lone8964,Freedom975310,1,F
Lone8964,front_ukrainian,1,F
Lone8964,g_defense777,1,F
Lone8964,gatewaypundit,1,F
Lone8964,GFWfrog,1,F
Lone8964,GkYyphvYABwi92z,1,F
Lone8964,GlobalAffairs,1,F
Lone8964,goddeketal,1,F
Lone8964,GoFundTaiwan,1,F
Lone8964,GOPoversight,5,F
Lone8964,graniteofstone,1,F
Lone8964,Guan_PhD,4,F
Lone8964,hdd46313937,1,F
Lone8964,HeidiClacy,1,F
Lone8964,hodgetwins,1,F
Lone8964,HotmailfromSH,1,F
Lone8964,HouseCommerce,1,F
Lone8964,iamcaitcorrigan,1,F
Lone8964,iamnot_elon,6,F
Lone8964,IanJaeger29,4,F
Lone8964,ichudov,1,F
Lone8964,IDF,2,F
Lone8964,iluminatibot,15,F
Lone8964,Indy_Farm_Cat,1,F
Lone8964,IngrahamAngle,1,F
Lone8964,IsraelRadar_com,1,F
Lone8964,IvanRaiklin,1,F
Lone8964,JackPosobiec,1,F
Lone8964,jackson66368924,4,F
Lone8964,Jacob43817149,2,F
Lone8964,JakeCan72,1,F
Lone8964,JamesBradleyCA,1,F
Lone8964,JDunlap1974,1,F
Lone8964,JeckovKanani,1,F
Lone8964,Jerry00107966,1,F
Lone8964,JimFergusonUK,10,F
Lone8964,Jkylebass,1,F
Lone8964,JMichaelsNews,1,F
Lone8964,Jo_Bond,1,F
Lone8964,JoeyMannarinoUS,1,F
Lone8964,JohnZhangSV,1,F
Lone8964,JoshHall2024,2,F
Lone8964,Js_SydneyAu,1,F
Lone8964,jsdfposjpqyuee1,3,F
Lone8964,jsolomonReports,5,F
Lone8964,JudiciaryGOP,1,F
Lone8964,julie_kelly2,1,F
Lone8964,KanekoaTheGreat,4,F
Lone8964,KateShemirani,1,F
Lone8964,KATYSaccitizen,1,F
Lone8964,kevinhung2,1,F
Lone8964,KIMROCK888,1,F
Lone8964,knowmore_17,1,F
Lone8964,Kredo0,1,F
Lone8964,kylenabecker,2,F
Lone8964,Lala_Deesky,4,F
Lone8964,lammichaeltw,1,F
Lone8964,langougou210770,1,F
Lone8964,LauraLoomer,9,F
Lone8964,lawrie_dr,1,F
Lone8964,LeadingReport,19,F
Lone8964,lfh46123376,1,F
Lone8964,lilyval15187063,1,F
Lone8964,limengmama,1,F
Lone8964,LionAdvocacy,1,F
Lone8964,liz_churchill10,7,F
Lone8964,Lone8964,3,F
Lone8964,MakisMD,6,F
Lone8964,maoshen04,1,F
Lone8964,MarioNawfal,25,F
Lone8964,markito0171,1,F
Lone8964,maryann_3040,2,F
Lone8964,matttttt187,3,F
Lone8964,MattWallace888,5,F
Lone8964,MdBreathe,1,F
Lone8964,meimei1935,2,F
Lone8964,MEMRIReports,1,F
Lone8964,Michael_Yon,1,F
Lone8964,mikepompeo,1,F
Lone8964,MJTruthUltra,1,F
Lone8964,MoNDefense,1,F
Lone8964,MRobertsQLD,1,F
Lone8964,MrSantosNY,2,F
Lone8964,mrspanstreppon,1,F
Lone8964,MTGrepp,6,F
Lone8964,mWrezXvRl8NKmbv,2,F
Lone8964,N0000024,23,F
Lone8964,NaNatogo103,2,F
Lone8964,naomirwolf,1,F
Lone8964,NEWSMAX,2,F
Lone8964,NFSCSpeak,6,F
Lone8964,nycliusa,6,F
Lone8964,officer_Lew,1,F
Lone8964,OmarrShabazz,1,F
Lone8964,P_McCulloughMD,3,F
Lone8964,Patriot911News,3,F
Lone8964,Patton0604,2,F
Lone8964,paulsperry_,1,F
Lone8964,pb5gvQOdgdij83S,1,F
Lone8964,peace86774949,1,F
Lone8964,PearceAlan1962,1,F
Lone8964,PenguinSix,1,F
Lone8964,PeterSweden7,3,F
Lone8964,PingRyan2016,1,F
Lone8964,pmarca,1,F
Lone8964,ProudElephantUS,6,F
Lone8964,punk2898,1,F
Lone8964,Q_May_007,4,F
Lone8964,QuShuitai,1,F
Lone8964,R_H_Ebright,1,F
Lone8964,RachelRui2,4,F
Lone8964,ragipsoylu,1,F
Lone8964,RandPaul,2,F
Lone8964,rawsalerts,1,F
Lone8964,RealAlexJones,2,F
Lone8964,RealAmVoice,1,F
Lone8964,realDonaldJNews,1,F
Lone8964,realLizUSA,1,F
Lone8964,RealPatrickWebb,3,F
Lone8964,realYuFeng,1,F
Lone8964,redpillb0t,1,F
Lone8964,RepAndyBiggsAZ,1,F
Lone8964,RepAshleyHinson,2,F
Lone8964,RepCarlos,1,F
Lone8964,RepHageman,1,F
Lone8964,RepJamesComer,2,F
Lone8964,RepJimmyGomez,1,F
Lone8964,RepJimmyPanetta,1,F
Lone8964,RepMTG,16,F
Lone8964,Resist_05,7,F
Lone8964,Restitutor_,1,F
Lone8964,Reuters,1,F
Lone8964,RFA_Chinese,2,F
Lone8964,roaming_rn,1,F
Lone8964,robinmonotti,3,F
Lone8964,RogerMarshallMD,1,F
Lone8964,RonnyJacksonTX,1,F
Lone8964,roy_guo64,1,F
Lone8964,RudyGiuliani,1,F
Lone8964,Rumoreconomy,1,F
Lone8964,SaiKate108,1,F
Lone8964,SandraYozipovic,1,F
Lone8964,SawyerMerritt,1,F
Lone8964,sealiuyan2000,2,F
Lone8964,seanhannity,1,F
Lone8964,SecBlinken,1,F
Lone8964,sentdefender,2,F
Lone8964,shellenberger,1,F
Lone8964,simonateba,1,F
Lone8964,sophiadahl1,1,F
Lone8964,SpaceX,1,F
Lone8964,SpartaJustice,5,F
Lone8964,SpeakerJohnson,1,F
Lone8964,SpeakerMcCarthy,8,F
Lone8964,spectatorindex,6,F
Lone8964,Spiro_Ghost,1,F
Lone8964,starstuded11,1,F
Lone8964,stella_immanuel,1,F
Lone8964,stinchfield1776,1,F
Lone8964,stkirsch,2,F
Lone8964,Storiesofinjury,1,F
Lone8964,SuTNkwfrFkMhHsG,1,F
Lone8964,syhhuang,1,F
Lone8964,TaraBull808,1,F
Lone8964,techthiohu,1,F
Lone8964,Terrence_STR,1,F
Lone8964,teslaownersSV,2,F
Lone8964,The_Trump_Train,3,F
Lone8964,TheChiefNerd,2,F
Lone8964,thehill,1,F
Lone8964,TheInsiderPaper,5,F
Lone8964,TheresaAFallon,2,F
Lone8964,TheTorontoSun,1,F
Lone8964,tianjinlaoma,5,F
Lone8964,TomFitton,1,F
Lone8964,tommyinvan,1,F
Lone8964,TONYxTWO,2,F
Lone8964,TPV_John,1,F
Lone8964,Travis_4_Trump,4,F
Lone8964,TRUMP_ARMY_,1,F
Lone8964,TTAVOfficial,1,F
Lone8964,TuckerCarlson,3,F
Lone8964,UKR_token,1,F
Lone8964,unhealthytruth,1,F
Lone8964,USA_China_Talk,1,F
Lone8964,VernonForGA,1,F
Lone8964,VigilantFox,5,F
Lone8964,ViralNewsNYC,2,F
Lone8964,visegrad24,19,F
Lone8964,vtchakarova,1,F
Lone8964,WallStreetApes,5,F
Lone8964,WangAying,2,F
Lone8964,WarClandestine,1,F
Lone8964,WashTimes,1,F
Lone8964,weiyuksj1,1,F
Lone8964,wenbei2022,2,F
Lone8964,wenfeng2020,1,F
Lone8964,wenjiebc,1,F
Lone8964,wideawake_media,7,F
Lone8964,Will_Tanner_1,1,F
Lone8964,X206424818,1,F
Lone8964,xiaoj8380,1,F
Lone8964,yangzhanqing,1,F
Lone8964,YingJie22739040,1,F
Lone8964,Zhanglihualois,2,F
Lone8964,zonghengjp,2,F
Loupgris1L31809,_emergent_,1,F
Loupgris1L31809,55Bellechasse,6,F
Loupgris1L31809,ABDanielleSmith,1,F
Loupgris1L31809,ABridgen,13,F
Loupgris1L31809,AdhesionsOrg,1,F
Loupgris1L31809,aileastick1,6,F
Loupgris1L31809,aisha_c10,2,F
Loupgris1L31809,AlbertaLeonidas,2,F
Loupgris1L31809,aleksmit5,3,F
Loupgris1L31809,AlienorAubigne,5,F
Loupgris1L31809,Aliyah01150546,4,F
Loupgris1L31809,allopatriot,3,F
Loupgris1L31809,amborin,1,F
Loupgris1L31809,Amine_Saha,1,F
Loupgris1L31809,AndersonAfDMdEP,7,F
Loupgris1L31809,AnneliseBocquet,1,F
Loupgris1L31809,Anpo_Star,1,F
Loupgris1L31809,anticor_org,1,F
Loupgris1L31809,ANTlWEF,13,F
Loupgris1L31809,Artemisfornow,4,F
Loupgris1L31809,AssangeCampaign,2,F
Loupgris1L31809,AssociationPEC,1,F
Loupgris1L31809,AssoClimatoReal,1,F
Loupgris1L31809,AssoCovid,2,F
Loupgris1L31809,BAM_PRESS,3,F
Loupgris1L31809,BanounHelene,21,F
Loupgris1L31809,Beatrice_Rosen,2,F
Loupgris1L31809,BlackBondPtv,28,F
Loupgris1L31809,BlaiseElise,1,F
Loupgris1L31809,BlemontD,1,F
Loupgris1L31809,BowesChay,2,F
Loupgris1L31809,BPartisans,19,F
Loupgris1L31809,Breche_la_Toile,1,F
Loupgris1L31809,Brevesdepresse,1,F
Loupgris1L31809,BRICSNewsFR,2,F
Loupgris1L31809,BruceLe53509778,1,F
Loupgris1L31809,BusyDrT,1,F
Loupgris1L31809,cab2626,2,F
Loupgris1L31809,CalliFanciulla,8,F
Loupgris1L31809,CarolineLessar8,2,F
Loupgris1L31809,CartlandDavid,16,F
Loupgris1L31809,CelebritesSM,29,F
Loupgris1L31809,Charles_Monarq,1,F
Loupgris1L31809,CheburekiMan,1,F
Loupgris1L31809,Claire_Gabriel_,1,F
Loupgris1L31809,CleveClaude,1,F
Loupgris1L31809,CollinRugg,1,F
Loupgris1L31809,ColonelBigBoss,4,F
Loupgris1L31809,CorinneReverbel,1,F
Loupgris1L31809,COVIDSelect,3,F
Loupgris1L31809,CroyanRationnel,1,F
Loupgris1L31809,CStrateges,1,F
Loupgris1L31809,Dan__Stevens,1,F
Loupgris1L31809,Danielkalombo,2,F
Loupgris1L31809,DD_Geopolitics,5,F
Loupgris1L31809,decrypt_reflex,1,F
Loupgris1L31809,DefendAssange,4,F
Loupgris1L31809,DiedSuddenly_,2,F
Loupgris1L31809,dksdata,3,F
Loupgris1L31809,Dn641608671,6,F
Loupgris1L31809,DocteurPEB1,2,F
Loupgris1L31809,DonaldTNews,5,F
Loupgris1L31809,Dover63A,1,F
Loupgris1L31809,dr_jon_l,1,F
Loupgris1L31809,Dr_Steph_GAYET,1,F
Loupgris1L31809,DrDMartinWorld,1,F
Loupgris1L31809,dreslincourt,1,F
Loupgris1L31809,DrLoupis,7,F
Loupgris1L31809,DrMohammadIAdi1,4,F
Loupgris1L31809,DrSyedHaider,1,F
Loupgris1L31809,elonmusk,3,F
Loupgris1L31809,emilyakopp,3,F
Loupgris1L31809,ExecutiveXPin,1,F
Loupgris1L31809,f_philippot,2,F
Loupgris1L31809,FabienBougle,2,F
Loupgris1L31809,FilFrance,1,F
Loupgris1L31809,findwirth,1,F
Loupgris1L31809,FR_corruption,3,F
Loupgris1L31809,fr_russie,12,F
Loupgris1L31809,france_soir,2,F
Loupgris1L31809,Franck20270,2,F
Loupgris1L31809,FrancoiDucrocq,3,F
Loupgris1L31809,FrancoisDESCAM7,5,F
Loupgris1L31809,FreeAssangeNews,1,F
Loupgris1L31809,FreedomPodcast1,1,F
Loupgris1L31809,FrenchRapUS,3,F
Loupgris1L31809,galamiou,2,F
Loupgris1L31809,Georges73922577,1,F
Loupgris1L31809,Gh0stLA1,1,F
Loupgris1L31809,GibertiePatrice,3,F
Loupgris1L31809,GPTVoff,3,F
Loupgris1L31809,guydlf,1,F
Loupgris1L31809,HamelinMd,1,F
Loupgris1L31809,Hawkeye1745,1,F
Loupgris1L31809,HerbsandDirt,1,F
Loupgris1L31809,HerveHannoun,1,F
Loupgris1L31809,HopiNg66966500,1,F
Loupgris1L31809,iluminatibot,5,F
Loupgris1L31809,immipti1,1,F
Loupgris1L31809,Inquiry_Canada,2,F
Loupgris1L31809,IslamMediaFR,1,F
Loupgris1L31809,IvaMasson,6,F
Loupgris1L31809,ivan_8848,4,F
Loupgris1L31809,jackypedale,1,F
Loupgris1L31809,JamesMelville,3,F
Loupgris1L31809,JesslovesMJK,1,F
Loupgris1L31809,jgalt485,1,F
Loupgris1L31809,JimFergusonUK,1,F
Loupgris1L31809,Joey7Barton,2,F
Loupgris1L31809,Johanne31785773,7,F
Loupgris1L31809,JohnMappin,1,F
Loupgris1L31809,JusteMilieu3,1,F
Loupgris1L31809,JuvingBrunet,1,F
Loupgris1L31809,kiff601,1,F
Loupgris1L31809,KimDotcom,2,F
Loupgris1L31809,KLVeritas,8,F
Loupgris1L31809,koztoujours,1,F
Loupgris1L31809,Krieger66362259,1,F
Loupgris1L31809,lawrie_dr,1,F
Loupgris1L31809,LeadingReport,18,F
Loupgris1L31809,LeMediaEn442,7,F
Loupgris1L31809,leparisiensante,1,F
Loupgris1L31809,LesPatriotes_75,1,F
Loupgris1L31809,Limportant_fr,1,F
Loupgris1L31809,liz_churchill10,45,F
Loupgris1L31809,LobservateurLi2,3,F
Loupgris1L31809,LoetitiaH,1,F
Loupgris1L31809,LoicLepin,1,F
Loupgris1L31809,Loupgris1L31809,16,F
Loupgris1L31809,Machabouttier,1,F
Loupgris1L31809,MaelAffarezzo,2,F
Loupgris1L31809,magdishalash,1,F
Loupgris1L31809,MakisMD,7,F
Loupgris1L31809,manu_thor4,1,F
Loupgris1L31809,Marbles34,1,F
Loupgris1L31809,MarianneleMag,2,F
Loupgris1L31809,MarioNawfal,9,F
Loupgris1L31809,mariusknulst,1,F
Loupgris1L31809,marseille_jeff,3,F
Loupgris1L31809,McCulloughFund,1,F
Loupgris1L31809,MdBreathe,1,F
Loupgris1L31809,MedvedevRussiaE,1,F
Loupgris1L31809,Megatron_ron,1,F
Loupgris1L31809,menton_z,1,F
Loupgris1L31809,Metezoshop,1,F
Loupgris1L31809,MichelFlori,1,F
Loupgris1L31809,Michell45064244,2,F
Loupgris1L31809,Mick_O_Keeffe,1,F
Loupgris1L31809,MoniquePlaza3,1,F
Loupgris1L31809,Mounotella,2,F
Loupgris1L31809,MrConspiracy33,1,F
Loupgris1L31809,mspacek_ppc,1,F
Loupgris1L31809,MyLordBebo,7,F
Loupgris1L31809,naomirwolf,2,F
Loupgris1L31809,NaraShi13876794,1,F
Loupgris1L31809,newstart_2024,2,F
Loupgris1L31809,NFSC88JJ,1,F
Loupgris1L31809,nicolasberrod,1,F
Loupgris1L31809,NicolasMeilhan,1,F
Loupgris1L31809,NiONiPardon,5,F
Loupgris1L31809,NumeriqueFrance,1,F
Loupgris1L31809,Olivierfente,3,F
Loupgris1L31809,OpexNews,1,F
Loupgris1L31809,OrtieKinine,1,F
Loupgris1L31809,p_duval,1,F
Loupgris1L31809,P_McCulloughMD,2,F
Loupgris1L31809,pam33771,3,F
Loupgris1L31809,Partisangirl,1,F
Loupgris1L31809,PatriceCali,1,F
Loupgris1L31809,Patrick_72472,1,F
Loupgris1L31809,Pauline06272023,14,F
Loupgris1L31809,peacemaket71,3,F
Loupgris1L31809,PeterSweden7,12,F
Loupgris1L31809,philmoi,1,F
Loupgris1L31809,PinsolleT,1,F
Loupgris1L31809,PLagaune,1,F
Loupgris1L31809,PolFabrice,2,F
Loupgris1L31809,Pr_Chabriere_E,1,F
Loupgris1L31809,publicsenat,1,F
Loupgris1L31809,QBCCIntegrity,1,F
Loupgris1L31809,qo_ideme6,2,F
Loupgris1L31809,RadioRoma_,1,F
Loupgris1L31809,Randy64_fr,1,F
Loupgris1L31809,RaynaldBernier,6,F
Loupgris1L31809,RealAlexJones,14,F
Loupgris1L31809,RealMattA_,1,F
Loupgris1L31809,Red_Pill_US,1,F
Loupgris1L31809,redpillb0t,1,F
Loupgris1L31809,Renardpaty,10,F
Loupgris1L31809,RepDLesko,4,F
Loupgris1L31809,reseau_internat,1,F
Loupgris1L31809,Resistance_SM,4,F
Loupgris1L31809,rifain_nouvelle,6,F
Loupgris1L31809,RobertKennedyJr,2,F
Loupgris1L31809,robinmonotti,6,F
Loupgris1L31809,RussianEmbassy,1,F
Loupgris1L31809,RussieInfos,8,F
Loupgris1L31809,rustyrockets,1,F
Loupgris1L31809,RWMaloneMD,1,F
Loupgris1L31809,SageListener,5,F
Loupgris1L31809,sahouraxo,1,F
Loupgris1L31809,SarahHRakM1,1,F
Loupgris1L31809,sarahloukelly68,1,F
Loupgris1L31809,scarine7,1,F
Loupgris1L31809,SenseReceptor,1,F
Loupgris1L31809,SierraTango74,4,F
Loupgris1L31809,songpinganq,1,F
Loupgris1L31809,sonia_elijah,2,F
Loupgris1L31809,Soulful1865,1,F
Loupgris1L31809,Stella_Assange,1,F
Loupgris1L31809,stillgray,1,F
Loupgris1L31809,stkirsch,1,F
Loupgris1L31809,Stuckelberger,3,F
Loupgris1L31809,sylviamiami1776,3,F
Loupgris1L31809,TexasLindsay_,1,F
Loupgris1L31809,ThBiscotte,1,F
Loupgris1L31809,TheChiefNerd,1,F
Loupgris1L31809,thehealthb0t,15,F
Loupgris1L31809,TheRedactedInc,1,F
Loupgris1L31809,thetrustfalldoc,1,F
Loupgris1L31809,THOMASB16309228,1,F
Loupgris1L31809,TorahJudaism,4,F
Loupgris1L31809,truthscant,3,F
Loupgris1L31809,tulloch1978,1,F
Loupgris1L31809,tvlofficiel,2,F
Loupgris1L31809,Uncommonsince76,1,F
Loupgris1L31809,unhealthytruth,1,F
Loupgris1L31809,UnityNewsNet,1,F
Loupgris1L31809,upr_vendee,1,F
Loupgris1L31809,venezuelainfos,3,F
Loupgris1L31809,VeriteDiffusee,3,F
Loupgris1L31809,verity_france,1,F
Loupgris1L31809,VigilantFox,4,F
Loupgris1L31809,Vince1862,1,F
Loupgris1L31809,WallStreetApes,1,F
Loupgris1L31809,WallStreetSilv,5,F
Loupgris1L31809,wikileaks,1,F
Loupgris1L31809,YvesPDB,2,F
Loupgris1L31809,Zenkiai,1,F
Loupgris1L31809,zoomabus,6,F
maitreyarael,_Direct_News,2,F
maitreyarael,_fil_rouge,1,F
maitreyarael,_NicoleNonya,2,F
maitreyarael,066_mit,1,F
maitreyarael,108SAR,1,F
maitreyarael,1min4peace,1,F
maitreyarael,AbbyMartin,1,F
maitreyarael,abierkhatib,4,F
maitreyarael,AdamGautier26,1,F
maitreyarael,AfloOlfa,1,F
maitreyarael,ajplusfrancais,3,F
maitreyarael,AkimotoThn,1,F
maitreyarael,akinyi_rading,1,F
maitreyarael,Alex_Oloyede2,1,F
maitreyarael,Alexis_Cossette,1,F
maitreyarael,alexysiktrice,1,F
maitreyarael,AlienorAubigne,3,F
maitreyarael,AlnaouqA,1,F
maitreyarael,AMAZlNGNATURE,1,F
maitreyarael,andrebercoff,1,F
maitreyarael,anegliqeuharku1,1,F
maitreyarael,angeloinchina,3,F
maitreyarael,AnneTuaillon,6,F
maitreyarael,antonioguterres,1,F
maitreyarael,AssalRad,1,F
maitreyarael,BabinFrank1,1,F
maitreyarael,bambkb,1,F
maitreyarael,BdGEORGES,2,F
maitreyarael,BeckettUnite,1,F
maitreyarael,benoitm_mtl,2,F
maitreyarael,BGatesIsaPyscho,3,F
maitreyarael,BMoon_bee,4,F
maitreyarael,Bob30031583,1,F
maitreyarael,bouboulandQC,1,F
maitreyarael,BPartisans,2,F
maitreyarael,BreakNewsFrance,7,F
maitreyarael,BRICSNewsFR,1,F
maitreyarael,broseph_stalin,1,F
maitreyarael,caissesdegreve,1,F
maitreyarael,camille_moscow,1,F
maitreyarael,Cancelcloco,1,F
maitreyarael,CaronAymericoff,3,F
maitreyarael,CartlandDavid,1,F
maitreyarael,CelebritesSM,1,F
maitreyarael,CensoredMen,13,F
maitreyarael,CharlyUrso,1,F
maitreyarael,ChSou6,1,F
maitreyarael,ChuckCallesto,2,F
maitreyarael,claudeelkhal,1,F
maitreyarael,CNEWS,1,F
maitreyarael,ColonelBigBoss,2,F
maitreyarael,cricricook,1,F
maitreyarael,Daniel7Prinsloo,1,F
maitreyarael,davenewworld_2,1,F
maitreyarael,DD_Geopolitics,1,F
maitreyarael,debunker_news,7,F
maitreyarael,denkinte_2,1,F
maitreyarael,DiedSuddenly_,3,F
maitreyarael,DiEM_25,1,F
maitreyarael,Dn641608671,1,F
maitreyarael,DonaldTNews,1,F
maitreyarael,donna_197,1,F
maitreyarael,DoubleDownNews,7,F
maitreyarael,Dr_SadiaAz,1,F
maitreyarael,Dr_Steph_GAYET,1,F
maitreyarael,DrLoupis,18,F
maitreyarael,DrNoMask,1,F
maitreyarael,droiturejustice,2,F
maitreyarael,DubreuilhMarcel,1,F
maitreyarael,dystoman,1,F
maitreyarael,ecomarxi,3,F
maitreyarael,elizcarty,1,F
maitreyarael,Elohim_Embassy,4,F
maitreyarael,EpochTimes,1,F
maitreyarael,EricArchambaul7,2,F
maitreyarael,Europe1,1,F
maitreyarael,expatvibes,2,F
maitreyarael,f_asselineau,1,F
maitreyarael,f_philippot,1,F
maitreyarael,fabien_mtp,1,F
maitreyarael,FabVaulot,3,F
maitreyarael,faisalkutty,1,F
maitreyarael,Fartou57,4,F
maitreyarael,FdeCanaan,1,F
maitreyarael,firasshams1,2,F
maitreyarael,Fleur50559050,1,F
maitreyarael,FranceRsistanc1,1,F
maitreyarael,FraPiquemal,1,F
maitreyarael,frburgat,1,F
maitreyarael,FredGaulois,2,F
maitreyarael,galamiou,7,F
maitreyarael,GazaMartyrs,1,F
maitreyarael,georgegalloway,1,F
maitreyarael,Georgette8751,1,F
maitreyarael,GillesWell,3,F
maitreyarael,GPTVoff,1,F
maitreyarael,GuiraudInd,4,F
maitreyarael,GUnderground_TV,4,F
maitreyarael,iboudjekada,1,F
maitreyarael,IfNotNowOrg,2,F
maitreyarael,iluminatibot,4,F
maitreyarael,ionebelarra,1,F
maitreyarael,IsraelismFilm,1,F
maitreyarael,IvaMasson,1,F
maitreyarael,ivan_8848,2,F
maitreyarael,ivarsigurdson,1,F
maitreyarael,jacksonhinklle,10,F
maitreyarael,Jake_one_,1,F
maitreyarael,jakeshieldsajj,13,F
maitreyarael,Jamespatatete,1,F
maitreyarael,JASMilovavitch,2,F
maitreyarael,JerusalemaIkha,1,F
maitreyarael,JimFergusonUK,1,F
maitreyarael,JLMelenchon,1,F
maitreyarael,Joe__Bassey,2,F
maitreyarael,JonnyFX1,1,F
maitreyarael,jorymicah,1,F
