type,year,month,state,dead
drug,2023,01,Alabama,77
drug,2023,01,Alaska,15
drug,2023,01,Arizona,98
drug,2023,01,Arkansas,21
drug,2023,01,California,445
drug,2023,01,Colorado,67
drug,2023,01,Connecticut,43
drug,2023,01,Delaware,28
drug,2023,01,District of Columbia,10
drug,2023,01,Florida,284
drug,2023,01,Georgia,117
drug,2023,01,Hawaii,12
drug,2023,01,Idaho,13
drug,2023,01,Illinois,108
drug,2023,01,Indiana,91
drug,2023,01,Iowa,18
drug,2023,01,Kansas,23
drug,2023,01,Kentucky,95
drug,2023,01,Louisiana,92
drug,2023,01,Maine,18
drug,2023,01,Maryland,86
drug,2023,01,Massachusetts,91
drug,2023,01,Michigan,140
drug,2023,01,Minnesota,51
drug,2023,01,Mississippi,25
drug,2023,01,Missouri,88
drug,2023,01,Montana,12
drug,2023,01,Nevada,38
drug,2023,01,New Hampshire,22
drug,2023,01,New Jersey,84
drug,2023,01,New Mexico,31
drug,2023,01,New York,279
drug,2023,01,North Carolina,192
drug,2023,01,North Dakota,11
drug,2023,01,Ohio,214
drug,2023,01,Oklahoma,53
drug,2023,01,Oregon,58
drug,2023,01,Pennsylvania,202
drug,2023,01,Rhode Island,18
drug,2023,01,South Carolina,76
drug,2023,01,Tennessee,145
drug,2023,01,Texas,216
drug,2023,01,Utah,28
drug,2023,01,Vermont,13
drug,2023,01,Virginia,125
drug,2023,01,Washington,128
drug,2023,01,West Virginia,42
drug,2023,01,Wisconsin,75
drug,2023,02,Alabama,71
drug,2023,02,Alaska,15
drug,2023,02,Arizona,105
drug,2023,02,Arkansas,23
drug,2023,02,California,376
drug,2023,02,Colorado,59
drug,2023,02,Connecticut,46
drug,2023,02,Delaware,18
drug,2023,02,Florida,259
drug,2023,02,Georgia,114
drug,2023,02,Idaho,22
drug,2023,02,Illinois,115
drug,2023,02,Indiana,96
drug,2023,02,Iowa,16
drug,2023,02,Kansas,22
drug,2023,02,Kentucky,91
drug,2023,02,Louisiana,88
drug,2023,02,Maine,20
drug,2023,02,Maryland,79
drug,2023,02,Massachusetts,85
drug,2023,02,Michigan,110
drug,2023,02,Minnesota,45
drug,2023,02,Mississippi,25
drug,2023,02,Missouri,69
drug,2023,02,Nebraska,10
drug,2023,02,Nevada,33
drug,2023,02,New Hampshire,20
drug,2023,02,New Jersey,106
drug,2023,02,New Mexico,20
drug,2023,02,New York,201
drug,2023,02,North Carolina,174
drug,2023,02,Ohio,181
drug,2023,02,Oklahoma,53
drug,2023,02,Oregon,59
drug,2023,02,Pennsylvania,187
drug,2023,02,Rhode Island,13
drug,2023,02,South Carolina,94
drug,2023,02,Tennessee,149
drug,2023,02,Texas,212
drug,2023,02,Utah,24
drug,2023,02,Virginia,100
drug,2023,02,Washington,95
drug,2023,02,West Virginia,49
drug,2023,02,Wisconsin,62
drug,2023,03,Alabama,77
drug,2023,03,Arizona,97
drug,2023,03,Arkansas,20
drug,2023,03,California,443
drug,2023,03,Colorado,61
drug,2023,03,Connecticut,39
drug,2023,03,Delaware,24
drug,2023,03,District of Columbia,17
drug,2023,03,Florida,274
drug,2023,03,Georgia,137
drug,2023,03,Idaho,13
drug,2023,03,Illinois,150
drug,2023,03,Indiana,96
drug,2023,03,Iowa,17
drug,2023,03,Kansas,24
drug,2023,03,Kentucky,84
drug,2023,03,Louisiana,96
drug,2023,03,Maine,20
drug,2023,03,Maryland,81
drug,2023,03,Massachusetts,103
drug,2023,03,Michigan,138
drug,2023,03,Minnesota,49
drug,2023,03,Mississippi,31
drug,2023,03,Missouri,103
drug,2023,03,Nevada,62
drug,2023,03,New Hampshire,21
drug,2023,03,New Jersey,105
drug,2023,03,New Mexico,42
drug,2023,03,New York,210
drug,2023,03,North Carolina,204
drug,2023,03,Ohio,213
drug,2023,03,Oklahoma,67
drug,2023,03,Oregon,75
drug,2023,03,Pennsylvania,211
drug,2023,03,Rhode Island,18
drug,2023,03,South Carolina,91
drug,2023,03,Tennessee,177
drug,2023,03,Texas,259
drug,2023,03,Utah,27
drug,2023,03,Vermont,14
drug,2023,03,Virginia,111
drug,2023,03,Washington,106
drug,2023,03,West Virginia,69
drug,2023,03,Wisconsin,82
drug,2023,04,Alabama,64
drug,2023,04,Alaska,18
drug,2023,04,Arizona,97
drug,2023,04,Arkansas,23
drug,2023,04,California,425
drug,2023,04,Colorado,78
drug,2023,04,Connecticut,48
drug,2023,04,Delaware,23
drug,2023,04,District of Columbia,10
drug,2023,04,Florida,302
drug,2023,04,Georgia,117
drug,2023,04,Hawaii,12
drug,2023,04,Idaho,19
drug,2023,04,Illinois,124
drug,2023,04,Indiana,94
drug,2023,04,Iowa,23
drug,2023,04,Kansas,18
drug,2023,04,Kentucky,99
drug,2023,04,Louisiana,97
drug,2023,04,Maine,32
drug,2023,04,Maryland,83
drug,2023,04,Massachusetts,76
drug,2023,04,Michigan,124
drug,2023,04,Minnesota,59
drug,2023,04,Mississippi,29
drug,2023,04,Missouri,89
drug,2023,04,Nevada,52
drug,2023,04,New Hampshire,20
drug,2023,04,New Jersey,104
drug,2023,04,New Mexico,39
drug,2023,04,New York,233
drug,2023,04,North Carolina,205
drug,2023,04,Ohio,208
drug,2023,04,Oklahoma,49
drug,2023,04,Oregon,65
drug,2023,04,Pennsylvania,182
drug,2023,04,Rhode Island,20
drug,2023,04,South Carolina,83
drug,2023,04,Tennessee,159
drug,2023,04,Texas,208
drug,2023,04,Utah,29
drug,2023,04,Vermont,16
drug,2023,04,Virginia,95
drug,2023,04,Washington,135
drug,2023,04,West Virginia,61
drug,2023,04,Wisconsin,68
drug,2023,05,Alabama,80
drug,2023,05,Alaska,13
drug,2023,05,Arizona,107
drug,2023,05,Arkansas,25
drug,2023,05,California,443
drug,2023,05,Colorado,82
drug,2023,05,Connecticut,52
drug,2023,05,Delaware,17
drug,2023,05,Florida,292
drug,2023,05,Georgia,114
drug,2023,05,Hawaii,11
drug,2023,05,Idaho,17
drug,2023,05,Illinois,130
drug,2023,05,Indiana,95
drug,2023,05,Iowa,22
drug,2023,05,Kansas,23
drug,2023,05,Kentucky,87
drug,2023,05,Louisiana,104
drug,2023,05,Maine,22
drug,2023,05,Maryland,85
drug,2023,05,Massachusetts,119
drug,2023,05,Michigan,98
drug,2023,05,Minnesota,47
drug,2023,05,Mississippi,24
drug,2023,05,Missouri,85
drug,2023,05,Nevada,37
drug,2023,05,New Hampshire,14
drug,2023,05,New Jersey,109
drug,2023,05,New Mexico,35
drug,2023,05,New York,236
drug,2023,05,North Carolina,226
drug,2023,05,Ohio,209
drug,2023,05,Oklahoma,57
drug,2023,05,Oregon,63
drug,2023,05,Pennsylvania,194
drug,2023,05,Rhode Island,14
drug,2023,05,South Carolina,82
drug,2023,05,Tennessee,156
drug,2023,05,Texas,225
drug,2023,05,Utah,19
drug,2023,05,Virginia,106
drug,2023,05,Washington,126
drug,2023,05,West Virginia,63
drug,2023,05,Wisconsin,82
drug,2023,06,Alabama,59
drug,2023,06,Alaska,17
drug,2023,06,Arizona,91
drug,2023,06,Arkansas,23
drug,2023,06,California,400
drug,2023,06,Colorado,81
drug,2023,06,Connecticut,39
drug,2023,06,Delaware,28
drug,2023,06,District of Columbia,13
drug,2023,06,Florida,276
drug,2023,06,Georgia,109
drug,2023,06,Hawaii,13
drug,2023,06,Idaho,18
drug,2023,06,Illinois,121
drug,2023,06,Indiana,81
drug,2023,06,Iowa,15
drug,2023,06,Kansas,29
drug,2023,06,Kentucky,82
drug,2023,06,Louisiana,111
drug,2023,06,Maine,28
drug,2023,06,Maryland,92
drug,2023,06,Massachusetts,93
drug,2023,06,Michigan,98
drug,2023,06,Minnesota,53
drug,2023,06,Mississippi,25
drug,2023,06,Missouri,71
drug,2023,06,Nevada,43
drug,2023,06,New Hampshire,20
drug,2023,06,New Jersey,102
drug,2023,06,New Mexico,58
drug,2023,06,New York,223
drug,2023,06,North Carolina,163
drug,2023,06,Ohio,193
drug,2023,06,Oklahoma,38
drug,2023,06,Oregon,60
drug,2023,06,Pennsylvania,164
drug,2023,06,Rhode Island,15
drug,2023,06,South Carolina,95
drug,2023,06,Tennessee,140
drug,2023,06,Texas,217
drug,2023,06,Utah,38
drug,2023,06,Vermont,12
drug,2023,06,Virginia,103
drug,2023,06,Washington,138
drug,2023,06,West Virginia,58
drug,2023,06,Wisconsin,64
drug,2023,07,Alabama,83
drug,2023,07,Alaska,10
drug,2023,07,Arizona,177
drug,2023,07,Arkansas,30
drug,2023,07,California,515
drug,2023,07,Colorado,70
drug,2023,07,Connecticut,42
drug,2023,07,Delaware,30
drug,2023,07,Florida,286
drug,2023,07,Georgia,101
drug,2023,07,Hawaii,13
drug,2023,07,Idaho,18
drug,2023,07,Illinois,109
drug,2023,07,Indiana,98
drug,2023,07,Iowa,22
drug,2023,07,Kansas,27
drug,2023,07,Kentucky,73
drug,2023,07,Louisiana,97
drug,2023,07,Maine,22
drug,2023,07,Maryland,78
drug,2023,07,Massachusetts,94
drug,2023,07,Michigan,111
drug,2023,07,Minnesota,46
drug,2023,07,Mississippi,26
drug,2023,07,Missouri,74
drug,2023,07,Nebraska,10
drug,2023,07,Nevada,49
drug,2023,07,New Hampshire,20
drug,2023,07,New Jersey,113
drug,2023,07,New Mexico,51
drug,2023,07,New York,210
drug,2023,07,North Carolina,155
drug,2023,07,Ohio,236
drug,2023,07,Oklahoma,48
drug,2023,07,Oregon,83
drug,2023,07,Pennsylvania,182
drug,2023,07,Rhode Island,14
drug,2023,07,South Carolina,76
drug,2023,07,Tennessee,126
drug,2023,07,Texas,242
drug,2023,07,Utah,20
drug,2023,07,Vermont,16
drug,2023,07,Virginia,102
drug,2023,07,Washington,140
drug,2023,07,West Virginia,47
drug,2023,07,Wisconsin,69
drug,2023,08,Alabama,66
drug,2023,08,Alaska,14
drug,2023,08,Arizona,134
drug,2023,08,Arkansas,29
drug,2023,08,California,437
drug,2023,08,Colorado,83
drug,2023,08,Connecticut,48
drug,2023,08,Delaware,21
drug,2023,08,District of Columbia,10
drug,2023,08,Florida,289
drug,2023,08,Georgia,107
drug,2023,08,Hawaii,14
drug,2023,08,Illinois,131
drug,2023,08,Indiana,96
drug,2023,08,Iowa,13
drug,2023,08,Kansas,24
drug,2023,08,Kentucky,94
drug,2023,08,Louisiana,101
drug,2023,08,Maine,19
drug,2023,08,Maryland,78
drug,2023,08,Massachusetts,106
drug,2023,08,Michigan,99
drug,2023,08,Minnesota,49
drug,2023,08,Mississippi,38
drug,2023,08,Missouri,92
drug,2023,08,Nevada,54
drug,2023,08,New Hampshire,16
drug,2023,08,New Jersey,99
drug,2023,08,New Mexico,50
drug,2023,08,New York,229
drug,2023,08,North Carolina,149
drug,2023,08,Ohio,203
drug,2023,08,Oklahoma,50
drug,2023,08,Oregon,78
drug,2023,08,Pennsylvania,172
drug,2023,08,Rhode Island,11
drug,2023,08,South Carolina,64
drug,2023,08,Tennessee,179
drug,2023,08,Texas,251
drug,2023,08,Utah,24
drug,2023,08,Vermont,13
drug,2023,08,Virginia,100
drug,2023,08,Washington,120
drug,2023,08,West Virginia,63
drug,2023,08,Wisconsin,70
drug,2023,09,Alabama,66
drug,2023,09,Alaska,23
drug,2023,09,Arizona,102
drug,2023,09,Arkansas,21
drug,2023,09,California,386
drug,2023,09,Colorado,69
drug,2023,09,Connecticut,51
drug,2023,09,Delaware,16
drug,2023,09,District of Columbia,10
drug,2023,09,Florida,256
drug,2023,09,Georgia,90
drug,2023,09,Idaho,14
drug,2023,09,Illinois,108
drug,2023,09,Indiana,83
drug,2023,09,Iowa,15
drug,2023,09,Kansas,23
drug,2023,09,Kentucky,73
drug,2023,09,Louisiana,84
drug,2023,09,Maine,32
drug,2023,09,Maryland,73
drug,2023,09,Massachusetts,85
drug,2023,09,Michigan,101
drug,2023,09,Minnesota,56
drug,2023,09,Mississippi,25
drug,2023,09,Missouri,68
drug,2023,09,Nevada,43
drug,2023,09,New Hampshire,25
drug,2023,09,New Jersey,77
drug,2023,09,New Mexico,30
drug,2023,09,New York,186
drug,2023,09,North Carolina,125
drug,2023,09,Ohio,161
drug,2023,09,Oklahoma,53
drug,2023,09,Oregon,82
drug,2023,09,Pennsylvania,141
drug,2023,09,Rhode Island,12
drug,2023,09,South Carolina,76
drug,2023,09,Tennessee,164
drug,2023,09,Texas,214
drug,2023,09,Utah,20
drug,2023,09,Virginia,77
drug,2023,09,Washington,112
drug,2023,09,West Virginia,53
drug,2023,09,Wisconsin,62
drug,2023,10,Alabama,69
drug,2023,10,Alaska,12
drug,2023,10,Arizona,94
drug,2023,10,Arkansas,19
drug,2023,10,California,365
drug,2023,10,Colorado,72
drug,2023,10,Connecticut,30
drug,2023,10,Delaware,12
drug,2023,10,District of Columbia,11
drug,2023,10,Florida,272
drug,2023,10,Georgia,86
drug,2023,10,Idaho,16
drug,2023,10,Illinois,112
drug,2023,10,Indiana,91
drug,2023,10,Kansas,18
drug,2023,10,Kentucky,66
drug,2023,10,Louisiana,80
drug,2023,10,Maine,19
drug,2023,10,Maryland,93
drug,2023,10,Massachusetts,75
drug,2023,10,Michigan,96
drug,2023,10,Minnesota,39
drug,2023,10,Mississippi,29
drug,2023,10,Missouri,90
drug,2023,10,Montana,12
drug,2023,10,Nevada,45
drug,2023,10,New Hampshire,17
drug,2023,10,New Jersey,83
drug,2023,10,New Mexico,42
drug,2023,10,New York,197
drug,2023,10,North Carolina,100
drug,2023,10,Ohio,168
drug,2023,10,Oklahoma,62
drug,2023,10,Oregon,74
drug,2023,10,Pennsylvania,170
drug,2023,10,South Carolina,88
drug,2023,10,Tennessee,134
drug,2023,10,Texas,176
drug,2023,10,Utah,23
drug,2023,10,Vermont,10
drug,2023,10,Virginia,83
drug,2023,10,Washington,102
drug,2023,10,West Virginia,51
drug,2023,10,Wisconsin,65
drug,2023,11,Alabama,71
drug,2023,11,Alaska,20
drug,2023,11,Arizona,82
drug,2023,11,Arkansas,12
drug,2023,11,California,367
drug,2023,11,Colorado,81
drug,2023,11,Connecticut,39
drug,2023,11,Delaware,18
drug,2023,11,District of Columbia,10
drug,2023,11,Florida,206
drug,2023,11,Georgia,97
drug,2023,11,Idaho,19
drug,2023,11,Illinois,106
drug,2023,11,Indiana,78
drug,2023,11,Iowa,13
drug,2023,11,Kansas,19
drug,2023,11,Kentucky,62
drug,2023,11,Louisiana,69
drug,2023,11,Maine,25
drug,2023,11,Maryland,76
drug,2023,11,Massachusetts,78
drug,2023,11,Michigan,84
drug,2023,11,Minnesota,52
drug,2023,11,Mississippi,41
drug,2023,11,Missouri,67
drug,2023,11,Nevada,45
drug,2023,11,New Hampshire,19
drug,2023,11,New Jersey,80
drug,2023,11,New Mexico,35
drug,2023,11,New York,182
drug,2023,11,North Carolina,104
drug,2023,11,Ohio,154
drug,2023,11,Oklahoma,53
drug,2023,11,Oregon,47
drug,2023,11,Pennsylvania,146
drug,2023,11,Rhode Island,17
drug,2023,11,South Carolina,68
drug,2023,11,Tennessee,124
drug,2023,11,Texas,194
drug,2023,11,Utah,27
drug,2023,11,Virginia,93
drug,2023,11,Washington,132
drug,2023,11,West Virginia,44
drug,2023,11,Wisconsin,51
drug,2023,12,Alabama,66
drug,2023,12,Alaska,26
drug,2023,12,Arizona,79
drug,2023,12,Arkansas,12
drug,2023,12,California,356
drug,2023,12,Colorado,61
drug,2023,12,Connecticut,35
drug,2023,12,Delaware,19
drug,2023,12,Florida,252
drug,2023,12,Georgia,83
drug,2023,12,Idaho,11
drug,2023,12,Illinois,106
drug,2023,12,Indiana,76
drug,2023,12,Iowa,13
drug,2023,12,Kansas,23
drug,2023,12,Kentucky,85
drug,2023,12,Louisiana,94
drug,2023,12,Maine,19
drug,2023,12,Maryland,81
drug,2023,12,Massachusetts,76
drug,2023,12,Michigan,90
drug,2023,12,Minnesota,43
drug,2023,12,Mississippi,29
drug,2023,12,Missouri,64
drug,2023,12,Nevada,51
drug,2023,12,New Hampshire,16
drug,2023,12,New Jersey,86
drug,2023,12,New Mexico,33
drug,2023,12,New York,170
drug,2023,12,North Carolina,90
drug,2023,12,Ohio,150
drug,2023,12,Oklahoma,40
drug,2023,12,Oregon,69
drug,2023,12,Pennsylvania,134
drug,2023,12,Rhode Island,16
drug,2023,12,South Carolina,72
drug,2023,12,Tennessee,115
drug,2023,12,Texas,166
drug,2023,12,Utah,28
drug,2023,12,Vermont,10
drug,2023,12,Virginia,88
drug,2023,12,Washington,125
drug,2023,12,West Virginia,54
drug,2023,12,Wisconsin,53
drug,2024,01,Alabama,53
drug,2024,01,Alaska,20
drug,2024,01,Arizona,81
drug,2024,01,Arkansas,15
drug,2024,01,California,339
drug,2024,01,Colorado,70
drug,2024,01,Connecticut,37
drug,2024,01,Delaware,17
drug,2024,01,Florida,238
drug,2024,01,Georgia,95
drug,2024,01,Hawaii,12
drug,2024,01,Idaho,17
drug,2024,01,Illinois,88
drug,2024,01,Indiana,66
drug,2024,01,Iowa,16
drug,2024,01,Kansas,15
drug,2024,01,Kentucky,68
drug,2024,01,Louisiana,56
drug,2024,01,Maine,26
drug,2024,01,Maryland,71
drug,2024,01,Massachusetts,78
drug,2024,01,Michigan,92
drug,2024,01,Minnesota,40
drug,2024,01,Mississippi,18
drug,2024,01,Missouri,78
drug,2024,01,Nevada,53
drug,2024,01,New Hampshire,21
drug,2024,01,New Jersey,95
drug,2024,01,New Mexico,26
drug,2024,01,New York,172
drug,2024,01,North Carolina,161
drug,2024,01,Ohio,148
drug,2024,01,Oklahoma,52
drug,2024,01,Oregon,75
drug,2024,01,Pennsylvania,131
drug,2024,01,Rhode Island,19
drug,2024,01,South Carolina,77
drug,2024,01,Tennessee,135
drug,2024,01,Texas,195
drug,2024,01,Utah,33
drug,2024,01,Virginia,60
drug,2024,01,Washington,128
drug,2024,01,West Virginia,43
drug,2024,01,Wisconsin,52
drug,2024,02,Alabama,61
drug,2024,02,Alaska,21
drug,2024,02,Arizona,83
drug,2024,02,Arkansas,12
drug,2024,02,California,327
drug,2024,02,Colorado,66
drug,2024,02,Connecticut,35
drug,2024,02,Delaware,11
drug,2024,02,Florida,221
drug,2024,02,Georgia,85
drug,2024,02,Idaho,17
drug,2024,02,Illinois,83
drug,2024,02,Indiana,70
drug,2024,02,Iowa,17
drug,2024,02,Kansas,16
drug,2024,02,Kentucky,60
drug,2024,02,Louisiana,72
drug,2024,02,Maine,16
drug,2024,02,Maryland,64
drug,2024,02,Massachusetts,62
drug,2024,02,Michigan,83
drug,2024,02,Minnesota,36
drug,2024,02,Mississippi,30
drug,2024,02,Missouri,81
drug,2024,02,Montana,10
drug,2024,02,Nevada,43
drug,2024,02,New Hampshire,16
drug,2024,02,New Jersey,82
drug,2024,02,New Mexico,26
drug,2024,02,New York,177
drug,2024,02,North Carolina,128
drug,2024,02,North Dakota,11
drug,2024,02,Ohio,146
drug,2024,02,Oklahoma,45
drug,2024,02,Oregon,53
drug,2024,02,Pennsylvania,127
drug,2024,02,Rhode Island,14
drug,2024,02,South Carolina,57
drug,2024,02,Tennessee,107
drug,2024,02,Texas,187
drug,2024,02,Utah,30
drug,2024,02,Virginia,69
drug,2024,02,Washington,144
drug,2024,02,West Virginia,35
drug,2024,02,Wisconsin,64
drug,2024,03,Alabama,62
drug,2024,03,Alaska,15
drug,2024,03,Arizona,93
drug,2024,03,Arkansas,22
drug,2024,03,California,360
drug,2024,03,Colorado,70
drug,2024,03,Connecticut,38
drug,2024,03,Delaware,12
drug,2024,03,Florida,229
drug,2024,03,Georgia,91
drug,2024,03,Idaho,16
drug,2024,03,Illinois,107
drug,2024,03,Indiana,73
drug,2024,03,Iowa,12
drug,2024,03,Kansas,23
drug,2024,03,Kentucky,59
drug,2024,03,Louisiana,73
drug,2024,03,Maine,23
drug,2024,03,Maryland,66
drug,2024,03,Massachusetts,61
drug,2024,03,Michigan,83
drug,2024,03,Minnesota,38
drug,2024,03,Mississippi,21
drug,2024,03,Missouri,59
drug,2024,03,Montana,12
drug,2024,03,Nevada,48
drug,2024,03,New Hampshire,16
drug,2024,03,New Jersey,79
drug,2024,03,New Mexico,28
drug,2024,03,New York,163
drug,2024,03,North Carolina,138
drug,2024,03,Ohio,141
drug,2024,03,Oklahoma,34
drug,2024,03,Oregon,71
drug,2024,03,Pennsylvania,107
drug,2024,03,Rhode Island,11
drug,2024,03,South Carolina,67
drug,2024,03,Tennessee,103
drug,2024,03,Texas,164
drug,2024,03,Utah,26
drug,2024,03,Virginia,59
drug,2024,03,Washington,140
drug,2024,03,West Virginia,44
drug,2024,03,Wisconsin,43
drug,2024,04,Alabama,60
drug,2024,04,Alaska,12
drug,2024,04,Arizona,91
drug,2024,04,Arkansas,26
drug,2024,04,California,323
drug,2024,04,Colorado,65
drug,2024,04,Connecticut,24
drug,2024,04,Delaware,10
drug,2024,04,District of Columbia,10
drug,2024,04,Florida,209
drug,2024,04,Georgia,81
drug,2024,04,Idaho,13
drug,2024,04,Illinois,89
drug,2024,04,Indiana,68
drug,2024,04,Iowa,16
drug,2024,04,Kansas,22
drug,2024,04,Kentucky,62
drug,2024,04,Louisiana,79
drug,2024,04,Maine,17
drug,2024,04,Maryland,61
drug,2024,04,Massachusetts,62
drug,2024,04,Michigan,79
drug,2024,04,Minnesota,34
drug,2024,04,Mississippi,23
drug,2024,04,Missouri,55
drug,2024,04,Nevada,43
drug,2024,04,New Hampshire,13
drug,2024,04,New Jersey,60
drug,2024,04,New Mexico,30
drug,2024,04,New York,178
drug,2024,04,North Carolina,140
drug,2024,04,Ohio,133
drug,2024,04,Oklahoma,32
drug,2024,04,Oregon,61
drug,2024,04,Pennsylvania,122
drug,2024,04,South Carolina,71
drug,2024,04,Tennessee,113
drug,2024,04,Texas,194
drug,2024,04,Utah,36
drug,2024,04,Virginia,73
drug,2024,04,Washington,122
drug,2024,04,West Virginia,29
drug,2024,04,Wisconsin,39
drug,2024,05,Alabama,54
drug,2024,05,Alaska,15
drug,2024,05,Arizona,80
drug,2024,05,Arkansas,10
drug,2024,05,California,330
drug,2024,05,Colorado,67
drug,2024,05,Connecticut,34
drug,2024,05,Delaware,13
drug,2024,05,Florida,228
drug,2024,05,Georgia,77
drug,2024,05,Idaho,13
drug,2024,05,Illinois,92
drug,2024,05,Indiana,75
drug,2024,05,Iowa,15
drug,2024,05,Kansas,20
drug,2024,05,Kentucky,61
drug,2024,05,Louisiana,64
drug,2024,05,Maine,15
drug,2024,05,Maryland,65
drug,2024,05,Massachusetts,65
drug,2024,05,Michigan,76
drug,2024,05,Minnesota,38
drug,2024,05,Mississippi,21
drug,2024,05,Missouri,67
drug,2024,05,Montana,10
drug,2024,05,Nevada,50
drug,2024,05,New Hampshire,11
drug,2024,05,New Jersey,63
drug,2024,05,New Mexico,31
drug,2024,05,New York,160
drug,2024,05,North Carolina,139
drug,2024,05,Ohio,130
drug,2024,05,Oklahoma,37
drug,2024,05,Oregon,64
drug,2024,05,Pennsylvania,138
drug,2024,05,Rhode Island,12
drug,2024,05,South Carolina,56
drug,2024,05,Tennessee,107
drug,2024,05,Texas,200
drug,2024,05,Utah,22
drug,2024,05,Virginia,68
drug,2024,05,Washington,129
drug,2024,05,West Virginia,24
drug,2024,05,Wisconsin,40
drug,2024,06,Alabama,54
drug,2024,06,Alaska,17
drug,2024,06,Arizona,95
drug,2024,06,Arkansas,14
drug,2024,06,California,339
drug,2024,06,Colorado,67
drug,2024,06,Connecticut,38
drug,2024,06,Delaware,22
drug,2024,06,Florida,188
drug,2024,06,Georgia,110
drug,2024,06,Hawaii,11
drug,2024,06,Idaho,13
drug,2024,06,Illinois,70
drug,2024,06,Indiana,73
drug,2024,06,Iowa,13
drug,2024,06,Kansas,20
drug,2024,06,Kentucky,63
drug,2024,06,Louisiana,64
drug,2024,06,Maine,15
drug,2024,06,Maryland,59
drug,2024,06,Massachusetts,46
drug,2024,06,Michigan,73
drug,2024,06,Minnesota,40
drug,2024,06,Mississippi,17
drug,2024,06,Missouri,58
drug,2024,06,Nevada,57
drug,2024,06,New Hampshire,10
drug,2024,06,New Jersey,53
drug,2024,06,New Mexico,21
drug,2024,06,New York,149
drug,2024,06,North Carolina,121
drug,2024,06,Ohio,113
drug,2024,06,Oklahoma,45
drug,2024,06,Oregon,53
drug,2024,06,Pennsylvania,127
drug,2024,06,South Carolina,42
drug,2024,06,Tennessee,88
drug,2024,06,Texas,216
drug,2024,06,Utah,25
drug,2024,06,Vermont,15
drug,2024,06,Virginia,68
drug,2024,06,Washington,114
drug,2024,06,West Virginia,33
drug,2024,06,Wisconsin,36
drug,2024,07,Alabama,36
drug,2024,07,Alaska,16
drug,2024,07,Arizona,127
drug,2024,07,Arkansas,17
drug,2024,07,California,299
drug,2024,07,Colorado,55
drug,2024,07,Connecticut,36
drug,2024,07,Delaware,10
drug,2024,07,Florida,175
drug,2024,07,Georgia,78
drug,2024,07,Hawaii,14
drug,2024,07,Idaho,15
drug,2024,07,Illinois,90
drug,2024,07,Indiana,59
drug,2024,07,Iowa,13
drug,2024,07,Kansas,16
drug,2024,07,Kentucky,46
drug,2024,07,Louisiana,71
drug,2024,07,Maine,22
drug,2024,07,Maryland,56
drug,2024,07,Massachusetts,69
drug,2024,07,Michigan,67
drug,2024,07,Minnesota,48
drug,2024,07,Mississippi,16
drug,2024,07,Missouri,49
drug,2024,07,Nevada,62
drug,2024,07,New Hampshire,14
drug,2024,07,New Jersey,67
