group,date,age,dead
bottom14,2011-07,100,16
bottom14,2011-08,20,21
bottom14,2011-08,25,29
bottom14,2011-08,30,43
bottom14,2011-08,35,87
bottom14,2011-08,40,159
bottom14,2011-08,45,341
bottom14,2011-08,50,671
bottom14,2011-08,55,968
bottom14,2011-08,60,1386
bottom14,2011-08,65,1497
bottom14,2011-08,70,1648
bottom14,2011-08,75,1576
bottom14,2011-08,80,1560
bottom14,2011-08,85,1078
bottom14,2011-08,90,481
bottom14,2011-08,95,154
bottom14,2011-08,100,16
bottom14,2011-09,1,10
bottom14,2011-09,15,13
bottom14,2011-09,20,14
bottom14,2011-09,25,22
bottom14,2011-09,30,38
bottom14,2011-09,35,74
bottom14,2011-09,40,147
bottom14,2011-09,45,318
bottom14,2011-09,50,612
bottom14,2011-09,55,1001
bottom14,2011-09,60,1363
bottom14,2011-09,65,1447
bottom14,2011-09,70,1534
bottom14,2011-09,75,1515
bottom14,2011-09,80,1458
bottom14,2011-09,85,1077
bottom14,2011-09,90,512
bottom14,2011-09,95,133
bottom14,2011-09,100,14
bottom14,2011-10,15,10
bottom14,2011-10,20,17
bottom14,2011-10,25,23
bottom14,2011-10,30,46
bottom14,2011-10,35,112
bottom14,2011-10,40,165
bottom14,2011-10,45,354
bottom14,2011-10,50,708
bottom14,2011-10,55,970
bottom14,2011-10,60,1336
bottom14,2011-10,65,1480
bottom14,2011-10,70,1581
bottom14,2011-10,75,1591
bottom14,2011-10,80,1501
bottom14,2011-10,85,1156
bottom14,2011-10,90,550
bottom14,2011-10,95,142
bottom14,2011-10,100,21
bottom14,2011-11,10,11
bottom14,2011-11,20,14
bottom14,2011-11,25,30
bottom14,2011-11,30,35
bottom14,2011-11,35,82
bottom14,2011-11,40,147
bottom14,2011-11,45,320
bottom14,2011-11,50,661
bottom14,2011-11,55,1023
bottom14,2011-11,60,1294
bottom14,2011-11,65,1381
bottom14,2011-11,70,1540
bottom14,2011-11,75,1546
bottom14,2011-11,80,1470
bottom14,2011-11,85,1118
bottom14,2011-11,90,543
bottom14,2011-11,95,170
bottom14,2011-11,100,19
bottom14,2011-12,20,11
bottom14,2011-12,25,24
bottom14,2011-12,30,43
bottom14,2011-12,35,78
bottom14,2011-12,40,140
bottom14,2011-12,45,317
bottom14,2011-12,50,692
bottom14,2011-12,55,1015
bottom14,2011-12,60,1387
bottom14,2011-12,65,1516
bottom14,2011-12,70,1591
bottom14,2011-12,75,1547
bottom14,2011-12,80,1568
bottom14,2011-12,85,1147
bottom14,2011-12,90,565
bottom14,2011-12,95,131
bottom14,2011-12,100,21
bottom14,2012-01,5,11
bottom14,2012-01,15,11
bottom14,2012-01,20,12
bottom14,2012-01,25,25
bottom14,2012-01,30,46
bottom14,2012-01,35,70
bottom14,2012-01,40,171
bottom14,2012-01,45,327
bottom14,2012-01,50,759
bottom14,2012-01,55,1044
bottom14,2012-01,60,1288
bottom14,2012-01,65,1531
bottom14,2012-01,70,1620
bottom14,2012-01,75,1567
bottom14,2012-01,80,1479
bottom14,2012-01,85,1121
bottom14,2012-01,90,526
bottom14,2012-01,95,147
bottom14,2012-01,100,27
bottom14,2012-02,1,10
bottom14,2012-02,20,14
bottom14,2012-02,25,29
bottom14,2012-02,30,43
bottom14,2012-02,35,56
bottom14,2012-02,40,142
bottom14,2012-02,45,286
bottom14,2012-02,50,646
bottom14,2012-02,55,991
bottom14,2012-02,60,1278
bottom14,2012-02,65,1403
bottom14,2012-02,70,1518
bottom14,2012-02,75,1543
bottom14,2012-02,80,1462
bottom14,2012-02,85,1168
bottom14,2012-02,90,569
bottom14,2012-02,95,136
bottom14,2012-02,100,16
bottom14,2012-03,15,13
bottom14,2012-03,20,11
bottom14,2012-03,25,19
bottom14,2012-03,30,43
bottom14,2012-03,35,61
bottom14,2012-03,40,143
bottom14,2012-03,45,325
bottom14,2012-03,50,690
bottom14,2012-03,55,1002
bottom14,2012-03,60,1376
bottom14,2012-03,65,1519
bottom14,2012-03,70,1606
bottom14,2012-03,75,1624
bottom14,2012-03,80,1555
bottom14,2012-03,85,1205
bottom14,2012-03,90,517
bottom14,2012-03,95,168
bottom14,2012-03,100,18
bottom14,2012-04,10,12
bottom14,2012-04,20,20
bottom14,2012-04,25,23
bottom14,2012-04,30,47
bottom14,2012-04,35,60
bottom14,2012-04,40,153
bottom14,2012-04,45,325
bottom14,2012-04,50,675
bottom14,2012-04,55,999
bottom14,2012-04,60,1301
bottom14,2012-04,65,1510
bottom14,2012-04,70,1492
bottom14,2012-04,75,1500
bottom14,2012-04,80,1455
bottom14,2012-04,85,1111
bottom14,2012-04,90,512
bottom14,2012-04,95,123
bottom14,2012-04,100,20
bottom14,2012-05,20,17
bottom14,2012-05,25,26
bottom14,2012-05,30,40
bottom14,2012-05,35,83
bottom14,2012-05,40,162
bottom14,2012-05,45,354
bottom14,2012-05,50,674
bottom14,2012-05,55,1025
bottom14,2012-05,60,1352
bottom14,2012-05,65,1481
bottom14,2012-05,70,1606
bottom14,2012-05,75,1530
bottom14,2012-05,80,1530
bottom14,2012-05,85,1097
bottom14,2012-05,90,521
bottom14,2012-05,95,136
bottom14,2012-05,100,18
bottom14,2012-06,10,11
bottom14,2012-06,15,10
bottom14,2012-06,20,16
bottom14,2012-06,25,20
bottom14,2012-06,30,44
bottom14,2012-06,35,84
bottom14,2012-06,40,137
bottom14,2012-06,45,303
bottom14,2012-06,50,660
bottom14,2012-06,55,982
bottom14,2012-06,60,1263
bottom14,2012-06,65,1494
bottom14,2012-06,70,1534
bottom14,2012-06,75,1500
bottom14,2012-06,80,1444
bottom14,2012-06,85,1051
bottom14,2012-06,90,526
bottom14,2012-06,95,142
bottom14,2012-06,100,25
bottom14,2012-07,20,20
bottom14,2012-07,25,21
bottom14,2012-07,30,41
bottom14,2012-07,35,97
bottom14,2012-07,40,143
bottom14,2012-07,45,334
bottom14,2012-07,50,671
bottom14,2012-07,55,993
bottom14,2012-07,60,1367
bottom14,2012-07,65,1513
bottom14,2012-07,70,1547
bottom14,2012-07,75,1532
bottom14,2012-07,80,1450
bottom14,2012-07,85,1128
bottom14,2012-07,90,516
bottom14,2012-07,95,141
bottom14,2012-07,100,20
bottom14,2012-08,15,11
bottom14,2012-08,20,14
bottom14,2012-08,25,24
bottom14,2012-08,30,53
bottom14,2012-08,35,70
bottom14,2012-08,40,152
bottom14,2012-08,45,360
bottom14,2012-08,50,707
bottom14,2012-08,55,1125
bottom14,2012-08,60,1332
bottom14,2012-08,65,1591
bottom14,2012-08,70,1689
bottom14,2012-08,75,1590
bottom14,2012-08,80,1474
bottom14,2012-08,85,1121
bottom14,2012-08,90,558
bottom14,2012-08,95,148
bottom14,2012-08,100,24
bottom14,2012-09,10,14
bottom14,2012-09,20,14
bottom14,2012-09,25,24
bottom14,2012-09,30,48
bottom14,2012-09,35,86
bottom14,2012-09,40,154
bottom14,2012-09,45,336
bottom14,2012-09,50,628
bottom14,2012-09,55,1021
bottom14,2012-09,60,1319
bottom14,2012-09,65,1549
bottom14,2012-09,70,1605
bottom14,2012-09,75,1477
bottom14,2012-09,80,1436
bottom14,2012-09,85,1061
bottom14,2012-09,90,528
bottom14,2012-09,95,133
bottom14,2012-09,100,12
bottom14,2012-10,1,10
bottom14,2012-10,20,16
bottom14,2012-10,25,31
bottom14,2012-10,30,44
bottom14,2012-10,35,73
bottom14,2012-10,40,141
bottom14,2012-10,45,334
bottom14,2012-10,50,699
bottom14,2012-10,55,1051
bottom14,2012-10,60,1394
bottom14,2012-10,65,1485
bottom14,2012-10,70,1537
bottom14,2012-10,75,1634
bottom14,2012-10,80,1469
bottom14,2012-10,85,1192
bottom14,2012-10,90,550
bottom14,2012-10,95,134
bottom14,2012-10,100,20
bottom14,2012-11,20,11
bottom14,2012-11,25,25
bottom14,2012-11,30,45
bottom14,2012-11,35,77
bottom14,2012-11,40,137
bottom14,2012-11,45,321
bottom14,2012-11,50,711
bottom14,2012-11,55,1027
bottom14,2012-11,60,1302
bottom14,2012-11,65,1621
bottom14,2012-11,70,1538
bottom14,2012-11,75,1555
bottom14,2012-11,80,1441
bottom14,2012-11,85,1169
bottom14,2012-11,90,564
bottom14,2012-11,95,142
bottom14,2012-11,100,15
bottom14,2012-12,15,10
bottom14,2012-12,20,17
bottom14,2012-12,25,24
bottom14,2012-12,30,49
bottom14,2012-12,35,75
bottom14,2012-12,40,163
bottom14,2012-12,45,317
bottom14,2012-12,50,665
bottom14,2012-12,55,1063
bottom14,2012-12,60,1428
bottom14,2012-12,65,1640
bottom14,2012-12,70,1774
bottom14,2012-12,75,1650
bottom14,2012-12,80,1584
bottom14,2012-12,85,1180
bottom14,2012-12,90,557
bottom14,2012-12,95,169
bottom14,2012-12,100,19
bottom14,2013-01,5,13
bottom14,2013-01,10,12
bottom14,2013-01,15,11
bottom14,2013-01,20,14
bottom14,2013-01,25,21
bottom14,2013-01,30,46
bottom14,2013-01,35,61
bottom14,2013-01,40,168
bottom14,2013-01,45,362
bottom14,2013-01,50,656
bottom14,2013-01,55,1075
bottom14,2013-01,60,1363
bottom14,2013-01,65,1710
bottom14,2013-01,70,1772
bottom14,2013-01,75,1672
bottom14,2013-01,80,1567
bottom14,2013-01,85,1209
bottom14,2013-01,90,610
bottom14,2013-01,95,166
bottom14,2013-01,100,13
bottom14,2013-02,5,11
bottom14,2013-02,10,11
bottom14,2013-02,15,12
bottom14,2013-02,20,12
bottom14,2013-02,25,23
bottom14,2013-02,30,66
bottom14,2013-02,35,70
bottom14,2013-02,40,118
bottom14,2013-02,45,302
bottom14,2013-02,50,595
bottom14,2013-02,55,969
bottom14,2013-02,60,1232
bottom14,2013-02,65,1416
bottom14,2013-02,70,1500
bottom14,2013-02,75,1446
bottom14,2013-02,80,1403
bottom14,2013-02,85,994
bottom14,2013-02,90,500
bottom14,2013-02,95,131
bottom14,2013-03,10,14
bottom14,2013-03,20,14
bottom14,2013-03,25,28
bottom14,2013-03,30,51
bottom14,2013-03,35,69
bottom14,2013-03,40,149
bottom14,2013-03,45,341
bottom14,2013-03,50,691
bottom14,2013-03,55,1015
bottom14,2013-03,60,1360
bottom14,2013-03,65,1618
bottom14,2013-03,70,1724
bottom14,2013-03,75,1605
bottom14,2013-03,80,1553
bottom14,2013-03,85,1178
bottom14,2013-03,90,577
bottom14,2013-03,95,161
bottom14,2013-03,100,16
bottom14,2013-04,10,10
bottom14,2013-04,15,11
bottom14,2013-04,20,13
bottom14,2013-04,25,23
bottom14,2013-04,30,32
bottom14,2013-04,35,65
bottom14,2013-04,40,145
bottom14,2013-04,45,323
bottom14,2013-04,50,615
bottom14,2013-04,55,1004
bottom14,2013-04,60,1317
bottom14,2013-04,65,1581
bottom14,2013-04,70,1601
bottom14,2013-04,75,1598
bottom14,2013-04,80,1390
bottom14,2013-04,85,1091
bottom14,2013-04,90,538
bottom14,2013-04,95,137
bottom14,2013-04,100,20
bottom14,2013-05,1,11
bottom14,2013-05,5,10
bottom14,2013-05,15,16
bottom14,2013-05,20,18
bottom14,2013-05,25,19
bottom14,2013-05,30,39
bottom14,2013-05,35,68
bottom14,2013-05,40,158
bottom14,2013-05,45,307
bottom14,2013-05,50,654
bottom14,2013-05,55,1037
bottom14,2013-05,60,1276
bottom14,2013-05,65,1541
bottom14,2013-05,70,1664
bottom14,2013-05,75,1545
bottom14,2013-05,80,1455
bottom14,2013-05,85,1180
bottom14,2013-05,90,511
bottom14,2013-05,95,143
bottom14,2013-05,100,18
bottom14,2013-06,20,15
bottom14,2013-06,25,20
bottom14,2013-06,30,50
bottom14,2013-06,35,67
bottom14,2013-06,40,145
bottom14,2013-06,45,294
bottom14,2013-06,50,610
bottom14,2013-06,55,975
bottom14,2013-06,60,1292
bottom14,2013-06,65,1539
bottom14,2013-06,70,1536
bottom14,2013-06,75,1506
bottom14,2013-06,80,1439
bottom14,2013-06,85,1072
bottom14,2013-06,90,531
bottom14,2013-06,95,137
bottom14,2013-06,100,22
bottom14,2013-07,15,11
bottom14,2013-07,20,14
bottom14,2013-07,25,29
bottom14,2013-07,30,41
bottom14,2013-07,35,70
bottom14,2013-07,40,147
bottom14,2013-07,45,348
bottom14,2013-07,50,691
bottom14,2013-07,55,1030
bottom14,2013-07,60,1366
bottom14,2013-07,65,1615
bottom14,2013-07,70,1668
bottom14,2013-07,75,1491
bottom14,2013-07,80,1472
bottom14,2013-07,85,1083
bottom14,2013-07,90,563
bottom14,2013-07,95,141
bottom14,2013-07,100,15
bottom14,2013-08,10,16
bottom14,2013-08,20,16
bottom14,2013-08,25,32
bottom14,2013-08,30,32
bottom14,2013-08,35,77
bottom14,2013-08,40,150
bottom14,2013-08,45,344
bottom14,2013-08,50,677
bottom14,2013-08,55,1101
bottom14,2013-08,60,1379
bottom14,2013-08,65,1568
bottom14,2013-08,70,1667
bottom14,2013-08,75,1598
bottom14,2013-08,80,1487
bottom14,2013-08,85,1108
bottom14,2013-08,90,593
bottom14,2013-08,95,133
bottom14,2013-08,100,23
bottom14,2013-09,15,10
bottom14,2013-09,20,12
bottom14,2013-09,25,27
bottom14,2013-09,30,41
bottom14,2013-09,35,71
bottom14,2013-09,40,153
bottom14,2013-09,45,318
bottom14,2013-09,50,599
bottom14,2013-09,55,1002
bottom14,2013-09,60,1378
bottom14,2013-09,65,1509
bottom14,2013-09,70,1556
bottom14,2013-09,75,1505
bottom14,2013-09,80,1448
bottom14,2013-09,85,1070
bottom14,2013-09,90,494
bottom14,2013-09,95,165
bottom14,2013-09,100,20
bottom14,2013-10,10,10
bottom14,2013-10,15,12
bottom14,2013-10,20,19
bottom14,2013-10,25,27
bottom14,2013-10,30,43
bottom14,2013-10,35,89
bottom14,2013-10,40,147
bottom14,2013-10,45,337
bottom14,2013-10,50,686
bottom14,2013-10,55,1057
bottom14,2013-10,60,1303
bottom14,2013-10,65,1658
bottom14,2013-10,70,1720
bottom14,2013-10,75,1564
bottom14,2013-10,80,1491
bottom14,2013-10,85,1168
bottom14,2013-10,90,587
bottom14,2013-10,95,140
bottom14,2013-10,100,19
bottom14,2013-11,5,11
bottom14,2013-11,25,26
bottom14,2013-11,30,42
bottom14,2013-11,35,73
bottom14,2013-11,40,143
bottom14,2013-11,45,298
bottom14,2013-11,50,651
bottom14,2013-11,55,1007
bottom14,2013-11,60,1368
bottom14,2013-11,65,1557
bottom14,2013-11,70,1703
bottom14,2013-11,75,1567
bottom14,2013-11,80,1354
bottom14,2013-11,85,1133
bottom14,2013-11,90,516
bottom14,2013-11,95,158
bottom14,2013-11,100,17
bottom14,2013-12,5,11
bottom14,2013-12,15,13
bottom14,2013-12,20,20
bottom14,2013-12,25,34
bottom14,2013-12,30,50
bottom14,2013-12,35,69
bottom14,2013-12,40,153
bottom14,2013-12,45,343
bottom14,2013-12,50,711
bottom14,2013-12,55,1072
bottom14,2013-12,60,1421
bottom14,2013-12,65,1619
bottom14,2013-12,70,1693
bottom14,2013-12,75,1606
bottom14,2013-12,80,1469
bottom14,2013-12,85,1175
bottom14,2013-12,90,539
bottom14,2013-12,95,123
bottom14,2013-12,100,28
bottom14,2014-01,15,14
bottom14,2014-01,20,18
bottom14,2014-01,25,30
bottom14,2014-01,30,38
bottom14,2014-01,35,72
bottom14,2014-01,40,160
bottom14,2014-01,45,321
bottom14,2014-01,50,684
bottom14,2014-01,55,1159
bottom14,2014-01,60,1482
bottom14,2014-01,65,1681
bottom14,2014-01,70,1756
bottom14,2014-01,75,1715
bottom14,2014-01,80,1451
bottom14,2014-01,85,1099
bottom14,2014-01,90,566
bottom14,2014-01,95,149
bottom14,2014-01,100,20
bottom14,2014-02,20,16
bottom14,2014-02,25,17
bottom14,2014-02,30,44
bottom14,2014-02,35,85
bottom14,2014-02,40,125
bottom14,2014-02,45,278
bottom14,2014-02,50,582
bottom14,2014-02,55,980
bottom14,2014-02,60,1274
bottom14,2014-02,65,1502
bottom14,2014-02,70,1518
bottom14,2014-02,75,1492
bottom14,2014-02,80,1322
bottom14,2014-02,85,1060
bottom14,2014-02,90,483
bottom14,2014-02,95,109
bottom14,2014-02,100,16
bottom14,2014-03,20,15
bottom14,2014-03,25,23
bottom14,2014-03,30,34
bottom14,2014-03,35,77
bottom14,2014-03,40,154
bottom14,2014-03,45,308
bottom14,2014-03,50,671
bottom14,2014-03,55,1085
bottom14,2014-03,60,1385
bottom14,2014-03,65,1695
bottom14,2014-03,70,1695
bottom14,2014-03,75,1697
bottom14,2014-03,80,1474
bottom14,2014-03,85,1105
bottom14,2014-03,90,553
bottom14,2014-03,95,145
bottom14,2014-03,100,11
bottom14,2014-04,15,12
bottom14,2014-04,20,10
bottom14,2014-04,25,33
bottom14,2014-04,30,49
bottom14,2014-04,35,74
bottom14,2014-04,40,157
bottom14,2014-04,45,277
bottom14,2014-04,50,645
bottom14,2014-04,55,1036
bottom14,2014-04,60,1317
bottom14,2014-04,65,1631
bottom14,2014-04,70,1622
bottom14,2014-04,75,1589
bottom14,2014-04,80,1473
bottom14,2014-04,85,1025
bottom14,2014-04,90,562
bottom14,2014-04,95,148
bottom14,2014-04,100,20
bottom14,2014-05,5,10
bottom14,2014-05,10,10
bottom14,2014-05,15,14
bottom14,2014-05,20,14
bottom14,2014-05,25,21
bottom14,2014-05,30,48
bottom14,2014-05,35,64
bottom14,2014-05,40,153
bottom14,2014-05,45,276
bottom14,2014-05,50,657
bottom14,2014-05,55,1007
bottom14,2014-05,60,1322
bottom14,2014-05,65,1615
bottom14,2014-05,70,1690
bottom14,2014-05,75,1636
bottom14,2014-05,80,1456
bottom14,2014-05,85,1080
bottom14,2014-05,90,589
bottom14,2014-05,95,112
bottom14,2014-05,100,22
bottom14,2014-06,5,10
bottom14,2014-06,15,13
bottom14,2014-06,20,12
bottom14,2014-06,25,25
bottom14,2014-06,30,35
bottom14,2014-06,35,80
bottom14,2014-06,40,150
bottom14,2014-06,45,300
bottom14,2014-06,50,649
bottom14,2014-06,55,1026
bottom14,2014-06,60,1286
bottom14,2014-06,65,1615
bottom14,2014-06,70,1696
bottom14,2014-06,75,1580
bottom14,2014-06,80,1395
bottom14,2014-06,85,1055
bottom14,2014-06,90,569
bottom14,2014-06,95,137
bottom14,2014-06,100,20
bottom14,2014-07,5,11
bottom14,2014-07,10,11
bottom14,2014-07,15,11
bottom14,2014-07,20,10
bottom14,2014-07,25,20
bottom14,2014-07,30,44
bottom14,2014-07,35,70
bottom14,2014-07,40,130
bottom14,2014-07,45,315
bottom14,2014-07,50,679
bottom14,2014-07,55,1049
bottom14,2014-07,60,1383
bottom14,2014-07,65,1619
bottom14,2014-07,70,1726
bottom14,2014-07,75,1546
bottom14,2014-07,80,1466
bottom14,2014-07,85,1104
bottom14,2014-07,90,530
bottom14,2014-07,95,132
bottom14,2014-07,100,16
bottom14,2014-08,20,19
bottom14,2014-08,25,22
bottom14,2014-08,30,52
bottom14,2014-08,35,71
bottom14,2014-08,40,157
bottom14,2014-08,45,263
bottom14,2014-08,50,651
bottom14,2014-08,55,1034
bottom14,2014-08,60,1368
bottom14,2014-08,65,1585
bottom14,2014-08,70,1775
bottom14,2014-08,75,1641
bottom14,2014-08,80,1450
bottom14,2014-08,85,1121
bottom14,2014-08,90,547
bottom14,2014-08,95,146
bottom14,2014-08,100,24
bottom14,2014-09,5,13
bottom14,2014-09,15,14
bottom14,2014-09,20,17
bottom14,2014-09,25,29
bottom14,2014-09,30,48
bottom14,2014-09,35,58
bottom14,2014-09,40,168
bottom14,2014-09,45,281
bottom14,2014-09,50,598
bottom14,2014-09,55,1058
bottom14,2014-09,60,1333
bottom14,2014-09,65,1545
bottom14,2014-09,70,1664
bottom14,2014-09,75,1474
bottom14,2014-09,80,1414
bottom14,2014-09,85,1101
bottom14,2014-09,90,558
bottom14,2014-09,95,160
bottom14,2014-09,100,18
bottom14,2014-10,15,12
bottom14,2014-10,20,18
bottom14,2014-10,25,25
bottom14,2014-10,30,36
bottom14,2014-10,35,82
bottom14,2014-10,40,158
bottom14,2014-10,45,284
bottom14,2014-10,50,657
bottom14,2014-10,55,1048
bottom14,2014-10,60,1437
bottom14,2014-10,65,1633
bottom14,2014-10,70,1645
bottom14,2014-10,75,1597
bottom14,2014-10,80,1494
bottom14,2014-10,85,1158
bottom14,2014-10,90,600
bottom14,2014-10,95,163
bottom14,2014-10,100,19
bottom14,2014-11,5,14
bottom14,2014-11,15,11
bottom14,2014-11,20,15
bottom14,2014-11,25,25
bottom14,2014-11,30,46
bottom14,2014-11,35,76
bottom14,2014-11,40,133
bottom14,2014-11,45,278
bottom14,2014-11,50,610
bottom14,2014-11,55,1069
bottom14,2014-11,60,1366
bottom14,2014-11,65,1604
bottom14,2014-11,70,1689
bottom14,2014-11,75,1573
bottom14,2014-11,80,1416
bottom14,2014-11,85,1115
bottom14,2014-11,90,578
bottom14,2014-11,95,159
bottom14,2014-11,100,23
bottom14,2014-12,1,13
bottom14,2014-12,20,17
bottom14,2014-12,25,20
bottom14,2014-12,30,53
bottom14,2014-12,35,106
bottom14,2014-12,40,146
bottom14,2014-12,45,261
bottom14,2014-12,50,645
bottom14,2014-12,55,1090
bottom14,2014-12,60,1380
bottom14,2014-12,65,1673
bottom14,2014-12,70,1803
bottom14,2014-12,75,1717
bottom14,2014-12,80,1503
bottom14,2014-12,85,1140
bottom14,2014-12,90,643
bottom14,2014-12,95,139
bottom14,2014-12,100,30
bottom14,2015-01,15,13
bottom14,2015-01,20,18
bottom14,2015-01,25,19
bottom14,2015-01,30,46
bottom14,2015-01,35,87
bottom14,2015-01,40,152
bottom14,2015-01,45,250
bottom14,2015-01,50,663
bottom14,2015-01,55,1142
bottom14,2015-01,60,1444
bottom14,2015-01,65,1713
bottom14,2015-01,70,1797
bottom14,2015-01,75,1639
bottom14,2015-01,80,1535
bottom14,2015-01,85,1243
bottom14,2015-01,90,634
bottom14,2015-01,95,168
bottom14,2015-01,100,30
bottom14,2015-02,10,12
bottom14,2015-02,15,11
bottom14,2015-02,20,15
bottom14,2015-02,25,31
bottom14,2015-02,30,35
bottom14,2015-02,35,69
bottom14,2015-02,40,106
bottom14,2015-02,45,254
bottom14,2015-02,50,595
bottom14,2015-02,55,973
bottom14,2015-02,60,1280
bottom14,2015-02,65,1500
bottom14,2015-02,70,1591
bottom14,2015-02,75,1459
bottom14,2015-02,80,1445
bottom14,2015-02,85,1100
bottom14,2015-02,90,517
bottom14,2015-02,95,159
bottom14,2015-02,100,20
bottom14,2015-03,20,13
bottom14,2015-03,25,30
bottom14,2015-03,30,49
bottom14,2015-03,35,63
bottom14,2015-03,40,161
bottom14,2015-03,45,310
bottom14,2015-03,50,681
bottom14,2015-03,55,1081
bottom14,2015-03,60,1420
bottom14,2015-03,65,1692
bottom14,2015-03,70,1736
bottom14,2015-03,75,1634
bottom14,2015-03,80,1455
bottom14,2015-03,85,1128
bottom14,2015-03,90,611
bottom14,2015-03,95,151
bottom14,2015-03,100,19
bottom14,2015-04,20,11
bottom14,2015-04,25,17
bottom14,2015-04,30,48
bottom14,2015-04,35,80
bottom14,2015-04,40,135
bottom14,2015-04,45,272
bottom14,2015-04,50,637
bottom14,2015-04,55,1071
bottom14,2015-04,60,1359
bottom14,2015-04,65,1599
bottom14,2015-04,70,1682
bottom14,2015-04,75,1566
bottom14,2015-04,80,1431
bottom14,2015-04,85,1122
bottom14,2015-04,90,564
bottom14,2015-04,95,160
bottom14,2015-04,100,27
bottom14,2015-05,5,12
bottom14,2015-05,20,19
bottom14,2015-05,25,16
bottom14,2015-05,30,52
bottom14,2015-05,35,56
bottom14,2015-05,40,125
bottom14,2015-05,45,282
bottom14,2015-05,50,622
bottom14,2015-05,55,1113
bottom14,2015-05,60,1384
bottom14,2015-05,65,1624
bottom14,2015-05,70,1750
bottom14,2015-05,75,1620
bottom14,2015-05,80,1444
bottom14,2015-05,85,1133
bottom14,2015-05,90,583
bottom14,2015-05,95,132
bottom14,2015-05,100,30
bottom14,2015-06,20,12
bottom14,2015-06,25,25
bottom14,2015-06,30,59
bottom14,2015-06,35,65
bottom14,2015-06,40,156
bottom14,2015-06,45,281
bottom14,2015-06,50,582
bottom14,2015-06,55,1035
bottom14,2015-06,60,1365
bottom14,2015-06,65,1560
bottom14,2015-06,70,1545
bottom14,2015-06,75,1513
bottom14,2015-06,80,1407
bottom14,2015-06,85,1080
bottom14,2015-06,90,536
bottom14,2015-06,95,147
bottom14,2015-06,100,20
bottom14,2015-07,5,11
bottom14,2015-07,15,10
bottom14,2015-07,20,10
bottom14,2015-07,25,23
bottom14,2015-07,30,45
bottom14,2015-07,35,88
bottom14,2015-07,40,152
bottom14,2015-07,45,285
bottom14,2015-07,50,618
bottom14,2015-07,55,1030
bottom14,2015-07,60,1336
bottom14,2015-07,65,1668
bottom14,2015-07,70,1681
bottom14,2015-07,75,1603
bottom14,2015-07,80,1424
bottom14,2015-07,85,1199
bottom14,2015-07,90,544
bottom14,2015-07,95,148
bottom14,2015-07,100,21
bottom14,2015-08,15,13
bottom14,2015-08,20,24
bottom14,2015-08,25,34
bottom14,2015-08,30,53
bottom14,2015-08,35,61
bottom14,2015-08,40,146
bottom14,2015-08,45,268
bottom14,2015-08,50,608
bottom14,2015-08,55,1077
bottom14,2015-08,60,1343
bottom14,2015-08,65,1661
bottom14,2015-08,70,1687
bottom14,2015-08,75,1650
bottom14,2015-08,80,1473
bottom14,2015-08,85,1121
bottom14,2015-08,90,568
bottom14,2015-08,95,164
bottom14,2015-08,100,19
bottom14,2015-09,10,11
bottom14,2015-09,20,12
bottom14,2015-09,25,21
bottom14,2015-09,30,38
bottom14,2015-09,35,80
bottom14,2015-09,40,139
bottom14,2015-09,45,255
