year,q,age,pop
2011,4,17,62650
2011,4,18,63350
2011,4,19,64300
2011,4,20,65950
2011,4,21,64220
2011,4,22,61330
2011,4,23,59420
2011,4,24,56900
2011,4,25,55760
2011,4,26,55200
2011,4,27,55000
2011,4,28,55270
2011,4,29,54400
2011,4,30,54200
2011,4,31,54140
2011,4,32,53660
2011,4,33,52810
2011,4,34,53610
2011,4,35,54160
2011,4,36,56560
2011,4,37,58770
2011,4,38,61150
2011,4,39,63720
2011,4,40,64550
2011,4,41,63470
2011,4,42,63760
2011,4,43,62700
2011,4,44,62150
2011,4,45,62160
2011,4,46,62770
2011,4,47,64590
2011,4,48,65830
2011,4,49,65340
2011,4,50,64020
2011,4,51,61580
2011,4,52,59910
2011,4,53,57570
2011,4,54,56680
2011,4,55,55170
2011,4,56,53050
2011,4,57,51600
2011,4,58,50050
2011,4,59,49080
2011,4,60,48340
2011,4,61,47920
2011,4,62,47340
2011,4,63,47460
2011,4,64,46870
2011,4,65,40790
2011,4,66,37750
2011,4,67,35300
2011,4,68,32550
2011,4,69,34550
2011,4,70,33700
2011,4,71,30890
2011,4,72,28020
2011,4,73,26350
2011,4,74,24700
2011,4,75,23030
2011,4,76,21670
2011,4,77,20690
2011,4,78,19820
2011,4,79,19210
2011,4,80,18910
2011,4,81,17500
2011,4,82,16120
2011,4,83,14900
2011,4,84,13600
2011,4,85,12200
2011,4,86,10980
2011,4,87,9480
2011,4,88,8040
2011,4,89,6960
2011,4,90,5830
2011,4,91,4610
2011,4,92,3160
2011,4,93,2540
2011,4,94,2020
2011,4,95,4810
2012,1,0,62270
2012,1,1,64180
2012,1,2,63920
2012,1,3,64200
2012,1,4,62880
2012,1,5,59690
2012,1,6,58230
2012,1,7,58320
2012,1,8,57540
2012,1,9,57210
2012,1,10,59360
2012,1,11,61300
2012,1,12,60040
2012,1,13,60430
2012,1,14,60850
2012,1,15,61710
2012,1,16,62790
2012,1,17,62430
2012,1,18,63330
2012,1,19,63990
2012,1,20,65730
2012,1,21,64770
2012,1,22,61690
2012,1,23,59670
2012,1,24,57260
2012,1,25,55720
2012,1,26,55150
2012,1,27,54860
2012,1,28,55080
2012,1,29,54730
2012,1,30,54130
2012,1,31,54170
2012,1,32,53840
2012,1,33,52870
2012,1,34,53290
2012,1,35,53990
2012,1,36,55850
2012,1,37,58270
2012,1,38,60420
2012,1,39,63190
2012,1,40,64610
2012,1,41,63520
2012,1,42,63730
2012,1,43,63040
2012,1,44,62150
2012,1,45,61990
2012,1,46,62450
2012,1,47,64060
2012,1,48,65560
2012,1,49,65520
2012,1,50,64290
2012,1,51,62170
2012,1,52,60210
2012,1,53,57960
2012,1,54,56730
2012,1,55,55700
2012,1,56,53400
2012,1,57,52010
2012,1,58,50190
2012,1,59,49400
2012,1,60,48360
2012,1,61,48080
2012,1,62,47340
2012,1,63,47370
2012,1,64,47430
2012,1,65,42110
2012,1,66,38450
2012,1,67,35850
2012,1,68,32670
2012,1,69,34110
2012,1,70,33920
2012,1,71,31640
2012,1,72,28410
2012,1,73,26610
2012,1,74,24960
2012,1,75,23340
2012,1,76,21670
2012,1,77,20850
2012,1,78,19750
2012,1,79,19150
2012,1,80,18790
2012,1,81,17660
2012,1,82,16170
2012,1,83,14980
2012,1,84,13620
2012,1,85,12280
2012,1,86,11010
2012,1,87,9580
2012,1,88,8100
2012,1,89,6960
2012,1,90,5810
2012,1,91,4820
2012,1,92,3190
2012,1,93,2560
2012,1,94,1980
2012,1,95,4860
2012,2,0,61770
2012,2,1,63850
2012,2,2,63970
2012,2,3,64050
2012,2,4,63500
2012,2,5,60280
2012,2,6,58350
2012,2,7,58220
2012,2,8,57760
2012,2,9,57100
2012,2,10,58670
2012,2,11,61120
2012,2,12,60520
2012,2,13,60130
2012,2,14,60980
2012,2,15,61460
2012,2,16,62770
2012,2,17,62440
2012,2,18,63170
2012,2,19,63810
2012,2,20,65320
2012,2,21,65220
2012,2,22,62090
2012,2,23,59860
2012,2,24,57650
2012,2,25,55740
2012,2,26,55120
2012,2,27,54730
2012,2,28,54880
2012,2,29,54980
2012,2,30,54120
2012,2,31,54200
2012,2,32,53930
2012,2,33,53040
2012,2,34,52980
2012,2,35,53910
2012,2,36,55140
2012,2,37,57710
2012,2,38,59790
2012,2,39,62590
2012,2,40,64460
2012,2,41,63790
2012,2,42,63590
2012,2,43,63320
2012,2,44,62210
2012,2,45,61890
2012,2,46,62240
2012,2,47,63470
2012,2,48,65200
2012,2,49,65560
2012,2,50,64590
2012,2,51,62720
2012,2,52,60450
2012,2,53,58500
2012,2,54,56850
2012,2,55,56080
2012,2,56,53820
2012,2,57,52330
2012,2,58,50520
2012,2,59,49630
2012,2,60,48500
2012,2,61,48120
2012,2,62,47460
2012,2,63,47260
2012,2,64,47550
2012,2,65,43790
2012,2,66,39050
2012,2,67,36250
2012,2,68,33360
2012,2,69,33320
2012,2,70,34090
2012,2,71,32330
2012,2,72,28920
2012,2,73,26850
2012,2,74,25220
2012,2,75,23610
2012,2,76,21780
2012,2,77,20950
2012,2,78,19750
2012,2,79,19110
2012,2,80,18630
2012,2,81,17810
2012,2,82,16260
2012,2,83,15020
2012,2,84,13670
2012,2,85,12370
2012,2,86,10990
2012,2,87,9710
2012,2,88,8160
2012,2,89,6950
2012,2,90,5840
2012,2,91,4920
2012,2,92,3300
2012,2,93,2570
2012,2,94,1960
2012,2,95,4900
2012,3,0,61410
2012,3,1,63340
2012,3,2,64050
2012,3,3,63910
2012,3,4,63850
2012,3,5,61000
2012,3,6,58620
2012,3,7,58050
2012,3,8,58000
2012,3,9,57090
2012,3,10,58080
2012,3,11,60720
2012,3,12,60990
2012,3,13,59900
2012,3,14,61040
2012,3,15,61340
2012,3,16,62630
2012,3,17,62620
2012,3,18,62880
2012,3,19,63760
2012,3,20,64860
2012,3,21,65420
2012,3,22,62570
2012,3,23,60030
2012,3,24,58020
2012,3,25,55860
2012,3,26,55080
2012,3,27,54640
2012,3,28,54720
2012,3,29,55100
2012,3,30,54170
2012,3,31,54240
2012,3,32,53920
2012,3,33,53280
2012,3,34,52760
2012,3,35,53790
2012,3,36,54550
2012,3,37,57130
2012,3,38,59250
2012,3,39,61900
2012,3,40,64100
2012,3,41,64200
2012,3,42,63410
2012,3,43,63510
2012,3,44,62330
2012,3,45,61900
2012,3,46,62030
2012,3,47,62930
2012,3,48,64760
2012,3,49,65510
2012,3,50,64780
2012,3,51,63260
2012,3,52,60690
2012,3,53,59130
2012,3,54,56990
2012,3,55,56340
2012,3,56,54300
2012,3,57,52580
2012,3,58,50990
2012,3,59,49790
2012,3,60,48690
2012,3,61,48160
2012,3,62,47610
2012,3,63,47200
2012,3,64,47440
2012,3,65,45460
2012,3,66,39620
2012,3,67,36750
2012,3,68,34220
2012,3,69,32560
2012,3,70,34170
2012,3,71,32820
2012,3,72,29610
2012,3,73,27100
2012,3,74,25490
2012,3,75,23840
2012,3,76,22010
2012,3,77,20980
2012,3,78,19810
2012,3,79,19080
2012,3,80,18460
2012,3,81,17920
2012,3,82,16360
2012,3,83,15070
2012,3,84,13720
2012,3,85,12450
2012,3,86,10990
2012,3,87,9790
2012,3,88,8240
2012,3,89,6940
2012,3,90,5890
2012,3,91,4920
2012,3,92,3500
2012,3,93,2540
2012,3,94,1970
2012,3,95,4920
2012,4,0,61270
2012,4,1,62750
2012,4,2,64060
2012,4,3,63780
2012,4,4,63990
2012,4,5,61830
2012,4,6,58930
2012,4,7,57980
2012,4,8,58140
2012,4,9,57210
2012,4,10,57560
2012,4,11,60160
2012,4,12,61350
2012,4,13,59890
2012,4,14,60980
2012,4,15,61250
2012,4,16,62470
2012,4,17,62880
2012,4,18,62560
2012,4,19,63740
2012,4,20,64500
2012,4,21,65380
2012,4,22,63050
2012,4,23,60240
2012,4,24,58350
2012,4,25,56100
2012,4,26,55040
2012,4,27,54640
2012,4,28,54550
2012,4,29,55090
2012,4,30,54350
2012,4,31,54220
2012,4,32,53930
2012,4,33,53480
2012,4,34,52700
2012,4,35,53550
2012,4,36,54160
2012,4,37,56540
2012,4,38,58760
2012,4,39,61190
2012,4,40,63640
2012,4,41,64510
2012,4,42,63340
2012,4,43,63610
2012,4,44,62570
2012,4,45,61930
2012,4,46,61860
2012,4,47,62450
2012,4,48,64230
2012,4,49,65440
2012,4,50,64930
2012,4,51,63630
2012,4,52,61180
2012,4,53,59560
2012,4,54,57270
2012,4,55,56430
2012,4,56,54880
2012,4,57,52860
2012,4,58,51470
2012,4,59,49900
2012,4,60,48950
2012,4,61,48190
2012,4,62,47760
2012,4,63,47180
2012,4,64,47300
2012,4,65,46670
2012,4,66,40490
2012,4,67,37400
2012,4,68,34940
2012,4,69,32150
2012,4,70,34060
2012,4,71,33150
2012,4,72,30320
2012,4,73,27440
2012,4,74,25750
2012,4,75,24060
2012,4,76,22340
2012,4,77,20950
2012,4,78,19950
2012,4,79,19050
2012,4,80,18330
2012,4,81,17940
2012,4,82,16500
2012,4,83,15110
2012,4,84,13790
2012,4,85,12500
2012,4,86,11050
2012,4,87,9820
2012,4,88,8330
2012,4,89,6950
2012,4,90,5930
2012,4,91,4870
2012,4,92,3740
2012,4,93,2520
2012,4,94,1980
2012,4,95,4930
2013,1,0,61280
2013,1,1,62180
2013,1,2,63940
2013,1,3,63720
2013,1,4,63950
2013,1,5,62620
2013,1,6,59390
2013,1,7,57980
2013,1,8,58160
2013,1,9,57410
2013,1,10,57220
2013,1,11,59470
2013,1,12,61440
2013,1,13,60220
2013,1,14,60710
2013,1,15,61320
2013,1,16,62270
2013,1,17,63070
2013,1,18,62370
2013,1,19,63720
2013,1,20,64190
2013,1,21,65140
2013,1,22,63590
2013,1,23,60580
2013,1,24,58640
2013,1,25,56470
2013,1,26,55070
2013,1,27,54670
2013,1,28,54470
2013,1,29,54920
2013,1,30,54700
2013,1,31,54160
2013,1,32,53960
2013,1,33,53660
2013,1,34,52770
2013,1,35,53250
2013,1,36,54010
2013,1,37,55850
2013,1,38,58290
2013,1,39,60500
2013,1,40,63170
2013,1,41,64590
2013,1,42,63450
2013,1,43,63580
2013,1,44,62910
2013,1,45,61960
2013,1,46,61720
2013,1,47,62100
2013,1,48,63710
2013,1,49,65190
2013,1,50,65090
2013,1,51,63910
2013,1,52,61790
2013,1,53,59880
2013,1,54,57670
2013,1,55,56510
2013,1,56,55410
2013,1,57,53210
2013,1,58,51880
2013,1,59,50050
2013,1,60,49280
2013,1,61,48220
2013,1,62,47910
2013,1,63,47210
2013,1,64,47200
2013,1,65,47240
2013,1,66,41820
2013,1,67,38110
2013,1,68,35480
2013,1,69,32280
2013,1,70,33620
2013,1,71,33390
2013,1,72,31070
2013,1,73,27840
2013,1,74,25990
2013,1,75,24320
2013,1,76,22650
2013,1,77,20950
2013,1,78,20110
2013,1,79,19010
2013,1,80,18260
2013,1,81,17860
2013,1,82,16650
2013,1,83,15160
2013,1,84,13860
2013,1,85,12520
2013,1,86,11120
2013,1,87,9850
2013,1,88,8420
2013,1,89,6990
2013,1,90,5930
2013,1,91,4850
2013,1,92,3910
2013,1,93,2540
2013,1,94,2010
2013,1,95,4920
2013,2,0,61150
2013,2,1,61740
2013,2,2,63640
2013,2,3,63810
2013,2,4,63830
2013,2,5,63250
2013,2,6,60000
2013,2,7,58090
2013,2,8,58080
2013,2,9,57640
2013,2,10,57090
2013,2,11,58760
2013,2,12,61260
2013,2,13,60710
2013,2,14,60380
2013,2,15,61450
2013,2,16,62090
2013,2,17,63100
2013,2,18,62420
2013,2,19,63610
2013,2,20,64080
2013,2,21,64780
2013,2,22,64120
2013,2,23,61050
2013,2,24,58950
2013,2,25,56950
2013,2,26,55220
2013,2,27,54750
2013,2,28,54460
2013,2,29,54780
2013,2,30,55010
2013,2,31,54190
2013,2,32,54000
2013,2,33,53780
2013,2,34,52940
2013,2,35,52970
2013,2,36,53970
2013,2,37,55190
2013,2,38,57780
2013,2,39,59930
2013,2,40,62630
2013,2,41,64460
2013,2,42,63790
2013,2,43,63490
2013,2,44,63190
2013,2,45,62080
2013,2,46,61670
2013,2,47,61890
2013,2,48,63140
2013,2,49,64860
2013,2,50,65150
2013,2,51,64210
2013,2,52,62370
2013,2,53,60130
2013,2,54,58200
2013,2,55,56630
2013,2,56,55800
2013,2,57,53620
2013,2,58,52200
2013,2,59,50370
2013,2,60,49520
2013,2,61,48370
2013,2,62,47950
2013,2,63,47340
2013,2,64,47100
2013,2,65,47360
2013,2,66,43510
2013,2,67,38720
2013,2,68,35910
2013,2,69,32980
2013,2,70,32850
2013,2,71,33580
2013,2,72,31760
2013,2,73,28370
2013,2,74,26230
2013,2,75,24580
2013,2,76,22920
2013,2,77,21060
2013,2,78,20200
2013,2,79,19020
2013,2,80,18220
2013,2,81,17730
2013,2,82,16810
2013,2,83,15240
2013,2,84,13920
2013,2,85,12540
2013,2,86,11210
2013,2,87,9830
2013,2,88,8540
2013,2,89,7030
2013,2,90,5930
2013,2,91,4870
2013,2,92,3990
2013,2,93,2640
2013,2,94,2010
2013,2,95,4930
2013,3,0,60830
2013,3,1,61470
2013,3,2,63190
2013,3,3,63950
2013,3,4,63720
2013,3,5,63640
2013,3,6,60740
2013,3,7,58370
2013,3,8,57930
2013,3,9,57900
2013,3,10,57100
2013,3,11,58160
2013,3,12,60850
2013,3,13,61170
2013,3,14,60140
2013,3,15,61500
2013,3,16,62010
2013,3,17,63010
2013,3,18,62640
2013,3,19,63400
2013,3,20,64140
2013,3,21,64460
2013,3,22,64510
2013,3,23,61710
2013,3,24,59350
2013,3,25,57500
2013,3,26,55560
2013,3,27,54870
2013,3,28,54580
2013,3,29,54730
2013,3,30,55240
2013,3,31,54340
2013,3,32,54130
2013,3,33,53840
2013,3,34,53250
2013,3,35,52790
2013,3,36,53910
2013,3,37,54670
2013,3,38,57270
2013,3,39,59460
2013,3,40,62020
2013,3,41,64140
2013,3,42,64270
2013,3,43,63400
2013,3,44,63390
2013,3,45,62260
2013,3,46,61750
2013,3,47,61730
2013,3,48,62630
2013,3,49,64470
2013,3,50,65160
2013,3,51,64430
2013,3,52,62930
2013,3,53,60400
2013,3,54,58830
2013,3,55,56780
2013,3,56,56080
2013,3,57,54100
2013,3,58,52460
2013,3,59,50840
2013,3,60,49680
2013,3,61,48570
2013,3,62,48000
2013,3,63,47470
2013,3,64,47050
2013,3,65,47250
2013,3,66,45200
2013,3,67,39300
2013,3,68,36420
2013,3,69,33840
2013,3,70,32110
2013,3,71,33670
2013,3,72,32260
2013,3,73,29060
2013,3,74,26490
2013,3,75,24850
2013,3,76,23150
2013,3,77,21280
2013,3,78,20230
2013,3,79,19080
2013,3,80,18210
2013,3,81,17570
2013,3,82,16940
2013,3,83,15330
2013,3,84,13990
2013,3,85,12570
2013,3,86,11300
2013,3,87,9830
2013,3,88,8630
2013,3,89,7110
2013,3,90,5920
2013,3,91,4920
2013,3,92,4000
2013,3,93,2820
2013,3,94,1990
2013,3,95,4950
2013,4,0,60240
2013,4,1,61430
2013,4,2,62690
2013,4,3,64030
2013,4,4,63640
2013,4,5,63850
2013,4,6,61620
2013,4,7,58750
2013,4,8,57880
2013,4,9,58070
2013,4,10,57250
2013,4,11,57660
2013,4,12,60300
2013,4,13,61510
2013,4,14,60110
2013,4,15,61420
2013,4,16,61930
2013,4,17,62900
2013,4,18,62930
2013,4,19,63180
2013,4,20,64250
2013,4,21,64330
2013,4,22,64730
2013,4,23,62490
2013,4,24,59890
2013,4,25,58160
2013,4,26,56110
2013,4,27,55100
2013,4,28,54870
2013,4,29,54810
2013,4,30,55420
2013,4,31,54710
2013,4,32,54300
2013,4,33,54020
2013,4,34,53570
2013,4,35,52840
2013,4,36,53750
2013,4,37,54370
2013,4,38,56760
2013,4,39,59050
2013,4,40,61400
2013,4,41,63770
2013,4,42,64650
2013,4,43,63460
2013,4,44,63540
2013,4,45,62570
2013,4,46,61840
2013,4,47,61650
2013,4,48,62210
2013,4,49,64030
2013,4,50,65180
2013,4,51,64650
2013,4,52,63350
2013,4,53,60920
2013,4,54,59290
2013,4,55,57090
2013,4,56,56210
2013,4,57,54680
2013,4,58,52740
2013,4,59,51300
2013,4,60,49810
2013,4,61,48850
2013,4,62,48040
2013,4,63,47620
2013,4,64,47040
2013,4,65,47100
2013,4,66,46410
2013,4,67,40160
2013,4,68,37080
2013,4,69,34560
2013,4,70,31720
2013,4,71,33550
2013,4,72,32600
2013,4,73,29750
2013,4,74,26840
2013,4,75,25110
2013,4,76,23360
2013,4,77,21610
2013,4,78,20200
2013,4,79,19190
2013,4,80,18190
2013,4,81,17440
2013,4,82,16980
2013,4,83,15460
2013,4,84,14050
2013,4,85,12630
2013,4,86,11360
2013,4,87,9900
2013,4,88,8680
2013,4,89,7210
2013,4,90,5940
2013,4,91,4960
2013,4,92,4000
2013,4,93,3030
2013,4,94,1980
2013,4,95,4990
2014,1,0,59480
2014,1,1,61530
2014,1,2,62220
2014,1,3,64020
2014,1,4,63690
2014,1,5,63900
2014,1,6,62490
2014,1,7,59300
2014,1,8,57950
2014,1,9,58140
2014,1,10,57510
2014,1,11,57360
2014,1,12,59670
2014,1,13,61600
2014,1,14,60410
2014,1,15,61140
2014,1,16,61990
2014,1,17,62760
2014,1,18,63190
2014,1,19,63130
2014,1,20,64410
2014,1,21,64350
2014,1,22,64840
2014,1,23,63420
2014,1,24,60630
2014,1,25,58880
2014,1,26,56900
2014,1,27,55510
2014,1,28,55250
2014,1,29,55100
2014,1,30,55520
2014,1,31,55320
2014,1,32,54510
2014,1,33,54270
2014,1,34,53960
2014,1,35,53070
2014,1,36,53580
2014,1,37,54340
2014,1,38,56150
2014,1,39,58690
2014,1,40,60830
2014,1,41,63430
2014,1,42,64820
2014,1,43,63700
2014,1,44,63640
2014,1,45,63000
2014,1,46,61980
2014,1,47,61620
2014,1,48,61940
2014,1,49,63600
2014,1,50,65040
2014,1,51,64920
2014,1,52,63690
2014,1,53,61570
2014,1,54,59660
2014,1,55,57520
2014,1,56,56340
2014,1,57,55230
2014,1,58,53090
2014,1,59,51730
2014,1,60,49980
2014,1,61,49190
2014,1,62,48090
2014,1,63,47770
2014,1,64,47070
2014,1,65,46990
2014,1,66,46970
2014,1,67,41490
2014,1,68,37770
2014,1,69,35110
2014,1,70,31860
2014,1,71,33110
2014,1,72,32830
2014,1,73,30480
2014,1,74,27250
2014,1,75,25370
2014,1,76,23620
2014,1,77,21920
2014,1,78,20200
2014,1,79,19320
2014,1,80,18170
2014,1,81,17380
2014,1,82,16920
2014,1,83,15630
2014,1,84,14120
2014,1,85,12720
2014,1,86,11390
2014,1,87,10000
2014,1,88,8720
2014,1,89,7310
2014,1,90,6000
2014,1,91,4990
2014,1,92,4020
2014,1,93,3180
2014,1,94,2010
2014,1,95,5040
2014,2,0,58890
2014,2,1,61460
2014,2,2,61910
2014,2,3,63820
2014,2,4,63890
2014,2,5,63870
2014,2,6,63220
2014,2,7,60020
2014,2,8,58160
2014,2,9,58140
2014,2,10,57810
2014,2,11,57310
2014,2,12,59030
2014,2,13,61450
2014,2,14,60890
2014,2,15,60830
2014,2,16,62100
2014,2,17,62630
2014,2,18,63390
2014,2,19,63360
2014,2,20,64500
2014,2,21,64590
2014,2,22,64930
2014,2,23,64410
2014,2,24,61590
2014,2,25,59680
2014,2,26,57870
2014,2,27,56110
2014,2,28,55720
2014,2,29,55510
2014,2,30,55730
2014,2,31,55930
2014,2,32,54880
2014,2,33,54620
2014,2,34,54350
2014,2,35,53460
2014,2,36,53480
2014,2,37,54450
2014,2,38,55620
2014,2,39,58290
2014,2,40,60390
2014,2,41,63040
2014,2,42,64810
2014,2,43,64170
2014,2,44,63720
2014,2,45,63390
2014,2,46,62200
2014,2,47,61700
2014,2,48,61840
2014,2,49,63140
2014,2,50,64840
2014,2,51,65080
2014,2,52,64090
2014,2,53,62200
2014,2,54,59980
2014,2,55,58120
2014,2,56,56540
2014,2,57,55630
2014,2,58,53520
2014,2,59,52060
2014,2,60,50320
2014,2,61,49460
2014,2,62,48260
2014,2,63,47800
2014,2,64,47190
2014,2,65,46880
2014,2,66,47070
2014,2,67,43150
2014,2,68,38360
2014,2,69,35510
2014,2,70,32550
2014,2,71,32340
2014,2,72,33010
2014,2,73,31140
2014,2,74,27780
2014,2,75,25620
2014,2,76,23880
2014,2,77,22190
2014,2,78,20300
2014,2,79,19410
2014,2,80,18190
2014,2,81,17340
2014,2,82,16790
2014,2,83,15780
2014,2,84,14190
2014,2,85,12800
2014,2,86,11420
2014,2,87,10110
2014,2,88,8730
2014,2,89,7450
2014,2,90,6060
2014,2,91,5000
2014,2,92,4070
2014,2,93,3260
2014,2,94,2110
2014,2,95,5080
2014,3,0,58530
2014,3,1,61170
2014,3,2,61770
2014,3,3,63470
2014,3,4,64150
2014,3,5,63860
2014,3,6,63730
2014,3,7,60870
2014,3,8,58540
2014,3,9,58090
2014,3,10,58120
2014,3,11,57400
2014,3,12,58520
2014,3,13,61110
2014,3,14,61360
2014,3,15,60610
2014,3,16,62150
2014,3,17,62610
2014,3,18,63470
2014,3,19,63820
2014,3,20,64570
2014,3,21,64980
2014,3,22,65120
2014,3,23,65280
2014,3,24,62760
2014,3,25,60540
2014,3,26,58940
2014,3,27,56940
2014,3,28,56260
2014,3,29,56030
2014,3,30,56080
2014,3,31,56490
2014,3,32,55360
2014,3,33,55060
2014,3,34,54690
2014,3,35,53990
2014,3,36,53500
2014,3,37,54550
2014,3,38,55230
2014,3,39,57870
2014,3,40,60050
2014,3,41,62570
2014,3,42,64640
2014,3,43,64780
2014,3,44,63810
2014,3,45,63730
2014,3,46,62500
2014,3,47,61890
2014,3,48,61800
2014,3,49,62740
2014,3,50,64560
2014,3,51,65210
2014,3,52,64410
2014,3,53,62830
2014,3,54,60310
2014,3,55,58800
2014,3,56,56760
2014,3,57,55940
2014,3,58,54000
2014,3,59,52350
2014,3,60,50790
2014,3,61,49640
2014,3,62,48480
2014,3,63,47840
2014,3,64,47310
2014,3,65,46820
2014,3,66,46930
2014,3,67,44790
2014,3,68,38910
2014,3,69,36000
2014,3,70,33390
2014,3,71,31600
2014,3,72,33090
2014,3,73,31620
2014,3,74,28460
2014,3,75,25880
2014,3,76,24160
2014,3,77,22430
2014,3,78,20520
2014,3,79,19430
2014,3,80,18250
2014,3,81,17320
2014,3,82,16610
2014,3,83,15910
2014,3,84,14270
2014,3,85,12880
2014,3,86,11460
2014,3,87,10220
2014,3,88,8750
2014,3,89,7550
2014,3,90,6130
2014,3,91,5020
2014,3,92,4130
2014,3,93,3290
2014,3,94,2260
2014,3,95,5090
2014,4,0,58380
2014,4,1,60610
2014,4,2,61840
2014,4,3,63090
2014,4,4,64350
2014,4,5,63890
2014,4,6,64050
2014,4,7,61830
2014,4,8,59000
2014,4,9,58150
2014,4,10,58350
2014,4,11,57630
2014,4,12,58100
2014,4,13,60660
2014,4,14,61750
2014,4,15,60640
2014,4,16,62090
2014,4,17,62610
2014,4,18,63540
2014,4,19,64370
2014,4,20,64680
2014,4,21,65360
2014,4,22,65500
2014,4,23,66010
2014,4,24,64020
2014,4,25,61510
2014,4,26,60060
2014,4,27,57940
2014,4,28,56880
2014,4,29,56630
2014,4,30,56510
2014,4,31,56950
2014,4,32,56000
2014,4,33,55480
2014,4,34,55120
2014,4,35,54530
2014,4,36,53730
2014,4,37,54570
2014,4,38,55050
2014,4,39,57450
2014,4,40,59750
2014,4,41,62060
2014,4,42,64400
2014,4,43,65250
2014,4,44,64000
2014,4,45,64000
2014,4,46,62930
2014,4,47,62080
2014,4,48,61800
2014,4,49,62400
2014,4,50,64210
2014,4,51,65310
2014,4,52,64730
2014,4,53,63320
2014,4,54,60880
2014,4,55,59310
2014,4,56,57150
2014,4,57,56120
2014,4,58,54580
2014,4,59,52670
2014,4,60,51270
2014,4,61,49780
2014,4,62,48780
2014,4,63,47870
2014,4,64,47460
2014,4,65,46800
2014,4,66,46750
2014,4,67,45970
2014,4,68,39750
2014,4,69,36630
2014,4,70,34090
2014,4,71,31230
2014,4,72,32960
2014,4,73,31960
2014,4,74,29150
2014,4,75,26230
2014,4,76,24430
2014,4,77,22650
2014,4,78,20840
2014,4,79,19410
2014,4,80,18360
2014,4,81,17310
2014,4,82,16460
2014,4,83,15940
2014,4,84,14390
2014,4,85,12960
2014,4,86,11500
2014,4,87,10270
2014,4,88,8820
2014,4,89,7610
2014,4,90,6230
2014,4,91,5040
2014,4,92,4160
2014,4,93,3280
2014,4,94,2420
2014,4,95,5090
2015,1,0,58460
2015,1,1,59880
2015,1,2,62020
2015,1,3,62730
2015,1,4,64410
2015,1,5,64010
2015,1,6,64190
2015,1,7,62750
2015,1,8,59610
2015,1,9,58310
2015,1,10,58480
2015,1,11,57940
2015,1,12,57870
2015,1,13,60120
2015,1,14,61940
2015,1,15,61010
2015,1,16,61850
2015,1,17,62730
2015,1,18,63570
2015,1,19,64820
2015,1,20,64940
2015,1,21,65720
2015,1,22,65930
2015,1,23,66590
2015,1,24,65350
2015,1,25,62620
2015,1,26,61100
2015,1,27,59130
2015,1,28,57630
2015,1,29,57250
2015,1,30,57050
2015,1,31,57260
2015,1,32,56800
2015,1,33,55870
2015,1,34,55570
2015,1,35,55080
2015,1,36,54090
2015,1,37,54530
2015,1,38,55140
2015,1,39,56930
2015,1,40,59470
2015,1,41,61560
2015,1,42,64160
2015,1,43,65490
2015,1,44,64330
2015,1,45,64180
2015,1,46,63460
2015,1,47,62300
2015,1,48,61840
2015,1,49,62190
2015,1,50,63850
2015,1,51,65240
2015,1,52,65070
2015,1,53,63730
2015,1,54,61570
2015,1,55,59720
2015,1,56,57640
2015,1,57,56310
2015,1,58,55110
2015,1,59,53040
2015,1,60,51720
2015,1,61,49950
2015,1,62,49140
2015,1,63,47930
2015,1,64,47600
2015,1,65,46830
2015,1,66,46630
2015,1,67,46490
2015,1,68,41040
2015,1,69,37290
2015,1,70,34620
2015,1,71,31360
2015,1,72,32520
2015,1,73,32180
2015,1,74,29850
2015,1,75,26630
2015,1,76,24690
2015,1,77,22900
2015,1,78,21150
2015,1,79,19410
2015,1,80,18500
2015,1,81,17280
2015,1,82,16380
2015,1,83,15850
2015,1,84,14530
2015,1,85,13020
2015,1,86,11570
2015,1,87,10270
2015,1,88,8890
2015,1,89,7670
2015,1,90,6320
2015,1,91,5070
2015,1,92,4160
2015,1,93,3290
2015,1,94,2540
2015,1,95,5130
2015,2,0,58600
2015,2,1,59330
2015,2,2,62020
2015,2,3,62500
2015,2,4,64280
2015,2,5,64280
2015,2,6,64220
2015,2,7,63510
2015,2,8,60370
2015,2,9,58570
2015,2,10,58530
2015,2,11,58260
2015,2,12,57870
2015,2,13,59570
2015,2,14,61890
2015,2,15,61520
2015,2,16,61600
2015,2,17,62890
2015,2,18,63540
2015,2,19,65120
2015,2,20,65350
2015,2,21,65950
2015,2,22,66430
2015,2,23,67090
2015,2,24,66620
2015,2,25,63870
2015,2,26,62090
2015,2,27,60430
2015,2,28,58490
2015,2,29,57940
2015,2,30,57650
2015,2,31,57640
2015,2,32,57520
2015,2,33,56370
2015,2,34,56040
2015,2,35,55570
2015,2,36,54590
2015,2,37,54520
2015,2,38,55340
2015,2,39,56470
2015,2,40,59110
2015,2,41,61160
2015,2,42,63820
2015,2,43,65550
2015,2,44,64830
2015,2,45,64310
2015,2,46,63910
2015,2,47,62590
2015,2,48,61970
2015,2,49,62120
2015,2,50,63440
2015,2,51,65060
2015,2,52,65300
2015,2,53,64170
2015,2,54,62230
2015,2,55,60070
2015,2,56,58250
2015,2,57,56580
2015,2,58,55500
2015,2,59,53470
2015,2,60,52090
2015,2,61,50280
2015,2,62,49410
2015,2,63,48130
2015,2,64,47630
2015,2,65,46960
2015,2,66,46520
2015,2,67,46580
2015,2,68,42640
2015,2,69,37870
2015,2,70,35010
2015,2,71,32020
