state,age,year,dead,pop
New Mexico,25-34,2024,755,276976
New Mexico,25-34,2025,122,276976
New Mexico,35-44,2018,772,250784
New Mexico,35-44,2019,870,254846
New Mexico,35-44,2020,1140,259877
New Mexico,35-44,2021,1461,268354
New Mexico,35-44,2022,1270,269909
New Mexico,35-44,2023,1191,273129
New Mexico,35-44,2024,1028,273129
New Mexico,35-44,2025,224,273129
New Mexico,45-54,2018,1282,240865
New Mexico,45-54,2019,1322,235656
New Mexico,45-54,2020,1622,232949
New Mexico,45-54,2021,1916,235423
New Mexico,45-54,2022,1589,234581
New Mexico,45-54,2023,1469,235584
New Mexico,45-54,2024,1282,235584
New Mexico,45-54,2025,246,235584
New Mexico,55-64,2018,2533,274147
New Mexico,55-64,2019,2620,272921
New Mexico,55-64,2020,3226,269912
New Mexico,55-64,2021,3646,268994
New Mexico,55-64,2022,3090,260847
New Mexico,55-64,2023,2731,258389
New Mexico,55-64,2024,2670,258389
New Mexico,55-64,2025,577,258389
New Mexico,65-74,2018,3823,217884
New Mexico,65-74,2019,3802,224483
New Mexico,65-74,2020,4804,231746
New Mexico,65-74,2021,5207,238520
New Mexico,65-74,2022,4827,238437
New Mexico,65-74,2023,4515,245514
New Mexico,65-74,2024,4444,245514
New Mexico,65-74,2025,1057,245514
New Mexico,75-84,2018,4279,107134
New Mexico,75-84,2019,4531,111714
New Mexico,75-84,2020,5556,115866
New Mexico,75-84,2021,5587,114957
New Mexico,75-84,2022,5591,124085
New Mexico,75-84,2023,5413,132897
New Mexico,75-84,2024,5689,132897
New Mexico,75-84,2025,1373,132897
New Mexico,85+,2018,5221,41171
New Mexico,85+,2019,5201,41409
New Mexico,85+,2020,6098,42299
New Mexico,85+,2021,5829,38469
New Mexico,85+,2022,5805,40881
New Mexico,85+,2023,5631,40140
New Mexico,85+,2024,5529,40140
New Mexico,85+,2025,1387,40140
New York,0,2018,974,227883
New York,0,2019,955,223930
New York,0,2020,853,220972
New York,0,2021,868,211231
New York,0,2022,884,214746
New York,0,2023,825,209673
New York,0,2024,796,209673
New York,0,2025,160,209673
New York,1-4,2018,168,912559
New York,1-4,2019,154,903071
New York,1-4,2020,126,887353
New York,1-4,2021,153,887831
New York,1-4,2022,169,844471
New York,1-4,2023,179,829143
New York,1-4,2024,160,829143
New York,1-4,2025,32,829143
New York,5-14,2018,259,2237196
New York,5-14,2019,264,2218596
New York,5-14,2020,241,2204662
New York,5-14,2021,241,2303408
New York,5-14,2022,291,2234082
New York,5-14,2023,270,2220494
New York,5-14,2024,290,2220494
New York,5-14,2025,62,2220494
New York,15-24,2018,1160,2490630
New York,15-24,2019,1172,2445246
New York,15-24,2020,1440,2397252
New York,15-24,2021,1320,2453901
New York,15-24,2022,1283,2499025
New York,15-24,2023,1176,2441933
New York,15-24,2024,1091,2441933
New York,15-24,2025,211,2441933
New York,25-34,2018,2686,2878793
New York,25-34,2019,2732,2867651
New York,25-34,2020,3550,2837548
New York,25-34,2021,3555,2805388
New York,25-34,2022,3307,2767531
New York,25-34,2023,2958,2736294
New York,25-34,2024,2580,2736294
New York,25-34,2025,447,2736294
New York,35-44,2018,3634,2431864
New York,35-44,2019,3738,2429961
New York,35-44,2020,5402,2431213
New York,35-44,2021,5347,2548077
New York,35-44,2022,5257,2533370
New York,35-44,2023,4878,2545614
New York,35-44,2024,4533,2545614
New York,35-44,2025,991,2545614
New York,45-54,2018,8253,2555129
New York,45-54,2019,7910,2471804
New York,45-54,2020,10618,2403511
New York,45-54,2021,9815,2460358
New York,45-54,2022,8858,2400391
New York,45-54,2023,8025,2362173
New York,45-54,2024,7297,2362173
New York,45-54,2025,1702,2362173
New York,55-64,2018,18658,2594621
New York,55-64,2019,18579,2597156
New York,55-64,2020,25066,2584696
New York,55-64,2021,22859,2687998
New York,55-64,2022,20960,2619959
New York,55-64,2023,19160,2591791
New York,55-64,2024,17832,2591791
New York,55-64,2025,4263,2591791
New York,65-74,2018,27773,1809120
New York,65-74,2019,28413,1859922
New York,65-74,2020,38751,1912722
New York,65-74,2021,35388,2037717
New York,65-74,2022,32795,2028832
New York,65-74,2023,30729,2078094
New York,65-74,2024,30562,2078094
New York,65-74,2025,7794,2078094
New York,75-84,2018,36845,948095
New York,75-84,2019,36862,976223
New York,75-84,2020,48588,996328
New York,75-84,2021,43188,1011298
New York,75-84,2022,42627,1077560
New York,75-84,2023,40666,1123360
New York,75-84,2024,41454,1123360
New York,75-84,2025,11044,1123360
New York,85+,2018,56726,456319
New York,85+,2019,55559,460001
New York,85+,2020,68698,460519
New York,85+,2021,58623,428706
New York,85+,2022,57507,457184
New York,85+,2023,53302,432647
New York,85+,2024,52935,432647
New York,85+,2025,14294,432647
New York,NS,2018,47,
New York,NS,2019,37,
North Carolina,0,2018,797,118550
North Carolina,0,2019,808,118891
North Carolina,0,2020,800,118309
North Carolina,0,2021,814,113170
North Carolina,0,2022,826,121554
North Carolina,0,2023,831,120602
North Carolina,0,2024,759,120602
North Carolina,0,2025,149,120602
North Carolina,1-4,2018,118,491578
North Carolina,1-4,2019,134,490879
North Carolina,1-4,2020,109,488512
North Carolina,1-4,2021,120,476293
North Carolina,1-4,2022,190,474936
North Carolina,1-4,2023,139,485853
North Carolina,1-4,2024,158,485853
North Carolina,1-4,2025,22,485853
North Carolina,5-14,2018,188,1292302
North Carolina,5-14,2019,168,1294472
North Carolina,5-14,2020,184,1298869
North Carolina,5-14,2021,189,1302333
North Carolina,5-14,2022,246,1284099
North Carolina,5-14,2023,235,1301550
North Carolina,5-14,2024,219,1301550
North Carolina,5-14,2025,50,1301550
North Carolina,15-24,2018,1063,1382049
North Carolina,15-24,2019,1093,1387060
North Carolina,15-24,2020,1370,1396189
North Carolina,15-24,2021,1501,1399128
North Carolina,15-24,2022,1387,1452909
North Carolina,15-24,2023,1369,1450807
North Carolina,15-24,2024,1228,1450807
North Carolina,15-24,2025,232,1450807
North Carolina,25-34,2018,2049,1393148
North Carolina,25-34,2019,2143,1416069
North Carolina,25-34,2020,2667,1436825
North Carolina,25-34,2021,3171,1413089
North Carolina,25-34,2022,2953,1437479
North Carolina,25-34,2023,2683,1457721
North Carolina,25-34,2024,2198,1457721
North Carolina,25-34,2025,453,1457721
North Carolina,35-44,2018,2785,1295905
North Carolina,35-44,2019,2827,1303427
North Carolina,35-44,2020,3553,1316575
North Carolina,35-44,2021,4417,1332210
North Carolina,35-44,2022,4039,1351351
North Carolina,35-44,2023,3870,1384128
North Carolina,35-44,2024,3541,1384128
North Carolina,35-44,2025,734,1384128
North Carolina,45-54,2018,5775,1377840
North Carolina,45-54,2019,5677,1364067
North Carolina,45-54,2020,6634,1356917
North Carolina,45-54,2021,7748,1347554
North Carolina,45-54,2022,6991,1346958
North Carolina,45-54,2023,6337,1353246
North Carolina,45-54,2024,5801,1353246
North Carolina,45-54,2025,1381,1353246
North Carolina,55-64,2018,13053,1342983
North Carolina,55-64,2019,13113,1362125
North Carolina,55-64,2020,14603,1374085
North Carolina,55-64,2021,16972,1374071
North Carolina,55-64,2022,15019,1367808
North Carolina,55-64,2023,13802,1373095
North Carolina,55-64,2024,12857,1373095
North Carolina,55-64,2025,3224,1373095
North Carolina,65-74,2018,19215,1010458
North Carolina,65-74,2019,19736,1046508
North Carolina,65-74,2020,22698,1084482
North Carolina,65-74,2021,25433,1101147
North Carolina,65-74,2022,23675,1106578
North Carolina,65-74,2023,22475,1133459
North Carolina,65-74,2024,22397,1133459
North Carolina,65-74,2025,5671,1133459
North Carolina,75-84,2018,23074,493058
North Carolina,75-84,2019,23745,515192
North Carolina,75-84,2020,27409,535819
North Carolina,75-84,2021,28708,520528
North Carolina,75-84,2022,29009,568271
North Carolina,75-84,2023,28294,597388
North Carolina,75-84,2024,28949,597388
North Carolina,75-84,2025,7778,597388
North Carolina,85+,2018,25765,185749
North Carolina,85+,2019,26435,189394
North Carolina,85+,2020,29420,194241
North Carolina,85+,2021,29018,171639
North Carolina,85+,2022,28586,187030
North Carolina,85+,2023,27710,177642
North Carolina,85+,2024,27883,177642
North Carolina,85+,2025,7543,177642
North Dakota,0,2018,59,10802
North Dakota,0,2019,77,10483
North Dakota,0,2020,56,10459
North Dakota,0,2021,28,9740
North Dakota,0,2022,44,10093
North Dakota,0,2023,45,9626
North Dakota,0,2024,55,9626
North Dakota,0,2025,10,9626
North Dakota,1-4,2019,10,43618
North Dakota,1-4,2020,12,42620
North Dakota,1-4,2022,11,39836
North Dakota,1-4,2023,11,39681
North Dakota,1-4,2024,12,39681
North Dakota,5-14,2018,20,97854
North Dakota,5-14,2019,16,99495
North Dakota,5-14,2020,21,101162
North Dakota,5-14,2021,11,104849
North Dakota,5-14,2022,16,103154
North Dakota,5-14,2023,22,104584
North Dakota,5-14,2024,16,104584
North Dakota,15-24,2018,61,110861
North Dakota,15-24,2019,66,109397
North Dakota,15-24,2020,85,110517
North Dakota,15-24,2021,113,112905
North Dakota,15-24,2022,102,119124
North Dakota,15-24,2023,74,118409
North Dakota,15-24,2024,65,118409
North Dakota,15-24,2025,15,118409
North Dakota,25-34,2018,144,114800
North Dakota,25-34,2019,150,114571
North Dakota,25-34,2020,189,113311
North Dakota,25-34,2021,194,110972
North Dakota,25-34,2022,200,109433
North Dakota,25-34,2023,167,109513
North Dakota,25-34,2024,138,109513
North Dakota,25-34,2025,37,109513
North Dakota,35-44,2018,184,90402
North Dakota,35-44,2019,189,92576
North Dakota,35-44,2020,235,94889
North Dakota,35-44,2021,253,99539
North Dakota,35-44,2022,288,100523
North Dakota,35-44,2023,215,102608
North Dakota,35-44,2024,230,102608
North Dakota,35-44,2025,54,102608
North Dakota,45-54,2018,299,80005
North Dakota,45-54,2019,297,78199
North Dakota,45-54,2020,357,77161
North Dakota,45-54,2021,382,78534
North Dakota,45-54,2022,362,78235
North Dakota,45-54,2023,357,79137
North Dakota,45-54,2024,329,79137
North Dakota,45-54,2025,100,79137
North Dakota,55-64,2018,743,94823
North Dakota,55-64,2019,777,93878
North Dakota,55-64,2020,865,92049
North Dakota,55-64,2021,928,92118
North Dakota,55-64,2022,796,88935
North Dakota,55-64,2023,757,87052
North Dakota,55-64,2024,740,87052
North Dakota,55-64,2025,168,87052
North Dakota,65-74,2018,1086,64222
North Dakota,65-74,2019,1149,66664
North Dakota,65-74,2020,1355,69658
North Dakota,65-74,2021,1404,73642
North Dakota,65-74,2022,1316,74880
North Dakota,65-74,2023,1310,77525
North Dakota,65-74,2024,1354,77525
North Dakota,65-74,2025,333,77525
North Dakota,75-84,2018,1452,33619
North Dakota,75-84,2019,1496,34368
North Dakota,75-84,2020,1860,34850
North Dakota,75-84,2021,1663,34310
North Dakota,75-84,2022,1572,36756
North Dakota,75-84,2023,1592,38256
North Dakota,75-84,2024,1675,38256
North Dakota,75-84,2025,412,38256
North Dakota,85+,2018,2393,18796
North Dakota,85+,2019,2475,18813
North Dakota,85+,2020,3017,18633
North Dakota,85+,2021,2283,16689
North Dakota,85+,2022,2334,18292
North Dakota,85+,2023,2282,17535
North Dakota,85+,2024,2353,17535
North Dakota,85+,2025,618,17535
Ohio,0,2018,938,134002
Ohio,0,2019,930,133487
Ohio,0,2020,864,132316
Ohio,0,2021,913,127649
Ohio,0,2022,914,128822
Ohio,0,2023,905,128059
Ohio,0,2024,833,128059
Ohio,0,2025,140,128059
Ohio,1-4,2018,168,560787
Ohio,1-4,2019,141,557341
Ohio,1-4,2020,138,552042
Ohio,1-4,2021,152,546058
Ohio,1-4,2022,171,532599
Ohio,1-4,2023,179,530634
Ohio,1-4,2024,170,530634
Ohio,1-4,2025,31,530634
Ohio,5-14,2018,193,1445935
Ohio,5-14,2019,212,1440279
Ohio,5-14,2020,210,1438483
Ohio,5-14,2021,232,1469999
Ohio,5-14,2022,256,1441511
Ohio,5-14,2023,238,1450042
Ohio,5-14,2024,196,1450042
Ohio,5-14,2025,35,1450042
Ohio,15-24,2018,1208,1520799
Ohio,15-24,2019,1140,1507223
Ohio,15-24,2020,1343,1493334
Ohio,15-24,2021,1333,1513449
Ohio,15-24,2022,1281,1528345
Ohio,15-24,2023,1130,1514330
Ohio,15-24,2024,1007,1514330
Ohio,15-24,2025,197,1514330
Ohio,25-34,2018,2613,1545280
Ohio,25-34,2019,2659,1554378
Ohio,25-34,2020,3186,1561808
Ohio,25-34,2021,3339,1553518
Ohio,25-34,2022,2915,1550443
Ohio,25-34,2023,2534,1552263
Ohio,25-34,2024,2025,1552263
Ohio,25-34,2025,423,1552263
Ohio,35-44,2018,3573,1391192
Ohio,35-44,2019,3644,1397808
Ohio,35-44,2020,4226,1410659
Ohio,35-44,2021,5039,1456528
Ohio,35-44,2022,4426,1463046
Ohio,35-44,2023,4044,1484643
Ohio,35-44,2024,3596,1484643
Ohio,35-44,2025,764,1484643
Ohio,45-54,2018,7030,1484877
Ohio,45-54,2019,6741,1447581
Ohio,45-54,2020,7694,1419979
Ohio,45-54,2021,8765,1424138
Ohio,45-54,2022,7380,1402830
Ohio,45-54,2023,6760,1397184
Ohio,45-54,2024,6254,1397184
Ohio,45-54,2025,1413,1397184
Ohio,55-64,2018,16394,1611548
Ohio,55-64,2019,16584,1604683
Ohio,55-64,2020,18413,1586958
Ohio,55-64,2021,20597,1589679
Ohio,55-64,2022,18203,1546264
Ohio,55-64,2023,15742,1519830
Ohio,55-64,2024,14952,1519830
Ohio,55-64,2025,3576,1519830
Ohio,65-74,2018,23798,1150375
Ohio,65-74,2019,24292,1189243
Ohio,65-74,2020,28678,1233236
Ohio,65-74,2021,31801,1278292
Ohio,65-74,2022,29464,1281505
Ohio,65-74,2023,27074,1313819
Ohio,65-74,2024,27157,1313819
Ohio,65-74,2025,6857,1313819
Ohio,75-84,2018,29732,588310
Ohio,75-84,2019,29958,600805
Ohio,75-84,2020,35158,608792
Ohio,75-84,2021,35295,593832
Ohio,75-84,2022,34534,640199
Ohio,75-84,2023,32677,668583
Ohio,75-84,2024,33903,668583
Ohio,75-84,2025,8893,668583
Ohio,85+,2018,38617,256337
Ohio,85+,2019,37416,256272
Ohio,85+,2020,43789,255610
Ohio,85+,2021,40169,226875
Ohio,85+,2022,38665,240494
Ohio,85+,2023,36530,226548
Ohio,85+,2024,36667,226548
Ohio,85+,2025,9614,226548
Oklahoma,0,2018,353,50353
Oklahoma,0,2019,343,48442
Oklahoma,0,2020,279,48675
Oklahoma,0,2021,336,46696
Oklahoma,0,2022,333,47793
Oklahoma,0,2023,337,47714
Oklahoma,0,2024,360,47714
Oklahoma,0,2025,58,47714
Oklahoma,1-4,2018,67,210076
Oklahoma,1-4,2019,64,207091
Oklahoma,1-4,2020,62,204841
Oklahoma,1-4,2021,48,199673
Oklahoma,1-4,2022,65,195878
Oklahoma,1-4,2023,69,196563
Oklahoma,1-4,2024,77,196563
Oklahoma,1-4,2025,13,196563
Oklahoma,5-14,2018,87,537907
Oklahoma,5-14,2019,101,538048
Oklahoma,5-14,2020,108,540058
Oklahoma,5-14,2021,115,549742
Oklahoma,5-14,2022,121,542233
Oklahoma,5-14,2023,109,548221
Oklahoma,5-14,2024,105,548221
Oklahoma,5-14,2025,21,548221
Oklahoma,15-24,2018,413,537830
Oklahoma,15-24,2019,421,539562
Oklahoma,15-24,2020,488,541920
Oklahoma,15-24,2021,569,549090
Oklahoma,15-24,2022,496,573842
Oklahoma,15-24,2023,514,571866
Oklahoma,15-24,2024,497,571866
Oklahoma,15-24,2025,104,571866
Oklahoma,25-34,2018,808,543218
Oklahoma,25-34,2019,781,543593
Oklahoma,25-34,2020,934,545036
Oklahoma,25-34,2021,1098,536930
Oklahoma,25-34,2022,1087,541538
Oklahoma,25-34,2023,1039,547084
Oklahoma,25-34,2024,875,547084
Oklahoma,25-34,2025,166,547084
Oklahoma,35-44,2018,1230,490388
Oklahoma,35-44,2019,1318,497873
Oklahoma,35-44,2020,1534,505948
Oklahoma,35-44,2021,1956,518854
Oklahoma,35-44,2022,1769,524996
Oklahoma,35-44,2023,1646,535572
Oklahoma,35-44,2024,1613,535572
Oklahoma,35-44,2025,365,535572
Oklahoma,45-54,2018,2626,460310
Oklahoma,45-54,2019,2508,453536
Oklahoma,45-54,2020,2852,451176
Oklahoma,45-54,2021,3521,454731
Oklahoma,45-54,2022,3021,457226
Oklahoma,45-54,2023,2611,463111
Oklahoma,45-54,2024,2590,463111
Oklahoma,45-54,2025,580,463111
Oklahoma,55-64,2018,6138,493444
Oklahoma,55-64,2019,6099,493694
Oklahoma,55-64,2020,6789,489970
Oklahoma,55-64,2021,7857,486212
Oklahoma,55-64,2022,6767,475399
Oklahoma,55-64,2023,6061,470055
Oklahoma,55-64,2024,5840,470055
Oklahoma,55-64,2025,1421,470055
Oklahoma,65-74,2018,8601,358646
Oklahoma,65-74,2019,8755,368050
Oklahoma,65-74,2020,10583,380547
Oklahoma,65-74,2021,11554,388432
Oklahoma,65-74,2022,10835,388508
Oklahoma,65-74,2023,9674,397839
Oklahoma,65-74,2024,9984,397839
Oklahoma,65-74,2025,2529,397839
Oklahoma,75-84,2018,10120,187711
Oklahoma,75-84,2019,10225,192919
Oklahoma,75-84,2020,12044,197625
Oklahoma,75-84,2021,12555,189996
Oklahoma,75-84,2022,12244,202038
Oklahoma,75-84,2023,11555,208447
Oklahoma,75-84,2024,12163,208447
Oklahoma,75-84,2025,3239,208447
Oklahoma,85+,2018,10490,73196
Oklahoma,85+,2019,10315,74163
Oklahoma,85+,2020,12136,74987
Oklahoma,85+,2021,11336,66283
Oklahoma,85+,2022,11238,70349
Oklahoma,85+,2023,10557,67352
Oklahoma,85+,2024,10924,67352
Oklahoma,85+,2025,2999,67352
Oregon,0,2018,176,45259
Oregon,0,2019,203,43312
Oregon,0,2020,169,42018
Oregon,0,2021,154,39738
Oregon,0,2022,177,41052
Oregon,0,2023,176,38904
Oregon,0,2024,191,38904
Oregon,0,2025,34,38904
Oregon,1-4,2018,30,188955
Oregon,1-4,2019,28,184499
Oregon,1-4,2020,30,179028
Oregon,1-4,2021,19,173046
Oregon,1-4,2022,35,165022
Oregon,1-4,2023,32,163428
Oregon,1-4,2024,43,163428
Oregon,5-14,2018,62,491789
Oregon,5-14,2019,49,491536
Oregon,5-14,2020,57,491520
Oregon,5-14,2021,50,495602
Oregon,5-14,2022,63,478549
Oregon,5-14,2023,53,473272
Oregon,5-14,2024,64,473272
Oregon,15-24,2018,309,512608
Oregon,15-24,2019,314,510237
Oregon,15-24,2020,384,508405
Oregon,15-24,2021,402,510922
Oregon,15-24,2022,398,523176
Oregon,15-24,2023,432,513994
Oregon,15-24,2024,341,513994
Oregon,15-24,2025,59,513994
Oregon,25-34,2018,593,596485
Oregon,25-34,2019,592,604284
Oregon,25-34,2020,736,608219
Oregon,25-34,2021,869,597852
Oregon,25-34,2022,892,592618
Oregon,25-34,2023,951,589392
Oregon,25-34,2024,838,589392
Oregon,25-34,2025,150,589392
Oregon,35-44,2018,813,559767
Oregon,35-44,2019,890,568712
Oregon,35-44,2020,1022,578539
Oregon,35-44,2021,1400,592877
Oregon,35-44,2022,1369,591471
Oregon,35-44,2023,1478,596434
Oregon,35-44,2024,1359,596434
Oregon,35-44,2025,299,596434
Oregon,45-54,2018,1802,512674
Oregon,45-54,2019,1763,510127
Oregon,45-54,2020,2009,512027
Oregon,45-54,2021,2409,519333
Oregon,45-54,2022,2220,519401
Oregon,45-54,2023,2180,523299
Oregon,45-54,2024,2053,523299
Oregon,45-54,2025,477,523299
Oregon,55-64,2018,4488,544485
Oregon,55-64,2019,4602,538950
Oregon,55-64,2020,4820,532224
Oregon,55-64,2021,5629,528406
Oregon,55-64,2022,5137,513170
Oregon,55-64,2023,4516,505361
Oregon,55-64,2024,4474,505361
Oregon,55-64,2025,971,505361
Oregon,65-74,2018,7253,448192
Oregon,65-74,2019,7659,464598
Oregon,65-74,2020,8337,478552
Oregon,65-74,2021,9636,489637
Oregon,65-74,2022,9333,485969
Oregon,65-74,2023,8757,490942
Oregon,65-74,2024,8841,490942
Oregon,65-74,2025,2033,490942
Oregon,75-84,2018,8829,206474
Oregon,75-84,2019,9197,216944
Oregon,75-84,2020,10109,226478
Oregon,75-84,2021,11282,224253
Oregon,75-84,2022,11716,247272
Oregon,75-84,2023,11623,261324
Oregon,75-84,2024,11776,261324
Oregon,75-84,2025,2874,261324
Oregon,85+,2018,11832,84025
Oregon,85+,2019,12073,84538
Oregon,85+,2020,12547,84497
Oregon,85+,2021,13138,74489
Oregon,85+,2022,13258,82437
Oregon,85+,2023,12334,77008
Oregon,85+,2024,12210,77008
Oregon,85+,2025,3020,77008
Pennsylvania,0,2018,805,135446
Pennsylvania,0,2019,788,134712
Pennsylvania,0,2020,726,133055
Pennsylvania,0,2021,719,127582
Pennsylvania,0,2022,742,131552
Pennsylvania,0,2023,714,128878
Pennsylvania,0,2024,716,128878
Pennsylvania,0,2025,145,128878
Pennsylvania,1-4,2018,129,567551
Pennsylvania,1-4,2019,121,563212
Pennsylvania,1-4,2020,144,556049
Pennsylvania,1-4,2021,137,553772
Pennsylvania,1-4,2022,145,539653
Pennsylvania,1-4,2023,115,537029
Pennsylvania,1-4,2024,123,537029
Pennsylvania,1-4,2025,31,537029
Pennsylvania,5-14,2018,201,1480847
Pennsylvania,5-14,2019,201,1475640
Pennsylvania,5-14,2020,182,1470812
Pennsylvania,5-14,2021,234,1513126
Pennsylvania,5-14,2022,225,1478995
Pennsylvania,5-14,2023,186,1480223
Pennsylvania,5-14,2024,185,1480223
Pennsylvania,5-14,2025,33,1480223
Pennsylvania,15-24,2018,1202,1625349
Pennsylvania,15-24,2019,1087,1603208
Pennsylvania,15-24,2020,1240,1583131
Pennsylvania,15-24,2021,1338,1613542
Pennsylvania,15-24,2022,1183,1674643
Pennsylvania,15-24,2023,1069,1647069
Pennsylvania,15-24,2024,834,1647069
Pennsylvania,15-24,2025,188,1647069
Pennsylvania,25-34,2018,2823,1701106
Pennsylvania,25-34,2019,2628,1709136
Pennsylvania,25-34,2020,3012,1707051
Pennsylvania,25-34,2021,3108,1702080
Pennsylvania,25-34,2022,2777,1682014
Pennsylvania,25-34,2023,2385,1663164
Pennsylvania,25-34,2024,1913,1663164
Pennsylvania,25-34,2025,406,1663164
Pennsylvania,35-44,2018,3285,1498545
Pennsylvania,35-44,2019,3318,1513739
Pennsylvania,35-44,2020,3904,1534009
Pennsylvania,35-44,2021,4520,1606722
Pennsylvania,35-44,2022,4176,1619711
Pennsylvania,35-44,2023,3751,1649156
Pennsylvania,35-44,2024,3451,1649156
Pennsylvania,35-44,2025,775,1649156
Pennsylvania,45-54,2018,6593,1652781
Pennsylvania,45-54,2019,6543,1604097
Pennsylvania,45-54,2020,7226,1561391
Pennsylvania,45-54,2021,8078,1570922
Pennsylvania,45-54,2022,6909,1537517
Pennsylvania,45-54,2023,6157,1523080
Pennsylvania,45-54,2024,5645,1523080
Pennsylvania,45-54,2025,1355,1523080
Pennsylvania,55-64,2018,15970,1809805
Pennsylvania,55-64,2019,15941,1804883
Pennsylvania,55-64,2020,17848,1790069
Pennsylvania,55-64,2021,19443,1811856
Pennsylvania,55-64,2022,17506,1765997
Pennsylvania,55-64,2023,15413,1737410
