age,cause,state,date,dead
0-64,C00-C97,Rhode Island,2015-09,61
0-64,C00-C97,South Carolina,2015-09,294
0-64,C00-C97,South Dakota,2015-09,34
0-64,C00-C97,Tennessee,2015-09,425
0-64,C00-C97,Texas,2015-09,1121
0-64,C00-C97,Utah,2015-09,77
0-64,C00-C97,Vermont,2015-09,29
0-64,C00-C97,Virginia,2015-09,413
0-64,C00-C97,Washington,2015-09,339
0-64,C00-C97,West Virginia,2015-09,139
0-64,C00-C97,Wisconsin,2015-09,288
0-64,C00-C97,Wyoming,2015-09,19
0-64,C00-C97,Alabama,2015-10,309
0-64,C00-C97,Alaska,2015-10,43
0-64,C00-C97,Arizona,2015-10,262
0-64,C00-C97,Arkansas,2015-10,176
0-64,C00-C97,California,2015-10,1595
0-64,C00-C97,Colorado,2015-10,205
0-64,C00-C97,Connecticut,2015-10,140
0-64,C00-C97,Delaware,2015-10,39
0-64,C00-C97,District of Columbia,2015-10,29
0-64,C00-C97,Florida,2015-10,1033
0-64,C00-C97,Georgia,2015-10,478
0-64,C00-C97,Hawaii,2015-10,45
0-64,C00-C97,Idaho,2015-10,71
0-64,C00-C97,Illinois,2015-10,635
0-64,C00-C97,Indiana,2015-10,368
0-64,C00-C97,Iowa,2015-10,174
0-64,C00-C97,Kansas,2015-10,136
0-64,C00-C97,Kentucky,2015-10,298
0-64,C00-C97,Louisiana,2015-10,288
0-64,C00-C97,Maine,2015-10,69
0-64,C00-C97,Maryland,2015-10,304
0-64,C00-C97,Massachusetts,2015-10,286
0-64,C00-C97,Michigan,2015-10,553
0-64,C00-C97,Minnesota,2015-10,266
0-64,C00-C97,Mississippi,2015-10,185
0-64,C00-C97,Missouri,2015-10,370
0-64,C00-C97,Montana,2015-10,47
0-64,C00-C97,Nebraska,2015-10,86
0-64,C00-C97,Nevada,2015-10,134
0-64,C00-C97,New Hampshire,2015-10,66
0-64,C00-C97,New Jersey,2015-10,375
0-64,C00-C97,New Mexico,2015-10,85
0-64,C00-C97,New York,2015-10,866
0-64,C00-C97,North Carolina,2015-10,504
0-64,C00-C97,North Dakota,2015-10,33
0-64,C00-C97,Ohio,2015-10,742
0-64,C00-C97,Oklahoma,2015-10,249
0-64,C00-C97,Oregon,2015-10,176
0-64,C00-C97,Pennsylvania,2015-10,721
0-64,C00-C97,Rhode Island,2015-10,62
0-64,C00-C97,South Carolina,2015-10,290
0-64,C00-C97,South Dakota,2015-10,36
0-64,C00-C97,Tennessee,2015-10,395
0-64,C00-C97,Texas,2015-10,1209
0-64,C00-C97,Utah,2015-10,82
0-64,C00-C97,Vermont,2015-10,41
0-64,C00-C97,Virginia,2015-10,410
0-64,C00-C97,Washington,2015-10,365
0-64,C00-C97,West Virginia,2015-10,125
0-64,C00-C97,Wisconsin,2015-10,304
0-64,C00-C97,Wyoming,2015-10,17
0-64,C00-C97,Alabama,2015-11,265
0-64,C00-C97,Alaska,2015-11,32
0-64,C00-C97,Arizona,2015-11,292
0-64,C00-C97,Arkansas,2015-11,177
0-64,C00-C97,California,2015-11,1520
0-64,C00-C97,Colorado,2015-11,205
0-64,C00-C97,Connecticut,2015-11,170
0-64,C00-C97,Delaware,2015-11,36
0-64,C00-C97,District of Columbia,2015-11,36
0-64,C00-C97,Florida,2015-11,1045
0-64,C00-C97,Georgia,2015-11,510
0-64,C00-C97,Hawaii,2015-11,53
0-64,C00-C97,Idaho,2015-11,66
0-64,C00-C97,Illinois,2015-11,634
0-64,C00-C97,Indiana,2015-11,377
0-64,C00-C97,Iowa,2015-11,148
0-64,C00-C97,Kansas,2015-11,122
0-64,C00-C97,Kentucky,2015-11,298
0-64,C00-C97,Louisiana,2015-11,275
0-64,C00-C97,Maine,2015-11,86
0-64,C00-C97,Maryland,2015-11,284
0-64,C00-C97,Massachusetts,2015-11,294
0-64,C00-C97,Michigan,2015-11,509
0-64,C00-C97,Minnesota,2015-11,218
0-64,C00-C97,Mississippi,2015-11,181
0-64,C00-C97,Missouri,2015-11,319
0-64,C00-C97,Montana,2015-11,39
0-64,C00-C97,Nebraska,2015-11,84
0-64,C00-C97,Nevada,2015-11,114
0-64,C00-C97,New Hampshire,2015-11,55
0-64,C00-C97,New Jersey,2015-11,372
0-64,C00-C97,New Mexico,2015-11,96
0-64,C00-C97,New York,2015-11,824
0-64,C00-C97,North Carolina,2015-11,533
0-64,C00-C97,North Dakota,2015-11,32
0-64,C00-C97,Ohio,2015-11,664
0-64,C00-C97,Oklahoma,2015-11,220
0-64,C00-C97,Oregon,2015-11,193
0-64,C00-C97,Pennsylvania,2015-11,684
0-64,C00-C97,Rhode Island,2015-11,42
0-64,C00-C97,South Carolina,2015-11,288
0-64,C00-C97,South Dakota,2015-11,38
0-64,C00-C97,Tennessee,2015-11,401
0-64,C00-C97,Texas,2015-11,1132
0-64,C00-C97,Utah,2015-11,73
0-64,C00-C97,Vermont,2015-11,45
0-64,C00-C97,Virginia,2015-11,349
0-64,C00-C97,Washington,2015-11,280
0-64,C00-C97,West Virginia,2015-11,131
0-64,C00-C97,Wisconsin,2015-11,260
0-64,C00-C97,Wyoming,2015-11,17
0-64,C00-C97,Alabama,2015-12,304
0-64,C00-C97,Alaska,2015-12,27
0-64,C00-C97,Arizona,2015-12,276
0-64,C00-C97,Arkansas,2015-12,173
0-64,C00-C97,California,2015-12,1615
0-64,C00-C97,Colorado,2015-12,201
0-64,C00-C97,Connecticut,2015-12,171
0-64,C00-C97,Delaware,2015-12,44
0-64,C00-C97,District of Columbia,2015-12,35
0-64,C00-C97,Florida,2015-12,1005
0-64,C00-C97,Georgia,2015-12,525
0-64,C00-C97,Hawaii,2015-12,74
0-64,C00-C97,Idaho,2015-12,83
0-64,C00-C97,Illinois,2015-12,716
0-64,C00-C97,Indiana,2015-12,402
0-64,C00-C97,Iowa,2015-12,162
0-64,C00-C97,Kansas,2015-12,144
0-64,C00-C97,Kentucky,2015-12,308
0-64,C00-C97,Louisiana,2015-12,300
0-64,C00-C97,Maine,2015-12,78
0-64,C00-C97,Maryland,2015-12,286
0-64,C00-C97,Massachusetts,2015-12,284
0-64,C00-C97,Michigan,2015-12,529
0-64,C00-C97,Minnesota,2015-12,226
0-64,C00-C97,Mississippi,2015-12,194
0-64,C00-C97,Missouri,2015-12,355
0-64,C00-C97,Montana,2015-12,42
0-64,C00-C97,Nebraska,2015-12,67
0-64,C00-C97,Nevada,2015-12,128
0-64,C00-C97,New Hampshire,2015-12,65
0-64,C00-C97,New Jersey,2015-12,366
0-64,C00-C97,New Mexico,2015-12,84
0-64,C00-C97,New York,2015-12,867
0-64,C00-C97,North Carolina,2015-12,511
0-64,C00-C97,North Dakota,2015-12,28
0-64,C00-C97,Ohio,2015-12,667
0-64,C00-C97,Oklahoma,2015-12,255
0-64,C00-C97,Oregon,2015-12,195
0-64,C00-C97,Pennsylvania,2015-12,706
0-64,C00-C97,Rhode Island,2015-12,44
0-64,C00-C97,South Carolina,2015-12,282
0-64,C00-C97,South Dakota,2015-12,30
0-64,C00-C97,Tennessee,2015-12,415
0-64,C00-C97,Texas,2015-12,1126
0-64,C00-C97,Utah,2015-12,90
0-64,C00-C97,Vermont,2015-12,31
0-64,C00-C97,Virginia,2015-12,389
0-64,C00-C97,Washington,2015-12,318
0-64,C00-C97,West Virginia,2015-12,131
0-64,C00-C97,Wisconsin,2015-12,310
0-64,C00-C97,Wyoming,2015-12,21
0-64,C00-C97,Alabama,2016-01,291
0-64,C00-C97,Alaska,2016-01,43
0-64,C00-C97,Arizona,2016-01,252
0-64,C00-C97,Arkansas,2016-01,195
0-64,C00-C97,California,2016-01,1586
0-64,C00-C97,Colorado,2016-01,233
0-64,C00-C97,Connecticut,2016-01,173
0-64,C00-C97,Delaware,2016-01,40
0-64,C00-C97,District of Columbia,2016-01,31
0-64,C00-C97,Florida,2016-01,1071
0-64,C00-C97,Georgia,2016-01,557
0-64,C00-C97,Hawaii,2016-01,69
0-64,C00-C97,Idaho,2016-01,56
0-64,C00-C97,Illinois,2016-01,642
0-64,C00-C97,Indiana,2016-01,401
0-64,C00-C97,Iowa,2016-01,145
0-64,C00-C97,Kansas,2016-01,146
0-64,C00-C97,Kentucky,2016-01,282
0-64,C00-C97,Louisiana,2016-01,291
0-64,C00-C97,Maine,2016-01,70
0-64,C00-C97,Maryland,2016-01,306
0-64,C00-C97,Massachusetts,2016-01,297
0-64,C00-C97,Michigan,2016-01,560
0-64,C00-C97,Minnesota,2016-01,256
0-64,C00-C97,Mississippi,2016-01,191
0-64,C00-C97,Missouri,2016-01,327
0-64,C00-C97,Montana,2016-01,42
0-64,C00-C97,Nebraska,2016-01,85
0-64,C00-C97,Nevada,2016-01,146
0-64,C00-C97,New Hampshire,2016-01,72
0-64,C00-C97,New Jersey,2016-01,444
0-64,C00-C97,New Mexico,2016-01,99
0-64,C00-C97,New York,2016-01,930
0-64,C00-C97,North Carolina,2016-01,561
0-64,C00-C97,North Dakota,2016-01,35
0-64,C00-C97,Ohio,2016-01,735
0-64,C00-C97,Oklahoma,2016-01,225
0-64,C00-C97,Oregon,2016-01,196
0-64,C00-C97,Pennsylvania,2016-01,689
0-64,C00-C97,Rhode Island,2016-01,65
0-64,C00-C97,South Carolina,2016-01,300
0-64,C00-C97,South Dakota,2016-01,40
0-64,C00-C97,Tennessee,2016-01,432
0-64,C00-C97,Texas,2016-01,1269
0-64,C00-C97,Utah,2016-01,91
0-64,C00-C97,Vermont,2016-01,40
0-64,C00-C97,Virginia,2016-01,432
0-64,C00-C97,Washington,2016-01,313
0-64,C00-C97,West Virginia,2016-01,120
0-64,C00-C97,Wisconsin,2016-01,284
0-64,C00-C97,Wyoming,2016-01,21
0-64,C00-C97,Alabama,2016-02,276
0-64,C00-C97,Alaska,2016-02,28
0-64,C00-C97,Arizona,2016-02,320
0-64,C00-C97,Arkansas,2016-02,183
0-64,C00-C97,California,2016-02,1503
0-64,C00-C97,Colorado,2016-02,196
0-64,C00-C97,Connecticut,2016-02,138
0-64,C00-C97,Delaware,2016-02,55
0-64,C00-C97,District of Columbia,2016-02,41
0-64,C00-C97,Florida,2016-02,1025
0-64,C00-C97,Georgia,2016-02,475
0-64,C00-C97,Hawaii,2016-02,58
0-64,C00-C97,Idaho,2016-02,59
0-64,C00-C97,Illinois,2016-02,557
0-64,C00-C97,Indiana,2016-02,338
0-64,C00-C97,Iowa,2016-02,164
0-64,C00-C97,Kansas,2016-02,122
0-64,C00-C97,Kentucky,2016-02,257
0-64,C00-C97,Louisiana,2016-02,269
0-64,C00-C97,Maine,2016-02,79
0-64,C00-C97,Maryland,2016-02,288
0-64,C00-C97,Massachusetts,2016-02,277
0-64,C00-C97,Michigan,2016-02,505
0-64,C00-C97,Minnesota,2016-02,213
0-64,C00-C97,Mississippi,2016-02,189
0-64,C00-C97,Missouri,2016-02,308
0-64,C00-C97,Montana,2016-02,54
0-64,C00-C97,Nebraska,2016-02,78
0-64,C00-C97,Nevada,2016-02,126
0-64,C00-C97,New Hampshire,2016-02,85
0-64,C00-C97,New Jersey,2016-02,397
0-64,C00-C97,New Mexico,2016-02,82
0-64,C00-C97,New York,2016-02,858
0-64,C00-C97,North Carolina,2016-02,472
0-64,C00-C97,North Dakota,2016-02,24
0-64,C00-C97,Ohio,2016-02,652
0-64,C00-C97,Oklahoma,2016-02,215
0-64,C00-C97,Oregon,2016-02,183
0-64,C00-C97,Pennsylvania,2016-02,593
0-64,C00-C97,Rhode Island,2016-02,48
0-64,C00-C97,South Carolina,2016-02,299
0-64,C00-C97,South Dakota,2016-02,38
0-64,C00-C97,Tennessee,2016-02,429
0-64,C00-C97,Texas,2016-02,1150
0-64,C00-C97,Utah,2016-02,100
0-64,C00-C97,Vermont,2016-02,32
0-64,C00-C97,Virginia,2016-02,381
0-64,C00-C97,Washington,2016-02,310
0-64,C00-C97,West Virginia,2016-02,127
0-64,C00-C97,Wisconsin,2016-02,273
0-64,C00-C97,Wyoming,2016-02,26
0-64,C00-C97,Alabama,2016-03,323
0-64,C00-C97,Alaska,2016-03,51
0-64,C00-C97,Arizona,2016-03,277
0-64,C00-C97,Arkansas,2016-03,206
0-64,C00-C97,California,2016-03,1547
0-64,C00-C97,Colorado,2016-03,199
0-64,C00-C97,Connecticut,2016-03,184
0-64,C00-C97,Delaware,2016-03,60
0-64,C00-C97,District of Columbia,2016-03,37
0-64,C00-C97,Florida,2016-03,1074
0-64,C00-C97,Georgia,2016-03,546
0-64,C00-C97,Hawaii,2016-03,66
0-64,C00-C97,Idaho,2016-03,68
0-64,C00-C97,Illinois,2016-03,648
0-64,C00-C97,Indiana,2016-03,389
0-64,C00-C97,Iowa,2016-03,154
0-64,C00-C97,Kansas,2016-03,143
0-64,C00-C97,Kentucky,2016-03,313
0-64,C00-C97,Louisiana,2016-03,300
0-64,C00-C97,Maine,2016-03,81
0-64,C00-C97,Maryland,2016-03,306
0-64,C00-C97,Massachusetts,2016-03,308
0-64,C00-C97,Michigan,2016-03,534
0-64,C00-C97,Minnesota,2016-03,248
0-64,C00-C97,Mississippi,2016-03,209
0-64,C00-C97,Missouri,2016-03,354
0-64,C00-C97,Montana,2016-03,51
0-64,C00-C97,Nebraska,2016-03,82
0-64,C00-C97,Nevada,2016-03,139
0-64,C00-C97,New Hampshire,2016-03,66
0-64,C00-C97,New Jersey,2016-03,384
0-64,C00-C97,New Mexico,2016-03,90
0-64,C00-C97,New York,2016-03,900
0-64,C00-C97,North Carolina,2016-03,560
0-64,C00-C97,North Dakota,2016-03,34
0-64,C00-C97,Ohio,2016-03,681
0-64,C00-C97,Oklahoma,2016-03,234
0-64,C00-C97,Oregon,2016-03,195
0-64,C00-C97,Pennsylvania,2016-03,702
0-64,C00-C97,Rhode Island,2016-03,59
0-64,C00-C97,South Carolina,2016-03,303
0-64,C00-C97,South Dakota,2016-03,44
0-64,C00-C97,Tennessee,2016-03,425
0-64,C00-C97,Texas,2016-03,1275
0-64,C00-C97,Utah,2016-03,80
0-64,C00-C97,Vermont,2016-03,32
0-64,C00-C97,Virginia,2016-03,415
0-64,C00-C97,Washington,2016-03,317
0-64,C00-C97,West Virginia,2016-03,131
0-64,C00-C97,Wisconsin,2016-03,314
0-64,C00-C97,Wyoming,2016-03,36
0-64,C00-C97,Alabama,2016-04,273
0-64,C00-C97,Alaska,2016-04,33
0-64,C00-C97,Arizona,2016-04,258
0-64,C00-C97,Arkansas,2016-04,174
0-64,C00-C97,California,2016-04,1530
0-64,C00-C97,Colorado,2016-04,187
0-64,C00-C97,Connecticut,2016-04,136
0-64,C00-C97,Delaware,2016-04,38
0-64,C00-C97,District of Columbia,2016-04,39
0-64,C00-C97,Florida,2016-04,1042
0-64,C00-C97,Georgia,2016-04,483
0-64,C00-C97,Hawaii,2016-04,51
0-64,C00-C97,Idaho,2016-04,64
0-64,C00-C97,Illinois,2016-04,611
0-64,C00-C97,Indiana,2016-04,350
0-64,C00-C97,Iowa,2016-04,141
0-64,C00-C97,Kansas,2016-04,139
0-64,C00-C97,Kentucky,2016-04,276
0-64,C00-C97,Louisiana,2016-04,286
0-64,C00-C97,Maine,2016-04,72
0-64,C00-C97,Maryland,2016-04,292
0-64,C00-C97,Massachusetts,2016-04,299
0-64,C00-C97,Michigan,2016-04,539
0-64,C00-C97,Minnesota,2016-04,217
0-64,C00-C97,Mississippi,2016-04,197
0-64,C00-C97,Missouri,2016-04,301
0-64,C00-C97,Montana,2016-04,41
0-64,C00-C97,Nebraska,2016-04,87
0-64,C00-C97,Nevada,2016-04,145
0-64,C00-C97,New Hampshire,2016-04,63
0-64,C00-C97,New Jersey,2016-04,354
0-64,C00-C97,New Mexico,2016-04,72
0-64,C00-C97,New York,2016-04,849
0-64,C00-C97,North Carolina,2016-04,493
0-64,C00-C97,North Dakota,2016-04,29
0-64,C00-C97,Ohio,2016-04,656
0-64,C00-C97,Oklahoma,2016-04,218
0-64,C00-C97,Oregon,2016-04,189
0-64,C00-C97,Pennsylvania,2016-04,625
0-64,C00-C97,Rhode Island,2016-04,60
0-64,C00-C97,South Carolina,2016-04,278
0-64,C00-C97,South Dakota,2016-04,36
0-64,C00-C97,Tennessee,2016-04,356
0-64,C00-C97,Texas,2016-04,1178
0-64,C00-C97,Utah,2016-04,76
0-64,C00-C97,Vermont,2016-04,25
0-64,C00-C97,Virginia,2016-04,370
0-64,C00-C97,Washington,2016-04,280
0-64,C00-C97,West Virginia,2016-04,118
0-64,C00-C97,Wisconsin,2016-04,253
0-64,C00-C97,Wyoming,2016-04,30
0-64,C00-C97,Alabama,2016-05,273
0-64,C00-C97,Alaska,2016-05,28
0-64,C00-C97,Arizona,2016-05,288
0-64,C00-C97,Arkansas,2016-05,158
0-64,C00-C97,California,2016-05,1504
0-64,C00-C97,Colorado,2016-05,196
0-64,C00-C97,Connecticut,2016-05,141
0-64,C00-C97,Delaware,2016-05,54
0-64,C00-C97,District of Columbia,2016-05,32
0-64,C00-C97,Florida,2016-05,1034
0-64,C00-C97,Georgia,2016-05,541
0-64,C00-C97,Hawaii,2016-05,65
0-64,C00-C97,Idaho,2016-05,78
0-64,C00-C97,Illinois,2016-05,592
0-64,C00-C97,Indiana,2016-05,368
0-64,C00-C97,Iowa,2016-05,155
0-64,C00-C97,Kansas,2016-05,130
0-64,C00-C97,Kentucky,2016-05,277
0-64,C00-C97,Louisiana,2016-05,294
0-64,C00-C97,Maine,2016-05,95
0-64,C00-C97,Maryland,2016-05,301
0-64,C00-C97,Massachusetts,2016-05,308
0-64,C00-C97,Michigan,2016-05,534
0-64,C00-C97,Minnesota,2016-05,223
0-64,C00-C97,Mississippi,2016-05,216
0-64,C00-C97,Missouri,2016-05,318
0-64,C00-C97,Montana,2016-05,48
0-64,C00-C97,Nebraska,2016-05,83
0-64,C00-C97,Nevada,2016-05,124
0-64,C00-C97,New Hampshire,2016-05,70
0-64,C00-C97,New Jersey,2016-05,399
0-64,C00-C97,New Mexico,2016-05,92
0-64,C00-C97,New York,2016-05,867
0-64,C00-C97,North Carolina,2016-05,540
0-64,C00-C97,North Dakota,2016-05,31
0-64,C00-C97,Ohio,2016-05,641
0-64,C00-C97,Oklahoma,2016-05,234
0-64,C00-C97,Oregon,2016-05,212
0-64,C00-C97,Pennsylvania,2016-05,636
0-64,C00-C97,Rhode Island,2016-05,42
0-64,C00-C97,South Carolina,2016-05,289
0-64,C00-C97,South Dakota,2016-05,29
0-64,C00-C97,Tennessee,2016-05,354
0-64,C00-C97,Texas,2016-05,1165
0-64,C00-C97,Utah,2016-05,67
0-64,C00-C97,Vermont,2016-05,35
0-64,C00-C97,Virginia,2016-05,400
0-64,C00-C97,Washington,2016-05,296
0-64,C00-C97,West Virginia,2016-05,131
0-64,C00-C97,Wisconsin,2016-05,271
0-64,C00-C97,Wyoming,2016-05,23
0-64,C00-C97,Alabama,2016-06,271
0-64,C00-C97,Alaska,2016-06,32
0-64,C00-C97,Arizona,2016-06,253
0-64,C00-C97,Arkansas,2016-06,174
0-64,C00-C97,California,2016-06,1505
0-64,C00-C97,Colorado,2016-06,205
0-64,C00-C97,Connecticut,2016-06,132
0-64,C00-C97,Delaware,2016-06,46
0-64,C00-C97,District of Columbia,2016-06,20
0-64,C00-C97,Florida,2016-06,1044
0-64,C00-C97,Georgia,2016-06,481
0-64,C00-C97,Hawaii,2016-06,70
0-64,C00-C97,Idaho,2016-06,58
0-64,C00-C97,Illinois,2016-06,563
0-64,C00-C97,Indiana,2016-06,362
0-64,C00-C97,Iowa,2016-06,170
0-64,C00-C97,Kansas,2016-06,127
0-64,C00-C97,Kentucky,2016-06,275
0-64,C00-C97,Louisiana,2016-06,254
0-64,C00-C97,Maine,2016-06,65
0-64,C00-C97,Maryland,2016-06,266
0-64,C00-C97,Massachusetts,2016-06,259
0-64,C00-C97,Michigan,2016-06,490
0-64,C00-C97,Minnesota,2016-06,247
0-64,C00-C97,Mississippi,2016-06,198
0-64,C00-C97,Missouri,2016-06,291
0-64,C00-C97,Montana,2016-06,44
0-64,C00-C97,Nebraska,2016-06,86
0-64,C00-C97,Nevada,2016-06,118
0-64,C00-C97,New Hampshire,2016-06,64
0-64,C00-C97,New Jersey,2016-06,382
0-64,C00-C97,New Mexico,2016-06,90
0-64,C00-C97,New York,2016-06,864
0-64,C00-C97,North Carolina,2016-06,503
0-64,C00-C97,North Dakota,2016-06,26
0-64,C00-C97,Ohio,2016-06,671
0-64,C00-C97,Oklahoma,2016-06,191
0-64,C00-C97,Oregon,2016-06,182
0-64,C00-C97,Pennsylvania,2016-06,656
0-64,C00-C97,Rhode Island,2016-06,56
0-64,C00-C97,South Carolina,2016-06,259
0-64,C00-C97,South Dakota,2016-06,35
0-64,C00-C97,Tennessee,2016-06,426
0-64,C00-C97,Texas,2016-06,1140
0-64,C00-C97,Utah,2016-06,86
0-64,C00-C97,Vermont,2016-06,25
0-64,C00-C97,Virginia,2016-06,390
0-64,C00-C97,Washington,2016-06,301
0-64,C00-C97,West Virginia,2016-06,131
0-64,C00-C97,Wisconsin,2016-06,251
0-64,C00-C97,Wyoming,2016-06,28
0-64,C00-C97,Alabama,2016-07,289
0-64,C00-C97,Alaska,2016-07,25
0-64,C00-C97,Arizona,2016-07,274
0-64,C00-C97,Arkansas,2016-07,193
0-64,C00-C97,California,2016-07,1513
0-64,C00-C97,Colorado,2016-07,216
0-64,C00-C97,Connecticut,2016-07,122
0-64,C00-C97,Delaware,2016-07,44
0-64,C00-C97,District of Columbia,2016-07,31
0-64,C00-C97,Florida,2016-07,1105
0-64,C00-C97,Georgia,2016-07,526
0-64,C00-C97,Hawaii,2016-07,58
0-64,C00-C97,Idaho,2016-07,67
0-64,C00-C97,Illinois,2016-07,637
0-64,C00-C97,Indiana,2016-07,406
0-64,C00-C97,Iowa,2016-07,152
0-64,C00-C97,Kansas,2016-07,138
0-64,C00-C97,Kentucky,2016-07,306
0-64,C00-C97,Louisiana,2016-07,260
0-64,C00-C97,Maine,2016-07,69
0-64,C00-C97,Maryland,2016-07,307
0-64,C00-C97,Massachusetts,2016-07,293
0-64,C00-C97,Michigan,2016-07,574
0-64,C00-C97,Minnesota,2016-07,243
0-64,C00-C97,Mississippi,2016-07,182
0-64,C00-C97,Missouri,2016-07,350
0-64,C00-C97,Montana,2016-07,52
0-64,C00-C97,Nebraska,2016-07,89
0-64,C00-C97,Nevada,2016-07,136
0-64,C00-C97,New Hampshire,2016-07,61
0-64,C00-C97,New Jersey,2016-07,403
0-64,C00-C97,New Mexico,2016-07,98
0-64,C00-C97,New York,2016-07,934
0-64,C00-C97,North Carolina,2016-07,515
0-64,C00-C97,North Dakota,2016-07,30
0-64,C00-C97,Ohio,2016-07,641
0-64,C00-C97,Oklahoma,2016-07,217
0-64,C00-C97,Oregon,2016-07,231
0-64,C00-C97,Pennsylvania,2016-07,642
0-64,C00-C97,Rhode Island,2016-07,48
0-64,C00-C97,South Carolina,2016-07,295
0-64,C00-C97,South Dakota,2016-07,33
0-64,C00-C97,Tennessee,2016-07,383
0-64,C00-C97,Texas,2016-07,1222
0-64,C00-C97,Utah,2016-07,104
0-64,C00-C97,Vermont,2016-07,32
0-64,C00-C97,Virginia,2016-07,393
0-64,C00-C97,Washington,2016-07,301
0-64,C00-C97,West Virginia,2016-07,120
0-64,C00-C97,Wisconsin,2016-07,256
0-64,C00-C97,Wyoming,2016-07,21
0-64,C00-C97,Alabama,2016-08,279
0-64,C00-C97,Alaska,2016-08,21
0-64,C00-C97,Arizona,2016-08,273
0-64,C00-C97,Arkansas,2016-08,178
0-64,C00-C97,California,2016-08,1515
0-64,C00-C97,Colorado,2016-08,212
0-64,C00-C97,Connecticut,2016-08,141
0-64,C00-C97,Delaware,2016-08,52
0-64,C00-C97,District of Columbia,2016-08,28
0-64,C00-C97,Florida,2016-08,1066
0-64,C00-C97,Georgia,2016-08,524
0-64,C00-C97,Hawaii,2016-08,53
0-64,C00-C97,Idaho,2016-08,65
0-64,C00-C97,Illinois,2016-08,605
0-64,C00-C97,Indiana,2016-08,362
0-64,C00-C97,Iowa,2016-08,157
0-64,C00-C97,Kansas,2016-08,152
0-64,C00-C97,Kentucky,2016-08,299
0-64,C00-C97,Louisiana,2016-08,288
0-64,C00-C97,Maine,2016-08,67
0-64,C00-C97,Maryland,2016-08,281
0-64,C00-C97,Massachusetts,2016-08,302
0-64,C00-C97,Michigan,2016-08,554
0-64,C00-C97,Minnesota,2016-08,255
0-64,C00-C97,Mississippi,2016-08,186
0-64,C00-C97,Missouri,2016-08,353
0-64,C00-C97,Montana,2016-08,56
0-64,C00-C97,Nebraska,2016-08,100
0-64,C00-C97,Nevada,2016-08,123
0-64,C00-C97,New Hampshire,2016-08,62
0-64,C00-C97,New Jersey,2016-08,373
0-64,C00-C97,New Mexico,2016-08,92
0-64,C00-C97,New York,2016-08,834
0-64,C00-C97,North Carolina,2016-08,570
0-64,C00-C97,North Dakota,2016-08,23
0-64,C00-C97,Ohio,2016-08,665
0-64,C00-C97,Oklahoma,2016-08,231
0-64,C00-C97,Oregon,2016-08,167
0-64,C00-C97,Pennsylvania,2016-08,698
0-64,C00-C97,Rhode Island,2016-08,54
0-64,C00-C97,South Carolina,2016-08,265
0-64,C00-C97,South Dakota,2016-08,33
0-64,C00-C97,Tennessee,2016-08,423
0-64,C00-C97,Texas,2016-08,1230
0-64,C00-C97,Utah,2016-08,85
0-64,C00-C97,Vermont,2016-08,27
0-64,C00-C97,Virginia,2016-08,372
0-64,C00-C97,Washington,2016-08,315
0-64,C00-C97,West Virginia,2016-08,120
0-64,C00-C97,Wisconsin,2016-08,274
0-64,C00-C97,Wyoming,2016-08,28
0-64,C00-C97,Alabama,2016-09,284
0-64,C00-C97,Alaska,2016-09,26
0-64,C00-C97,Arizona,2016-09,281
0-64,C00-C97,Arkansas,2016-09,167
0-64,C00-C97,California,2016-09,1453
0-64,C00-C97,Colorado,2016-09,194
0-64,C00-C97,Connecticut,2016-09,140
0-64,C00-C97,Delaware,2016-09,52
0-64,C00-C97,District of Columbia,2016-09,40
0-64,C00-C97,Florida,2016-09,997
0-64,C00-C97,Georgia,2016-09,475
0-64,C00-C97,Hawaii,2016-09,51
0-64,C00-C97,Idaho,2016-09,48
0-64,C00-C97,Illinois,2016-09,606
0-64,C00-C97,Indiana,2016-09,322
0-64,C00-C97,Iowa,2016-09,128
0-64,C00-C97,Kansas,2016-09,118
0-64,C00-C97,Kentucky,2016-09,291
0-64,C00-C97,Louisiana,2016-09,259
0-64,C00-C97,Maine,2016-09,80
0-64,C00-C97,Maryland,2016-09,297
0-64,C00-C97,Massachusetts,2016-09,296
0-64,C00-C97,Michigan,2016-09,499
0-64,C00-C97,Minnesota,2016-09,247
0-64,C00-C97,Mississippi,2016-09,208
0-64,C00-C97,Missouri,2016-09,284
0-64,C00-C97,Montana,2016-09,45
0-64,C00-C97,Nebraska,2016-09,75
0-64,C00-C97,Nevada,2016-09,129
0-64,C00-C97,New Hampshire,2016-09,84
0-64,C00-C97,New Jersey,2016-09,373
0-64,C00-C97,New Mexico,2016-09,82
0-64,C00-C97,New York,2016-09,847
0-64,C00-C97,North Carolina,2016-09,511
0-64,C00-C97,North Dakota,2016-09,31
0-64,C00-C97,Ohio,2016-09,679
0-64,C00-C97,Oklahoma,2016-09,235
0-64,C00-C97,Oregon,2016-09,181
0-64,C00-C97,Pennsylvania,2016-09,649
0-64,C00-C97,Rhode Island,2016-09,47
0-64,C00-C97,South Carolina,2016-09,272
0-64,C00-C97,South Dakota,2016-09,29
0-64,C00-C97,Tennessee,2016-09,392
0-64,C00-C97,Texas,2016-09,1225
0-64,C00-C97,Utah,2016-09,76
0-64,C00-C97,Vermont,2016-09,22
0-64,C00-C97,Virginia,2016-09,363
0-64,C00-C97,Washington,2016-09,319
0-64,C00-C97,West Virginia,2016-09,124
