date,type,age,reports,dead
2023-10-26,Pfizer,65,51,1
2023-10-26,Pfizer,85,9,0
2023-10-27,AstraZeneca,,5,0
2023-10-27,AstraZeneca,18,35,0
2023-10-27,AstraZeneca,65,7,0
2023-10-27,Moderna,,6,0
2023-10-27,Moderna,18,27,0
2023-10-27,Moderna,65,9,0
2023-10-27,Moderna,85,1,0
2023-10-27,Pfizer,,5,0
2023-10-27,Pfizer,12,57,0
2023-10-27,Pfizer,18,682,1
2023-10-27,Pfizer,65,107,0
2023-10-27,Pfizer,85,8,1
2023-10-28,AstraZeneca,,1,0
2023-10-28,AstraZeneca,18,7,0
2023-10-28,AstraZeneca,65,1,0
2023-10-28,Moderna,18,1,0
2023-10-28,Pfizer,,1,0
2023-10-28,Pfizer,12,8,0
2023-10-28,Pfizer,18,89,0
2023-10-28,Pfizer,65,10,0
2023-10-29,AstraZeneca,18,4,0
2023-10-29,Moderna,65,1,0
2023-10-29,Pfizer,,1,0
2023-10-29,Pfizer,12,20,0
2023-10-29,Pfizer,18,106,0
2023-10-29,Pfizer,65,5,0
2023-10-30,AstraZeneca,18,26,0
2023-10-30,AstraZeneca,65,5,0
2023-10-30,Moderna,,4,0
2023-10-30,Moderna,18,33,0
2023-10-30,Moderna,65,4,0
2023-10-30,Moderna,85,1,0
2023-10-30,Pfizer,,14,0
2023-10-30,Pfizer,12,72,0
2023-10-30,Pfizer,18,825,1
2023-10-30,Pfizer,3,23,0
2023-10-30,Pfizer,65,78,0
2023-10-30,Pfizer,85,13,1
2023-10-31,AstraZeneca,,2,0
2023-10-31,AstraZeneca,0,1,0
2023-10-31,AstraZeneca,18,19,0
2023-10-31,AstraZeneca,65,14,3
2023-10-31,AstraZeneca,85,3,0
2023-10-31,Janssen,18,1,0
2023-10-31,Moderna,18,13,0
2023-10-31,Moderna,65,8,0
2023-10-31,Moderna,85,1,0
2023-10-31,Pfizer,,36,2
2023-10-31,Pfizer,12,20,1
2023-10-31,Pfizer,18,385,2
2023-10-31,Pfizer,3,18,0
2023-10-31,Pfizer,65,82,0
2023-10-31,Pfizer,85,12,1
2023-11-01,AstraZeneca,,4,0
2023-11-01,AstraZeneca,18,17,0
2023-11-01,AstraZeneca,65,4,0
2023-11-01,Moderna,,1,0
2023-11-01,Moderna,18,27,0
2023-11-01,Moderna,65,8,0
2023-11-01,Pfizer,,12,0
2023-11-01,Pfizer,12,12,0
2023-11-01,Pfizer,18,207,1
2023-11-01,Pfizer,2,1,0
2023-11-01,Pfizer,65,43,1
2023-11-01,Pfizer,85,4,0
2023-11-02,AstraZeneca,,6,0
2023-11-02,AstraZeneca,18,14,0
2023-11-02,AstraZeneca,65,4,0
2023-11-02,Moderna,,3,0
2023-11-02,Moderna,18,39,0
2023-11-02,Moderna,65,5,0
2023-11-02,Moderna,85,1,0
2023-11-02,Pfizer,,11,0
2023-11-02,Pfizer,0,1,0
2023-11-02,Pfizer,12,7,0
2023-11-02,Pfizer,18,230,0
2023-11-02,Pfizer,3,1,0
2023-11-02,Pfizer,65,72,1
2023-11-02,Pfizer,85,11,1
2023-11-03,AstraZeneca,,1,0
2023-11-03,AstraZeneca,18,14,0
2023-11-03,AstraZeneca,65,1,0
2023-11-03,Janssen,18,1,0
2023-11-03,Moderna,,1,0
2023-11-03,Moderna,12,1,0
2023-11-03,Moderna,18,19,0
2023-11-03,Moderna,65,3,0
2023-11-03,Moderna,85,1,0
2023-11-03,Pfizer,,9,0
2023-11-03,Pfizer,12,5,0
2023-11-03,Pfizer,18,94,0
2023-11-03,Pfizer,65,30,1
2023-11-03,Pfizer,85,3,1
2023-11-04,AstraZeneca,,1,0
2023-11-04,Moderna,,4,0
2023-11-04,Moderna,18,17,0
2023-11-04,Moderna,65,1,0
2023-11-04,Pfizer,,7,0
2023-11-04,Pfizer,18,36,0
2023-11-04,Pfizer,65,6,0
2023-11-05,Moderna,,1,0
2023-11-05,Moderna,18,17,0
2023-11-05,Moderna,65,2,0
2023-11-05,Pfizer,,4,0
2023-11-05,Pfizer,18,32,0
2023-11-05,Pfizer,65,1,0
2023-11-06,AstraZeneca,18,15,2
2023-11-06,AstraZeneca,65,2,0
2023-11-06,Moderna,,1,0
2023-11-06,Moderna,18,8,0
2023-11-06,Moderna,65,2,0
2023-11-06,Pfizer,,5,0
2023-11-06,Pfizer,12,7,0
2023-11-06,Pfizer,18,106,1
2023-11-06,Pfizer,65,24,0
2023-11-06,Pfizer,85,4,0
2023-11-07,AstraZeneca,,4,0
2023-11-07,AstraZeneca,18,17,0
2023-11-07,AstraZeneca,65,6,0
2023-11-07,Moderna,,4,0
2023-11-07,Moderna,18,24,0
2023-11-07,Moderna,65,11,0
2023-11-07,Pfizer,,7,0
2023-11-07,Pfizer,12,5,0
2023-11-07,Pfizer,18,139,1
2023-11-07,Pfizer,3,1,0
2023-11-07,Pfizer,65,29,1
2023-11-07,Pfizer,85,1,0
2023-11-08,AstraZeneca,,1,0
2023-11-08,AstraZeneca,18,20,0
2023-11-08,AstraZeneca,65,8,2
2023-11-08,Janssen,65,3,0
2023-11-08,Moderna,12,1,0
2023-11-08,Moderna,18,13,1
2023-11-08,Moderna,65,4,1
2023-11-08,Moderna,85,3,1
2023-11-08,Pfizer,,8,0
2023-11-08,Pfizer,12,4,0
2023-11-08,Pfizer,18,132,6
2023-11-08,Pfizer,65,40,5
2023-11-08,Pfizer,85,3,1
2023-11-09,AstraZeneca,,6,0
2023-11-09,AstraZeneca,18,16,2
2023-11-09,AstraZeneca,65,7,0
2023-11-09,AstraZeneca,85,2,0
2023-11-09,Moderna,,7,0
2023-11-09,Moderna,12,1,0
2023-11-09,Moderna,18,49,0
2023-11-09,Moderna,65,9,0
2023-11-09,Pfizer,,8,0
2023-11-09,Pfizer,12,3,0
2023-11-09,Pfizer,18,149,1
2023-11-09,Pfizer,65,27,2
2023-11-09,Pfizer,85,2,0
2023-11-10,AstraZeneca,18,29,0
2023-11-10,AstraZeneca,65,5,0
2023-11-10,Moderna,,2,0
2023-11-10,Moderna,0,1,0
2023-11-10,Moderna,18,21,1
2023-11-10,Moderna,65,7,2
2023-11-10,Pfizer,,8,0
2023-11-10,Pfizer,12,4,0
2023-11-10,Pfizer,18,131,0
2023-11-10,Pfizer,2,1,0
2023-11-10,Pfizer,65,36,0
2023-11-10,Pfizer,85,4,0
2023-11-11,AstraZeneca,,1,0
2023-11-11,Moderna,18,1,0
2023-11-11,Moderna,65,1,0
2023-11-11,Pfizer,18,6,0
2023-11-11,Pfizer,65,2,0
2023-11-12,Pfizer,18,1,0
2023-11-13,AstraZeneca,,1,1
2023-11-13,AstraZeneca,18,14,0
2023-11-13,AstraZeneca,65,5,2
2023-11-13,AstraZeneca,85,1,1
2023-11-13,Janssen,18,2,0
2023-11-13,Janssen,65,1,1
2023-11-13,Moderna,18,23,1
2023-11-13,Moderna,65,11,1
2023-11-13,Moderna,85,2,1
2023-11-13,Pfizer,,14,0
2023-11-13,Pfizer,12,7,0
2023-11-13,Pfizer,18,73,0
2023-11-13,Pfizer,3,1,0
2023-11-13,Pfizer,65,35,1
2023-11-13,Pfizer,85,6,0
2023-11-14,AstraZeneca,,3,0
2023-11-14,AstraZeneca,18,16,0
2023-11-14,AstraZeneca,65,9,0
2023-11-14,Moderna,,2,0
2023-11-14,Moderna,18,36,0
2023-11-14,Moderna,65,8,1
2023-11-14,Moderna,85,1,0
2023-11-14,Pfizer,,10,0
2023-11-14,Pfizer,12,1,0
2023-11-14,Pfizer,18,114,1
2023-11-14,Pfizer,3,1,0
2023-11-14,Pfizer,65,31,5
2023-11-14,Pfizer,85,2,0
2023-11-15,AstraZeneca,,3,0
2023-11-15,AstraZeneca,18,26,0
2023-11-15,AstraZeneca,65,22,0
2023-11-15,Moderna,,1,0
2023-11-15,Moderna,12,1,0
2023-11-15,Moderna,18,25,0
2023-11-15,Moderna,65,8,1
2023-11-15,Pfizer,,14,0
2023-11-15,Pfizer,12,4,0
2023-11-15,Pfizer,18,80,0
2023-11-15,Pfizer,3,1,0
2023-11-15,Pfizer,65,23,0
2023-11-15,Pfizer,85,5,0
2023-11-16,AstraZeneca,,1,0
2023-11-16,AstraZeneca,18,16,1
2023-11-16,AstraZeneca,65,13,0
2023-11-16,AstraZeneca,85,1,0
2023-11-16,Moderna,,5,0
2023-11-16,Moderna,18,36,0
2023-11-16,Moderna,65,6,0
2023-11-16,Moderna,85,1,0
2023-11-16,Pfizer,,10,0
2023-11-16,Pfizer,12,30,0
2023-11-16,Pfizer,18,191,1
2023-11-16,Pfizer,65,25,1
2023-11-16,Pfizer,85,1,0
2023-11-17,AstraZeneca,,5,1
2023-11-17,AstraZeneca,18,26,0
2023-11-17,AstraZeneca,65,7,0
2023-11-17,Moderna,,4,0
2023-11-17,Moderna,18,62,0
2023-11-17,Moderna,65,13,2
2023-11-17,Moderna,85,2,0
2023-11-17,Pfizer,,22,0
2023-11-17,Pfizer,12,74,0
2023-11-17,Pfizer,18,506,1
2023-11-17,Pfizer,2,1,0
2023-11-17,Pfizer,65,106,5
2023-11-17,Pfizer,85,7,0
2023-11-18,Moderna,65,2,0
2023-11-18,Pfizer,,2,0
2023-11-18,Pfizer,18,2,0
2023-11-19,AstraZeneca,65,1,0
2023-11-19,Moderna,18,1,0
2023-11-19,Moderna,65,1,0
2023-11-19,Pfizer,12,3,0
2023-11-19,Pfizer,18,10,0
2023-11-20,AstraZeneca,,4,0
2023-11-20,AstraZeneca,18,19,0
2023-11-20,AstraZeneca,65,10,1
2023-11-20,Moderna,,3,0
2023-11-20,Moderna,18,19,0
2023-11-20,Moderna,65,8,0
2023-11-20,Pfizer,,9,0
2023-11-20,Pfizer,12,80,0
2023-11-20,Pfizer,18,627,0
2023-11-20,Pfizer,3,1,0
2023-11-20,Pfizer,65,78,3
2023-11-20,Pfizer,85,10,0
2023-11-21,AstraZeneca,,2,0
2023-11-21,AstraZeneca,18,19,2
2023-11-21,AstraZeneca,65,6,1
2023-11-21,Janssen,,1,0
2023-11-21,Moderna,,2,0
2023-11-21,Moderna,18,24,0
2023-11-21,Moderna,3,1,0
2023-11-21,Moderna,65,9,0
2023-11-21,Moderna,85,2,0
2023-11-21,Pfizer,,11,0
2023-11-21,Pfizer,12,52,0
2023-11-21,Pfizer,18,502,0
2023-11-21,Pfizer,65,50,3
2023-11-21,Pfizer,85,9,0
2023-11-22,AstraZeneca,,2,1
2023-11-22,AstraZeneca,18,17,2
2023-11-22,AstraZeneca,65,6,0
2023-11-22,AstraZeneca,85,1,0
2023-11-22,Moderna,,4,0
2023-11-22,Moderna,18,37,1
2023-11-22,Moderna,3,1,0
2023-11-22,Moderna,65,7,0
2023-11-22,Pfizer,,13,0
2023-11-22,Pfizer,12,34,0
2023-11-22,Pfizer,18,474,2
2023-11-22,Pfizer,3,16,0
2023-11-22,Pfizer,65,73,1
2023-11-22,Pfizer,85,8,4
2023-11-23,AstraZeneca,,4,1
2023-11-23,AstraZeneca,18,15,1
2023-11-23,AstraZeneca,65,2,0
2023-11-23,Janssen,18,2,0
2023-11-23,Moderna,,4,1
2023-11-23,Moderna,12,1,1
2023-11-23,Moderna,18,27,1
2023-11-23,Moderna,65,4,1
2023-11-23,Pfizer,,17,0
2023-11-23,Pfizer,12,22,0
2023-11-23,Pfizer,18,454,2
2023-11-23,Pfizer,3,31,0
2023-11-23,Pfizer,65,54,5
2023-11-23,Pfizer,85,3,0
2023-11-24,AstraZeneca,,6,0
2023-11-24,AstraZeneca,18,11,0
2023-11-24,AstraZeneca,65,4,0
2023-11-24,Janssen,18,1,0
2023-11-24,Moderna,18,15,0
2023-11-24,Moderna,65,5,0
2023-11-24,Pfizer,,13,0
2023-11-24,Pfizer,12,37,0
2023-11-24,Pfizer,18,664,0
2023-11-24,Pfizer,3,12,0
2023-11-24,Pfizer,65,84,0
2023-11-24,Pfizer,85,5,0
2023-11-25,AstraZeneca,18,1,0
2023-11-25,Moderna,18,3,0
2023-11-25,Pfizer,,3,0
2023-11-25,Pfizer,12,2,0
2023-11-25,Pfizer,18,4,0
2023-11-25,Pfizer,65,1,0
2023-11-26,AstraZeneca,18,1,0
2023-11-27,AstraZeneca,,20,0
2023-11-27,AstraZeneca,18,35,3
2023-11-27,AstraZeneca,65,9,1
2023-11-27,AstraZeneca,85,1,0
2023-11-27,Moderna,,3,0
2023-11-27,Moderna,18,16,0
2023-11-27,Moderna,65,2,0
2023-11-27,Pfizer,,7,0
2023-11-27,Pfizer,12,3,0
2023-11-27,Pfizer,18,82,2
2023-11-27,Pfizer,65,31,0
2023-11-27,Pfizer,85,7,0
2023-11-28,AstraZeneca,,3,0
2023-11-28,AstraZeneca,18,20,0
2023-11-28,AstraZeneca,65,2,0
2023-11-28,Janssen,18,2,0
2023-11-28,Moderna,,1,0
2023-11-28,Moderna,18,22,0
2023-11-28,Moderna,65,3,0
2023-11-28,Pfizer,,10,1
2023-11-28,Pfizer,12,7,0
2023-11-28,Pfizer,18,98,6
2023-11-28,Pfizer,3,1,0
2023-11-28,Pfizer,65,17,1
2023-11-28,Pfizer,85,4,3
2023-11-29,AstraZeneca,,5,0
2023-11-29,AstraZeneca,18,14,2
2023-11-29,AstraZeneca,65,4,0
2023-11-29,AstraZeneca,85,1,1
2023-11-29,Moderna,,1,0
2023-11-29,Moderna,18,24,1
2023-11-29,Moderna,65,2,0
2023-11-29,Pfizer,,16,0
2023-11-29,Pfizer,12,7,0
2023-11-29,Pfizer,18,93,1
2023-11-29,Pfizer,65,21,2
2023-11-29,Pfizer,85,6,3
2023-11-30,AstraZeneca,,1,0
2023-11-30,AstraZeneca,18,19,1
2023-11-30,AstraZeneca,65,9,1
2023-11-30,Moderna,,4,0
2023-11-30,Moderna,18,18,1
2023-11-30,Moderna,65,12,1
2023-11-30,Pfizer,,11,0
2023-11-30,Pfizer,12,13,0
2023-11-30,Pfizer,18,84,2
2023-11-30,Pfizer,3,1,0
2023-11-30,Pfizer,65,42,5
2023-11-30,Pfizer,85,3,1
2023-12-01,AstraZeneca,,5,1
2023-12-01,AstraZeneca,18,40,0
2023-12-01,AstraZeneca,65,4,0
2023-12-01,AstraZeneca,85,1,0
2023-12-01,Moderna,,4,0
2023-12-01,Moderna,18,14,0
2023-12-01,Moderna,65,4,0
2023-12-01,Pfizer,,11,0
2023-12-01,Pfizer,0,1,0
2023-12-01,Pfizer,12,9,0
2023-12-01,Pfizer,18,58,1
2023-12-01,Pfizer,3,1,0
2023-12-01,Pfizer,65,38,1
2023-12-01,Pfizer,85,1,0
2023-12-02,AstraZeneca,18,4,0
2023-12-02,Moderna,18,4,0
2023-12-02,Moderna,65,1,0
2023-12-02,Pfizer,12,1,0
2023-12-02,Pfizer,18,4,0
2023-12-02,Pfizer,65,1,0
2023-12-03,AstraZeneca,18,4,0
2023-12-03,AstraZeneca,65,1,0
2023-12-03,Moderna,18,1,0
2023-12-03,Pfizer,18,4,0
2023-12-03,Pfizer,65,1,0
2023-12-04,AstraZeneca,,2,0
2023-12-04,AstraZeneca,12,1,0
2023-12-04,AstraZeneca,18,11,0
2023-12-04,AstraZeneca,65,8,0
2023-12-04,Moderna,,1,0
2023-12-04,Moderna,18,19,1
2023-12-04,Moderna,65,4,0
2023-12-04,Moderna,85,1,1
2023-12-04,Pfizer,,15,0
2023-12-04,Pfizer,12,1,0
2023-12-04,Pfizer,18,126,1
2023-12-04,Pfizer,3,2,0
2023-12-04,Pfizer,65,36,1
2023-12-04,Pfizer,85,4,0
2023-12-05,AstraZeneca,,4,0
2023-12-05,AstraZeneca,18,19,1
2023-12-05,AstraZeneca,65,8,0
2023-12-05,Moderna,18,19,0
2023-12-05,Moderna,65,8,0
2023-12-05,Pfizer,,8,0
2023-12-05,Pfizer,12,3,0
2023-12-05,Pfizer,18,108,1
2023-12-05,Pfizer,3,1,0
2023-12-05,Pfizer,65,29,0
2023-12-05,Pfizer,85,1,0
2023-12-06,AstraZeneca,,1,0
2023-12-06,AstraZeneca,18,5,0
2023-12-06,AstraZeneca,65,7,0
2023-12-06,Moderna,18,13,0
2023-12-06,Moderna,65,6,0
2023-12-06,Pfizer,,14,0
2023-12-06,Pfizer,12,2,0
2023-12-06,Pfizer,18,56,1
2023-12-06,Pfizer,2,1,0
2023-12-06,Pfizer,65,38,1
2023-12-06,Pfizer,85,3,0
2023-12-07,AstraZeneca,,2,0
2023-12-07,AstraZeneca,18,27,2
2023-12-07,AstraZeneca,65,8,1
2023-12-07,Janssen,18,1,0
2023-12-07,Moderna,,1,0
2023-12-07,Moderna,18,14,0
2023-12-07,Pfizer,,14,0
2023-12-07,Pfizer,12,2,0
2023-12-07,Pfizer,18,86,0
2023-12-07,Pfizer,3,2,0
2023-12-07,Pfizer,65,33,0
2023-12-07,Pfizer,85,3,0
2023-12-08,AstraZeneca,,8,0
2023-12-08,AstraZeneca,18,27,0
2023-12-08,AstraZeneca,65,3,0
2023-12-08,Janssen,65,1,0
2023-12-08,Moderna,18,23,1
2023-12-08,Moderna,65,3,0
2023-12-08,Pfizer,,15,0
2023-12-08,Pfizer,12,4,0
2023-12-08,Pfizer,18,107,0
2023-12-08,Pfizer,65,30,1
2023-12-09,Moderna,,1,0
2023-12-09,Moderna,18,4,0
2023-12-09,Moderna,65,1,0
2023-12-09,Pfizer,18,3,0
2023-12-09,Pfizer,65,1,0
2023-12-10,Pfizer,18,5,0
2023-12-11,AstraZeneca,,2,1
2023-12-11,AstraZeneca,18,11,0
2023-12-11,AstraZeneca,65,6,0
2023-12-11,Moderna,18,15,0
2023-12-11,Moderna,65,6,0
2023-12-11,Pfizer,,9,0
2023-12-11,Pfizer,12,5,0
2023-12-11,Pfizer,18,77,2
2023-12-11,Pfizer,3,1,0
2023-12-11,Pfizer,65,31,3
2023-12-11,Pfizer,85,7,1
2023-12-12,AstraZeneca,,4,0
2023-12-12,AstraZeneca,18,27,1
2023-12-12,AstraZeneca,65,3,0
2023-12-12,Moderna,,1,0
2023-12-12,Moderna,18,19,0
2023-12-12,Moderna,65,6,0
2023-12-12,Pfizer,,9,0
2023-12-12,Pfizer,12,3,0
2023-12-12,Pfizer,18,75,0
2023-12-12,Pfizer,65,15,2
2023-12-12,Pfizer,85,1,0
2023-12-13,AstraZeneca,18,11,0
2023-12-13,AstraZeneca,65,10,0
2023-12-13,Moderna,,2,0
2023-12-13,Moderna,18,6,0
2023-12-13,Moderna,65,3,0
2023-12-13,Moderna,85,1,0
2023-12-13,Pfizer,,12,0
2023-12-13,Pfizer,12,3,0
2023-12-13,Pfizer,18,66,1
2023-12-13,Pfizer,3,2,0
2023-12-13,Pfizer,65,20,1
2023-12-13,Pfizer,85,3,0
2023-12-14,AstraZeneca,,4,0
2023-12-14,AstraZeneca,18,8,0
2023-12-14,AstraZeneca,65,6,0
2023-12-14,Janssen,,1,0
2023-12-14,Moderna,,2,0
2023-12-14,Moderna,18,19,0
2023-12-14,Moderna,3,1,0
2023-12-14,Moderna,65,3,0
2023-12-14,Moderna,85,1,0
2023-12-14,Pfizer,,13,0
2023-12-14,Pfizer,12,3,0
2023-12-14,Pfizer,18,63,0
2023-12-14,Pfizer,65,17,0
2023-12-14,Pfizer,85,1,1
2023-12-15,AstraZeneca,18,7,1
2023-12-15,AstraZeneca,65,4,2
2023-12-15,AstraZeneca,85,4,0
2023-12-15,Moderna,18,12,2
2023-12-15,Moderna,65,5,0
2023-12-15,Moderna,85,1,0
2023-12-15,Pfizer,,13,0
2023-12-15,Pfizer,12,2,0
2023-12-15,Pfizer,18,65,0
2023-12-15,Pfizer,65,22,1
2023-12-15,Pfizer,85,2,0
2023-12-16,Moderna,,1,0
2023-12-16,Moderna,12,1,0
2023-12-16,Moderna,18,9,0
2023-12-16,Moderna,65,4,0
2023-12-16,Pfizer,,1,0
2023-12-16,Pfizer,12,1,0
2023-12-16,Pfizer,18,6,0
2023-12-16,Pfizer,3,1,0
2023-12-16,Pfizer,65,1,0
2023-12-17,AstraZeneca,18,8,0
2023-12-17,AstraZeneca,65,1,0
2023-12-17,Moderna,18,4,0
2023-12-17,Moderna,65,2,0
2023-12-17,Pfizer,,2,0
2023-12-17,Pfizer,18,4,0
2023-12-17,Pfizer,65,3,0
2023-12-17,Pfizer,85,1,0
2023-12-18,AstraZeneca,,3,0
2023-12-18,AstraZeneca,18,12,1
2023-12-18,AstraZeneca,65,1,0
2023-12-18,Moderna,,1,0
2023-12-18,Moderna,18,23,0
2023-12-18,Moderna,3,1,0
2023-12-18,Moderna,65,5,0
2023-12-18,Pfizer,,12,0
2023-12-18,Pfizer,18,96,4
2023-12-18,Pfizer,3,1,0
2023-12-18,Pfizer,65,26,2
2023-12-18,Pfizer,85,6,1
2023-12-19,AstraZeneca,,1,1
2023-12-19,AstraZeneca,18,17,0
2023-12-19,AstraZeneca,65,3,0
2023-12-19,Moderna,18,20,0
2023-12-19,Moderna,3,1,0
2023-12-19,Moderna,65,6,2
2023-12-19,Pfizer,,7,0
2023-12-19,Pfizer,18,99,5
2023-12-19,Pfizer,65,22,3
2023-12-19,Pfizer,85,3,0
2023-12-20,AstraZeneca,,5,0
2023-12-20,AstraZeneca,18,20,3
2023-12-20,AstraZeneca,65,9,3
2023-12-20,Moderna,,2,0
2023-12-20,Moderna,18,20,0
2023-12-20,Moderna,65,9,0
2023-12-20,Moderna,85,1,0
2023-12-20,Pfizer,,9,0
2023-12-20,Pfizer,12,17,0
2023-12-20,Pfizer,18,118,2
2023-12-20,Pfizer,65,26,1
2023-12-20,Pfizer,85,4,0
2023-12-21,AstraZeneca,,1,0
2023-12-21,AstraZeneca,18,22,0
2023-12-21,AstraZeneca,65,3,0
2023-12-21,Moderna,,3,0
2023-12-21,Moderna,12,2,0
2023-12-21,Moderna,18,37,0
2023-12-21,Moderna,2,1,0
2023-12-21,Moderna,65,7,0
2023-12-21,Pfizer,,15,0
2023-12-21,Pfizer,12,9,0
2023-12-21,Pfizer,18,109,1
2023-12-21,Pfizer,2,3,2
2023-12-21,Pfizer,65,43,1
2023-12-21,Pfizer,85,13,0
2023-12-22,AstraZeneca,,5,0
2023-12-22,AstraZeneca,18,17,1
2023-12-22,AstraZeneca,65,13,0
2023-12-22,Moderna,,2,0
2023-12-22,Moderna,18,32,0
2023-12-22,Moderna,65,4,1
2023-12-22,Pfizer,,7,0
2023-12-22,Pfizer,12,4,0
2023-12-22,Pfizer,18,82,0
2023-12-22,Pfizer,3,1,0
2023-12-22,Pfizer,65,16,1
2023-12-22,Pfizer,85,4,0
2023-12-23,AstraZeneca,18,1,0
2023-12-23,Moderna,18,1,0
2023-12-23,Pfizer,12,1,0
2023-12-23,Pfizer,18,6,0
2023-12-23,Pfizer,65,1,0
2023-12-24,Moderna,18,3,0
2023-12-24,Pfizer,18,5,0
2023-12-25,AstraZeneca,,2,0
2023-12-25,AstraZeneca,18,3,1
2023-12-25,Moderna,18,4,0
2023-12-25,Moderna,65,1,0
2023-12-25,Pfizer,,1,0
2023-12-25,Pfizer,12,2,0
2023-12-25,Pfizer,18,6,0
2023-12-25,Pfizer,85,1,0
2023-12-26,AstraZeneca,18,1,0
2023-12-26,Moderna,18,19,0
2023-12-26,Moderna,65,1,0
2023-12-26,Pfizer,,9,1
2023-12-26,Pfizer,0,1,0
2023-12-26,Pfizer,12,4,0
2023-12-26,Pfizer,18,69,3
2023-12-26,Pfizer,65,22,2
2023-12-26,Pfizer,85,2,0
2023-12-27,AstraZeneca,,1,0
2023-12-27,AstraZeneca,18,4,0
2023-12-27,AstraZeneca,65,4,0
2023-12-27,Janssen,18,1,0
2023-12-27,Moderna,18,2,1
2023-12-27,Pfizer,,7,1
2023-12-27,Pfizer,12,4,0
2023-12-27,Pfizer,18,43,1
2023-12-27,Pfizer,65,13,0
2023-12-27,Pfizer,85,1,0
2023-12-28,AstraZeneca,,1,1
2023-12-28,AstraZeneca,18,14,0
2023-12-28,AstraZeneca,65,4,0
2023-12-28,Janssen,65,1,0
2023-12-28,Moderna,,3,0
2023-12-28,Moderna,18,6,0
2023-12-28,Moderna,85,1,1
2023-12-28,Pfizer,,10,2
2023-12-28,Pfizer,0,1,0
2023-12-28,Pfizer,18,33,1
2023-12-28,Pfizer,3,1,0
2023-12-28,Pfizer,65,15,1
2023-12-29,AstraZeneca,,1,0
2023-12-29,AstraZeneca,18,6,0
2023-12-29,AstraZeneca,65,2,0
2023-12-29,Moderna,18,8,0
2023-12-29,Moderna,85,1,0
2023-12-29,Pfizer,,9,0
2023-12-29,Pfizer,0,1,0
2023-12-29,Pfizer,12,7,0
2023-12-29,Pfizer,18,44,1
2023-12-29,Pfizer,65,20,1
2023-12-29,Pfizer,85,1,0
2023-12-30,AstraZeneca,18,1,0
2023-12-30,AstraZeneca,65,3,0
2023-12-30,Moderna,18,2,0
2023-12-30,Pfizer,,1,0
2023-12-30,Pfizer,18,8,0
2023-12-30,Pfizer,65,3,0
2023-12-31,AstraZeneca,18,2,0
2023-12-31,AstraZeneca,65,4,0
2023-12-31,Moderna,18,5,0
2023-12-31,Pfizer,18,14,0
2023-12-31,Pfizer,65,2,0
2024-01-01,AstraZeneca,18,1,0
2024-01-01,Moderna,18,3,0
2024-01-01,Moderna,65,1,0
2024-01-01,Pfizer,,4,0
2024-01-01,Pfizer,18,6,0
2024-01-01,Pfizer,65,4,0
2024-01-01,Pfizer,85,2,0
2024-01-02,AstraZeneca,18,11,0
2024-01-02,AstraZeneca,65,4,0
2024-01-02,Moderna,,2,0
2024-01-02,Moderna,18,15,0
2024-01-02,Moderna,65,2,0
2024-01-02,Pfizer,,15,2
2024-01-02,Pfizer,12,4,0
2024-01-02,Pfizer,18,82,0
2024-01-02,Pfizer,65,26,0
2024-01-02,Pfizer,85,3,1
2024-01-03,AstraZeneca,,1,0
2024-01-03,AstraZeneca,18,14,0
2024-01-03,AstraZeneca,65,8,1
2024-01-03,Moderna,18,14,0
2024-01-03,Moderna,65,1,0
2024-01-03,Pfizer,,5,0
2024-01-03,Pfizer,0,1,0
2024-01-03,Pfizer,12,2,0
2024-01-03,Pfizer,18,90,0
2024-01-03,Pfizer,65,19,0
2024-01-03,Pfizer,85,4,1
2024-01-04,AstraZeneca,,1,0
2024-01-04,AstraZeneca,18,25,0
2024-01-04,AstraZeneca,65,6,1
2024-01-04,AstraZeneca,85,2,0
2024-01-04,Moderna,,2,0
2024-01-04,Moderna,18,8,0
2024-01-04,Moderna,65,2,0
2024-01-04,Pfizer,,11,0
2024-01-04,Pfizer,12,3,0
2024-01-04,Pfizer,18,87,0
2024-01-04,Pfizer,65,31,2
2024-01-04,Pfizer,85,5,0
2024-01-05,AstraZeneca,,8,0
2024-01-05,AstraZeneca,18,29,1
2024-01-05,AstraZeneca,65,9,0
2024-01-05,Janssen,,2,0
2024-01-05,Moderna,18,13,0
2024-01-05,Moderna,65,3,0
2024-01-05,Moderna,85,3,0
2024-01-05,Pfizer,,3,0
2024-01-05,Pfizer,12,2,0
2024-01-05,Pfizer,18,75,0
2024-01-05,Pfizer,65,13,0
2024-01-05,Pfizer,85,15,8
2024-01-06,AstraZeneca,18,5,0
2024-01-06,AstraZeneca,65,6,0
2024-01-06,Moderna,,1,0
2024-01-06,Moderna,18,4,0
2024-01-06,Pfizer,,1,0
2024-01-06,Pfizer,12,1,0
2024-01-06,Pfizer,18,24,0
2024-01-06,Pfizer,65,10,0
2024-01-06,Pfizer,85,7,0
2024-01-07,AstraZeneca,18,4,0
2024-01-07,AstraZeneca,65,7,0
2024-01-07,Moderna,18,4,0
2024-01-07,Moderna,65,1,0
2024-01-07,Pfizer,18,16,0
2024-01-07,Pfizer,65,2,0
2024-01-07,Pfizer,85,3,0
2024-01-08,AstraZeneca,,2,0
2024-01-08,AstraZeneca,18,6,0
2024-01-08,AstraZeneca,65,8,3
2024-01-08,AstraZeneca,85,1,0
